mode,anchor,family,alpha,offset,window_width,beta,learning_rate,model_rate,surprise_high,revision_threshold,coherence_limit,write_threshold,instability_penalty,write_count,witness_count,admission_rate,write_rate,witness_rate,revision_rate,mean_revision_size,instability,embodied_cost,delayed_retention,pollution,phase_lock_resistance,composite_score
phase_scrambled,pi_mod1,constant,0.1655926535897931,0.024,0.22,0.007,0.06,0.17,0.52,0.025,0.18,0.44,0.35,57.0,39.0,0.6486486486486487,0.59375,0.40625,0.6486486486486487,0.06553473826772828,0.0643789967469707,0.022532648861439745,0.59375,0.024914509037616023,0.6339181627243213,0.7556415402348923
phase_scrambled,pi_mod1,constant,0.11759265358979312,-0.024,0.22,0.007,0.11,0.035,0.24,0.1,0.55,0.44,0.75,63.0,0.0,0.5163934426229508,1.0,0.0,0.5163934426229508,0.016912346885363597,0.0519720315999773,0.038979023699982976,1.0,0.02784562774792379,0.8735851773991862,0.7704471228819822
phase_scrambled,pi_mod1,constant,0.1295926535897931,-0.012,0.22,0.007,0.11,0.035,0.24,0.1,0.55,0.44,0.75,59.0,0.0,0.48360655737704916,1.0,0.0,0.48360655737704916,0.017379229193899233,0.051694031237345034,0.038770523428008775,1.0,0.02784562774792379,0.7960793629406637,0.7676737472292302
phase_scrambled,pi_mod1,constant,0.14159265358979312,0.0,0.22,0.007,0.11,0.035,0.24,0.1,0.55,0.44,0.75,64.0,0.0,0.43537414965986393,1.0,0.0,0.43537414965986393,0.016772692898887432,0.05180412949360567,0.03885309712020425,1.0,0.030776746458231558,0.8372178364995264,0.7889917289256094
phase_scrambled,pi_mod1,constant,0.15359265358979313,0.012,0.22,0.007,0.11,0.035,0.24,0.1,0.55,0.44,0.75,61.0,0.0,0.45185185185185184,1.0,0.0,0.45185185185185184,0.01745236648354968,0.05162858476942599,0.03872143857706949,1.0,0.02882266731802638,0.884529146489994,0.7924828210299911
phase_scrambled,pi_mod1,constant,0.1655926535897931,0.024,0.22,0.007,0.11,0.035,0.24,0.1,0.55,0.44,0.75,63.0,0.0,0.45985401459854014,1.0,0.0,0.45985401459854014,0.015479968689327434,0.05163883203585371,0.038729124026890285,1.0,0.030288226673180263,0.5963676237612583,0.7398849788907129
phase_scrambled,pi_mod1,constant,0.11759265358979312,-0.024,0.22,0.007,0.11,0.035,0.36,0.1,0.55,0.58,0.35,54.0,0.0,0.391304347826087,1.0,0.0,0.391304347826087,0.018655949462497712,0.05163831992440604,0.018073411973542113,1.0,0.024914509037616023,0.7226899050234266,0.7657436093412584
phase_scrambled,pi_mod1,constant,0.1295926535897931,-0.012,0.22,0.007,0.11,0.035,0.36,0.1,0.55,0.58,0.35,67.0,0.0,0.42138364779874216,1.0,0.0,0.42138364779874216,0.01880549471157916,0.05172183909987221,0.018102643684955275,1.0,0.030288226673180263,0.5919727587089512,0.7547707573627919
phase_scrambled,pi_mod1,constant,0.14159265358979312,0.0,0.22,0.007,0.11,0.035,0.36,0.1,0.55,0.58,0.35,48.0,0.0,0.39669421487603307,1.0,0.0,0.39669421487603307,0.01779302001214483,0.05157074510240256,0.018049760785840894,1.0,0.022960429897410845,0.8637397553215519,0.7931778845254098
phase_scrambled,pi_mod1,constant,0.15359265358979313,0.012,0.22,0.007,0.11,0.035,0.36,0.1,0.55,0.58,0.35,58.0,0.0,0.43283582089552236,1.0,0.0,0.43283582089552236,0.01903482584090954,0.05159153030726854,0.018057035607543986,1.0,0.027357107962872496,0.817658869913943,0.7900050142668362
phase_scrambled,pi_mod1,constant,0.1655926535897931,0.024,0.22,0.007,0.11,0.035,0.36,0.1,0.55,0.58,0.35,47.0,0.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.018234768031448082,0.0515850192373568,0.018054756733074877,1.0,0.02149487054225696,0.8448465128101373,0.7469609316405174
phase_scrambled,pi_mod1,constant,0.11759265358979312,-0.024,0.22,0.007,0.11,0.08,0.52,0.025,0.32,0.44,0.75,36.0,43.0,0.5851851851851851,0.45569620253164556,0.5443037974683544,0.5851851851851851,0.027480515657792005,0.05698443279595193,0.042738324596963945,0.45569620253164556,0.01612115290669272,0.8335062154884091,0.7651304796756391
phase_scrambled,pi_mod1,constant,0.1295926535897931,-0.012,0.22,0.007,0.11,0.08,0.52,0.025,0.32,0.44,0.75,53.0,39.0,0.696969696969697,0.5760869565217391,0.42391304347826086,0.696969696969697,0.031024700310276182,0.05704646498089256,0.04278484873566942,0.5760869565217391,0.022960429897410845,0.5914828147533422,0.7161524894190086
phase_scrambled,pi_mod1,constant,0.14159265358979312,0.0,0.22,0.007,0.11,0.08,0.52,0.025,0.32,0.44,0.75,40.0,39.0,0.6030534351145038,0.5063291139240507,0.4936708860759494,0.6030534351145038,0.030633587721241008,0.056786258775829115,0.04258969408187184,0.5063291139240507,0.019540791402051783,0.8686577922758846,0.782014907593283
phase_scrambled,pi_mod1,constant,0.15359265358979313,0.012,0.22,0.007,0.11,0.08,0.52,0.025,0.32,0.44,0.75,37.0,41.0,0.624,0.47435897435897434,0.5256410256410257,0.624,0.02827653176688702,0.05695848665918833,0.042718864994391245,0.47435897435897434,0.01709819247679531,0.8801314322406056,0.7669437387820629
phase_scrambled,pi_mod1,constant,0.1655926535897931,0.024,0.22,0.007,0.11,0.08,0.52,0.025,0.32,0.44,0.75,47.0,46.0,0.6992481203007519,0.5053763440860215,0.4946236559139785,0.6992481203007519,0.030352084947419363,0.0574608692993203,0.04309565197449022,0.5053763440860215,0.019052271617000488,0.6322655690953243,0.7116253580887205
phase_scrambled,pi_mod1,constant,0.11759265358979312,-0.024,0.22,0.007,0.11,0.17,0.24,0.055,0.32,0.44,0.35,68.0,34.0,0.7786259541984732,0.6666666666666666,0.3333333333333333,0.7786259541984732,0.06499947635316722,0.06388471625961004,0.02235965069086351,0.6666666666666666,0.027357107962872496,0.7771373922343455,0.7319714807867594
phase_scrambled,pi_mod1,constant,0.1295926535897931,-0.012,0.22,0.007,0.11,0.17,0.24,0.055,0.32,0.44,0.35,64.0,41.0,0.7720588235294118,0.6095238095238096,0.3904761904761905,0.7720588235294118,0.06303034663932838,0.0654250361277157,0.022898762644700494,0.6095238095238096,0.029311187103077674,0.80304713702088,0.7428892224507608
phase_scrambled,pi_mod1,constant,0.14159265358979312,0.0,0.22,0.007,0.11,0.17,0.24,0.055,0.32,0.44,0.35,61.0,26.0,0.7565217391304347,0.7011494252873564,0.2988505747126437,0.7565217391304347,0.06324341069234876,0.06334764753323112,0.02217167663663089,0.7011494252873564,0.0268685881778212,0.8530135869741626,0.7474535554383714
phase_scrambled,pi_mod1,constant,0.15359265358979313,0.012,0.22,0.007,0.11,0.17,0.24,0.055,0.32,0.44,0.35,57.0,40.0,0.776,0.5876288659793815,0.41237113402061853,0.776,0.0647996115988013,0.0648311258949493,0.022690894063232252,0.5876288659793815,0.0268685881778212,0.841597283713319,0.7515620330181452
phase_scrambled,pi_mod1,constant,0.1655926535897931,0.024,0.22,0.007,0.11,0.17,0.24,0.055,0.32,0.44,0.35,62.0,38.0,0.8130081300813008,0.62,0.38,0.8130081300813008,0.06303937382339775,0.06455429237097754,0.022594002329842138,0.62,0.027357107962872496,0.7864138467559018,0.7265695562343377
phase_scrambled,pi_mod1,constant,0.11759265358979312,-0.024,0.22,0.007,0.11,0.17,0.36,0.1,0.55,0.44,0.35,52.0,12.0,0.45390070921985815,0.8125,0.1875,0.45390070921985815,0.08150647517173865,0.06106157669512089,0.02137155184329231,0.8125,0.024425989252564728,0.8381791947629397,0.8361676323368247
phase_scrambled,pi_mod1,constant,0.1295926535897931,-0.012,0.22,0.007,0.11,0.17,0.36,0.1,0.55,0.44,0.35,57.0,13.0,0.49645390070921985,0.8142857142857143,0.18571428571428572,0.49645390070921985,0.08044421586091792,0.061259090236035436,0.021440681582612402,0.8142857142857143,0.025403028822667317,0.8342345364552765,0.8220426261278249
phase_scrambled,pi_mod1,constant,0.14159265358979312,0.0,0.22,0.007,0.11,0.17,0.36,0.1,0.55,0.44,0.35,53.0,12.0,0.4421768707482993,0.8153846153846154,0.18461538461538463,0.4421768707482993,0.08072105924682192,0.06129178230135486,0.0214521238054742,0.8153846153846154,0.023937469467513434,0.6597802090241371,0.8092209451510123
phase_scrambled,pi_mod1,constant,0.15359265358979313,0.012,0.22,0.007,0.11,0.17,0.36,0.1,0.55,0.44,0.35,51.0,11.0,0.4626865671641791,0.8225806451612904,0.1774193548387097,0.4626865671641791,0.08316938968315704,0.06076326712616567,0.021267143494157984,0.8225806451612904,0.02344894968246214,0.7869342052279608,0.8238366321708116
phase_scrambled,pi_mod1,constant,0.1655926535897931,0.024,0.22,0.007,0.11,0.17,0.36,0.1,0.55,0.44,0.35,61.0,12.0,0.5447761194029851,0.8356164383561644,0.1643835616438356,0.5447761194029851,0.0850728034118482,0.06144510097448599,0.021505785341070095,0.8356164383561644,0.02784562774792379,0.6445120230083039,0.7724490789516862
phase_scrambled,pi_mod1,constant,0.11759265358979312,-0.024,0.22,0.017,0.025,0.035,0.36,0.1,0.55,0.7,0.75,61.0,0.0,0.40397350993377484,1.0,0.0,0.40397350993377484,0.01879562165706515,0.05155990537119192,0.03866992902839394,1.0,0.026380068392769906,0.854991750426963,0.7932808284004064
phase_scrambled,pi_mod1,constant,0.1295926535897931,-0.012,0.22,0.017,0.025,0.035,0.36,0.1,0.55,0.7,0.75,54.0,0.0,0.4,1.0,0.0,0.4,0.018252719186935877,0.05154404360247527,0.03865803270185645,1.0,0.024914509037616023,0.8553360965005024,0.79198576563413
phase_scrambled,pi_mod1,constant,0.14159265358979312,0.0,0.22,0.017,0.025,0.035,0.36,0.1,0.55,0.7,0.75,56.0,0.0,0.42748091603053434,1.0,0.0,0.42748091603053434,0.017547788036925874,0.05148034713682985,0.03861026035262238,1.0,0.026380068392769906,0.8536843407763144,0.7950856774473984
phase_scrambled,pi_mod1,constant,0.15359265358979313,0.012,0.22,0.017,0.025,0.035,0.36,0.1,0.55,0.7,0.75,51.0,0.0,0.3984375,1.0,0.0,0.3984375,0.018665808071625847,0.05153069340184268,0.03864802005138201,1.0,0.023937469467513434,0.730241470141058,0.7699553603650461
phase_scrambled,pi_mod1,constant,0.1655926535897931,0.024,0.22,0.017,0.025,0.035,0.36,0.1,0.55,0.7,0.75,48.0,0.0,0.35555555555555557,1.0,0.0,0.35555555555555557,0.017507330103833638,0.05150568552146397,0.03862926414109798,1.0,0.02247191011235955,0.7440352660061875,0.7425157862338663
phase_scrambled,pi_mod1,constant,0.11759265358979312,-0.024,0.22,0.017,0.025,0.08,0.24,0.1,0.18,0.44,0.75,67.0,0.0,0.536,1.0,0.0,0.536,0.042851718709296605,0.05331384825283127,0.039985386189623454,1.0,0.029311187103077674,0.8082798847088886,0.7659990205211274
phase_scrambled,pi_mod1,constant,0.1295926535897931,-0.012,0.22,0.017,0.025,0.08,0.24,0.1,0.18,0.44,0.75,65.0,0.0,0.5078125,1.0,0.0,0.5078125,0.04097458444946184,0.0531723903984141,0.03987929279881058,1.0,0.030776746458231558,0.626374168416278,0.7427252374059845
phase_scrambled,pi_mod1,constant,0.14159265358979312,0.0,0.22,0.017,0.025,0.08,0.24,0.1,0.18,0.44,0.75,66.0,0.0,0.48175182481751827,1.0,0.0,0.48175182481751827,0.04214565556566424,0.05324827338106592,0.03993620503579944,1.0,0.030776746458231558,0.7477546561136944,0.772006164110192
phase_scrambled,pi_mod1,constant,0.15359265358979313,0.012,0.22,0.017,0.025,0.08,0.24,0.1,0.18,0.44,0.75,55.0,0.0,0.41353383458646614,1.0,0.0,0.41353383458646614,0.043883042377650006,0.05353602477514195,0.04015201858135646,1.0,0.0268685881778212,0.6934494399032956,0.7811244331446593
phase_scrambled,pi_mod1,constant,0.1655926535897931,0.024,0.22,0.017,0.025,0.08,0.24,0.1,0.18,0.44,0.75,58.0,0.0,0.40559440559440557,1.0,0.0,0.40559440559440557,0.040807308169931056,0.053229025345006384,0.039921769008754784,1.0,0.026380068392769906,0.6724894564192241,0.7736378034772067
phase_scrambled,pi_mod1,constant,0.11759265358979312,-0.024,0.22,0.017,0.025,0.08,0.36,0.1,0.55,0.7,0.35,54.0,0.0,0.46956521739130436,1.0,0.0,0.46956521739130436,0.042876429673874526,0.0529479441094385,0.01853178043830347,1.0,0.022960429897410845,0.8609303756707709,0.7983055427605646
phase_scrambled,pi_mod1,constant,0.1295926535897931,-0.012,0.22,0.017,0.025,0.08,0.36,0.1,0.55,0.7,0.35,47.0,0.0,0.3357142857142857,1.0,0.0,0.3357142857142857,0.04435762163159816,0.05296577141517851,0.018538019995312478,1.0,0.021983390327308255,0.7281160618777851,0.741710822071468
phase_scrambled,pi_mod1,constant,0.14159265358979312,0.0,0.22,0.017,0.025,0.08,0.36,0.1,0.55,0.7,0.35,59.0,0.0,0.3959731543624161,1.0,0.0,0.3959731543624161,0.04447902446550519,0.053054035960272236,0.01856891258609528,1.0,0.027357107962872496,0.7931238748049084,0.7935310209880109
phase_scrambled,pi_mod1,constant,0.15359265358979313,0.012,0.22,0.017,0.025,0.08,0.36,0.1,0.55,0.7,0.35,31.0,0.0,0.30097087378640774,1.0,0.0,0.30097087378640774,0.04165206528255551,0.05294616218605774,0.018531156765120207,1.0,0.015144113336590131,0.8925425666537917,0.7452124710422328
phase_scrambled,pi_mod1,constant,0.1655926535897931,0.024,0.22,0.017,0.025,0.08,0.36,0.1,0.55,0.7,0.35,59.0,0.0,0.4041095890410959,1.0,0.0,0.4041095890410959,0.042781132384921566,0.05298848084558916,0.018545968295956203,1.0,0.027357107962872496,0.8239476002695406,0.8019528900775011
phase_scrambled,pi_mod1,constant,0.11759265358979312,-0.024,0.22,0.017,0.025,0.08,0.52,0.025,0.55,0.7,0.55,34.0,42.0,0.562962962962963,0.4473684210526316,0.5526315789473685,0.562962962962963,0.02772074481555571,0.05690184821629908,0.0312960165189645,0.4473684210526316,0.014655593551538837,0.7276154493477025,0.7529199231885186
phase_scrambled,pi_mod1,constant,0.1295926535897931,-0.012,0.22,0.017,0.025,0.08,0.52,0.025,0.55,0.7,0.55,46.0,47.0,0.6940298507462687,0.4946236559139785,0.5053763440860215,0.6940298507462687,0.028392459598244095,0.05741678542124435,0.03157923198168439,0.4946236559139785,0.02051783097215437,0.5959882445397242,0.7038728585234588
phase_scrambled,pi_mod1,constant,0.14159265358979312,0.0,0.22,0.017,0.025,0.08,0.52,0.025,0.55,0.7,0.55,37.0,42.0,0.6171875,0.46835443037974683,0.5316455696202531,0.6171875,0.02792782507197264,0.05689533905207113,0.03129243647863912,0.46835443037974683,0.015144113336590131,0.7456639703321617,0.7455552354343787
phase_scrambled,pi_mod1,constant,0.15359265358979313,0.012,0.22,0.017,0.025,0.08,0.52,0.025,0.55,0.7,0.55,43.0,45.0,0.6197183098591549,0.48863636363636365,0.5113636363636364,0.6197183098591549,0.028224600520259963,0.057078930339142395,0.031393411686528316,0.48863636363636365,0.018563751831949193,0.7819184388573259,0.7568160555056744
phase_scrambled,pi_mod1,constant,0.1655926535897931,0.024,0.22,0.017,0.025,0.08,0.52,0.025,0.55,0.7,0.55,36.0,36.0,0.5669291338582677,0.5,0.5,0.5669291338582677,0.028250164464324885,0.05635026666120724,0.030992646663663984,0.5,0.01612115290669272,0.6136895940001181,0.7482628680133022
phase_scrambled,pi_mod1,constant,0.11759265358979312,-0.024,0.22,0.017,0.025,0.17,0.52,0.025,0.18,0.7,0.35,37.0,51.0,0.676923076923077,0.42045454545454547,0.5795454545454546,0.676923076923077,0.06426327235124982,0.06379750727106218,0.02232912754487176,0.42045454545454547,0.015144113336590131,0.5902610166048654,0.7053412390228598
phase_scrambled,pi_mod1,constant,0.1295926535897931,-0.012,0.22,0.017,0.025,0.17,0.52,0.025,0.18,0.7,0.35,35.0,39.0,0.578125,0.47297297297297297,0.527027027027027,0.578125,0.06422244205158223,0.06313729654689317,0.022098053791412605,0.47297297297297297,0.013678553981436248,0.8454653127571853,0.7952111029281673
phase_scrambled,pi_mod1,constant,0.14159265358979312,0.0,0.22,0.017,0.025,0.17,0.52,0.025,0.18,0.7,0.35,43.0,52.0,0.6985294117647058,0.45263157894736844,0.5473684210526316,0.6985294117647058,0.06476604585363026,0.06530411887669525,0.022856441606843338,0.45263157894736844,0.0180752320468979,0.5787385804195937,0.7062534033231449
phase_scrambled,pi_mod1,constant,0.15359265358979313,0.012,0.22,0.017,0.025,0.17,0.52,0.025,0.18,0.7,0.35,28.0,46.0,0.5736434108527132,0.3783783783783784,0.6216216216216216,0.5736434108527132,0.059791246928608835,0.06277344242479721,0.021970704848679024,0.3783783783783784,0.012212994626282364,0.6687392811819086,0.7361201509958828
phase_scrambled,pi_mod1,constant,0.1655926535897931,0.024,0.22,0.017,0.025,0.17,0.52,0.025,0.18,0.7,0.35,43.0,53.0,0.6193548387096774,0.4479166666666667,0.5520833333333334,0.6193548387096774,0.062553572777717,0.06558268389658187,0.022953939363803653,0.4479166666666667,0.020029311187103077,0.81976597566014,0.7690086080715677
phase_scrambled,pi_mod1,constant,0.11759265358979312,-0.024,0.22,0.017,0.06,0.08,0.24,0.025,0.55,0.58,0.75,68.0,39.0,0.8629032258064516,0.6355140186915887,0.3644859813084112,0.8629032258064516,0.032534189664188376,0.05743326813739646,0.04307495110304734,0.6355140186915887,0.028334147532975085,0.8101059081765101,0.7032927874893399
phase_scrambled,pi_mod1,constant,0.1295926535897931,-0.012,0.22,0.017,0.06,0.08,0.24,0.025,0.55,0.58,0.75,56.0,42.0,0.7538461538461538,0.5714285714285714,0.42857142857142855,0.7538461538461538,0.027375234529903016,0.056467190288244394,0.042350392716183294,0.5714285714285714,0.024425989252564728,0.8599914670053046,0.742732337982788
phase_scrambled,pi_mod1,constant,0.14159265358979312,0.0,0.22,0.017,0.06,0.08,0.24,0.025,0.55,0.58,0.75,72.0,48.0,0.8888888888888888,0.6,0.4,0.8888888888888888,0.029808176454997497,0.05728910796091555,0.04296683097068666,0.6,0.030776746458231558,0.7803906848232135,0.7001961469045533
phase_scrambled,pi_mod1,constant,0.15359265358979313,0.012,0.22,0.017,0.06,0.08,0.24,0.025,0.55,0.58,0.75,65.0,46.0,0.7985611510791367,0.5855855855855856,0.4144144144144144,0.7985611510791367,0.029383448661746286,0.05711779141051007,0.042838343557882554,0.5855855855855856,0.02784562774792379,0.8104942906005222,0.7196751084240901
phase_scrambled,pi_mod1,constant,0.1655926535897931,0.024,0.22,0.017,0.06,0.08,0.24,0.025,0.55,0.58,0.75,60.0,42.0,0.7786259541984732,0.5882352941176471,0.4117647058823529,0.7786259541984732,0.028873671667371432,0.05684744196924137,0.04263558147693103,0.5882352941176471,0.02784562774792379,0.8137904906216499,0.7259062973674933
phase_scrambled,pi_mod1,constant,0.11759265358979312,-0.024,0.22,0.017,0.06,0.17,0.24,0.1,0.32,0.58,0.75,61.0,8.0,0.5307692307692308,0.8840579710144928,0.11594202898550725,0.5307692307692308,0.07970626812819866,0.06054461661390691,0.04540846246043018,0.8840579710144928,0.028334147532975085,0.8657806232499186,0.8069700676300815
phase_scrambled,pi_mod1,constant,0.1295926535897931,-0.012,0.22,0.017,0.06,0.17,0.24,0.1,0.32,0.58,0.75,60.0,8.0,0.43870967741935485,0.8823529411764706,0.11764705882352941,0.43870967741935485,0.08166249550727644,0.06028204150330807,0.04521153112748105,0.8823529411764706,0.0268685881778212,0.8437900061403618,0.832209904365884
phase_scrambled,pi_mod1,constant,0.14159265358979312,0.0,0.22,0.017,0.06,0.17,0.24,0.1,0.32,0.58,0.75,66.0,13.0,0.632,0.8354430379746836,0.16455696202531644,0.632,0.08124839178367405,0.061703050301875055,0.04627728772640629,0.8354430379746836,0.030776746458231558,0.852649586450467,0.7780816748615997
phase_scrambled,pi_mod1,constant,0.15359265358979313,0.012,0.22,0.017,0.06,0.17,0.24,0.1,0.32,0.58,0.75,63.0,5.0,0.4892086330935252,0.9264705882352942,0.07352941176470588,0.4892086330935252,0.08109991085368451,0.05836618395040449,0.04377463796280337,0.9264705882352942,0.02979970688812897,0.8079529622222287,0.8059257905021127
phase_scrambled,pi_mod1,constant,0.1655926535897931,0.024,0.22,0.017,0.06,0.17,0.24,0.1,0.32,0.58,0.75,54.0,7.0,0.5,0.8852459016393442,0.11475409836065574,0.5,0.08194098910871352,0.05953854550494383,0.04465390912870787,0.8852459016393442,0.024425989252564728,0.8866212460158445,0.8205311270587272
phase_scrambled,pi_mod1,constant,0.11759265358979312,-0.024,0.22,0.017,0.06,0.17,0.36,0.025,0.55,0.58,0.35,50.0,68.0,0.8613138686131386,0.423728813559322,0.576271186440678,0.8613138686131386,0.05278368174736192,0.06549286017912989,0.02292250106269546,0.423728813559322,0.021006350757205666,0.8562346654293143,0.6946774928824708
phase_scrambled,pi_mod1,constant,0.1295926535897931,-0.012,0.22,0.017,0.06,0.17,0.36,0.025,0.55,0.58,0.35,60.0,62.0,0.8187919463087249,0.4918032786885246,0.5081967213114754,0.8187919463087249,0.058164408493068115,0.06602488864227818,0.023108711024797363,0.4918032786885246,0.025891548607718612,0.8514384868360921,0.7230321022230844
phase_scrambled,pi_mod1,constant,0.14159265358979312,0.0,0.22,0.017,0.06,0.17,0.36,0.025,0.55,0.58,0.35,58.0,65.0,0.9111111111111111,0.4715447154471545,0.5284552845528455,0.9111111111111111,0.06226990074350211,0.06698231791544723,0.02344381127040653,0.4715447154471545,0.025403028822667317,0.7212547665454572,0.6903269913093177
phase_scrambled,pi_mod1,constant,0.15359265358979313,0.012,0.22,0.017,0.06,0.17,0.36,0.025,0.55,0.58,0.35,54.0,71.0,0.9398496240601504,0.432,0.568,0.9398496240601504,0.0589976126318246,0.06594402543108319,0.023080408900879115,0.432,0.023937469467513434,0.8289600531975415,0.6953202275226551
phase_scrambled,pi_mod1,constant,0.1655926535897931,0.024,0.22,0.017,0.06,0.17,0.36,0.025,0.55,0.58,0.35,61.0,56.0,0.8863636363636364,0.5213675213675214,0.47863247863247865,0.8863636363636364,0.06154440066298923,0.0653424996294236,0.022869874870298255,0.5213675213675214,0.026380068392769906,0.7242626905496736,0.7053821198088888
