branch,anchor,alpha,offset,window_width,beta,score_a,score_b,score_c,score_d,score_e,score_f,write_count,witness_count,activity_rate,delayed_retention,witness_conversion_proxy,write_persistence,pollution,overload_rate,phase_lock_resistance,generic_score
model_revision_witness,bounded_cf_2,0.6702505321462086,-0.023999999999999997,0.16,0.0,0.06,0.17,0.36,0.055,0.32,0.58,33.0,22.0,0.02685546875,0.6,0.0,0.0,0.01612115290669272,0.0,0.7879817257208842,0.4416356233635591
model_revision_witness,bounded_cf_2,0.6822505321462086,-0.011999999999999997,0.16,0.0,0.06,0.17,0.36,0.055,0.32,0.58,31.0,24.0,0.02685546875,0.5636363636363636,0.0,0.0,0.015144113336590131,0.0,0.8020901172016517,0.43899945083675435
model_revision_witness,bounded_cf_2,0.6942505321462086,3.469446951953614e-18,0.16,0.0,0.06,0.17,0.36,0.055,0.32,0.58,29.0,18.0,0.02294921875,0.6170212765957447,0.0,0.0,0.014167073766487542,0.0,0.7008020979687088,0.4204530233446161
model_revision_witness,bounded_cf_2,0.7062505321462086,0.012000000000000004,0.16,0.0,0.06,0.17,0.36,0.055,0.32,0.58,27.0,17.0,0.021484375,0.6136363636363636,0.0,0.0,0.013190034196384953,0.0,0.5200307052739508,0.37838883935637657
model_revision_witness,bounded_cf_2,0.7182505321462086,0.024000000000000004,0.16,0.0,0.06,0.17,0.36,0.055,0.32,0.58,30.0,21.0,0.02490234375,0.5882352941176471,0.0,0.0,0.014655593551538837,0.0,0.6099743464762764,0.39826748548698127
model_revision_witness,bounded_cf_2,0.7302505321462086,0.036000000000000004,0.16,0.0,0.06,0.17,0.36,0.055,0.32,0.58,24.0,21.0,0.02197265625,0.5333333333333333,0.0,0.0,0.01172447484123107,0.0,0.7575142845543613,0.41851433826049433
model_revision_witness,bounded_cf_2,0.6582505321462085,-0.036,0.16,0.0,0.06,0.17,0.52,0.1,0.18,0.44,20.0,2.0,0.0107421875,0.9090909090909091,0.0,0.0,0.009770395701025891,0.0,0.6142358219725361,0.4332325290074213
model_revision_witness,bounded_cf_2,0.6702505321462086,-0.023999999999999997,0.16,0.0,0.06,0.17,0.52,0.1,0.18,0.44,24.0,2.0,0.0126953125,0.9230769230769231,0.0,0.0,0.01172447484123107,0.0,0.8642796747947571,0.49276501878485574
model_revision_witness,bounded_cf_2,0.6822505321462086,-0.011999999999999997,0.16,0.0,0.06,0.17,0.52,0.1,0.18,0.44,24.0,5.0,0.01416015625,0.8275862068965517,0.0,0.0,0.01172447484123107,0.0,0.529979746229192,0.40577157459907204
model_revision_witness,bounded_cf_2,0.6942505321462086,3.469446951953614e-18,0.16,0.0,0.06,0.17,0.52,0.1,0.18,0.44,22.0,2.0,0.01171875,0.9166666666666666,0.0,0.0,0.01074743527112848,0.0,0.7114601872971211,0.45697655055034303
model_revision_witness,bounded_cf_2,0.7062505321462086,0.012000000000000004,0.16,0.0,0.06,0.17,0.52,0.1,0.18,0.44,20.0,2.0,0.0107421875,0.9090909090909091,0.0,0.0,0.009770395701025891,0.0,0.7910604469573411,0.4721339465040784
model_revision_witness,bounded_cf_2,0.7182505321462086,0.024000000000000004,0.16,0.0,0.06,0.17,0.52,0.1,0.18,0.44,22.0,2.0,0.01171875,0.9166666666666666,0.0,0.0,0.01074743527112848,0.0,0.631482389639817,0.4393814350657361
model_revision_witness,bounded_cf_2,0.7302505321462086,0.036000000000000004,0.16,0.0,0.06,0.17,0.52,0.1,0.18,0.44,24.0,2.0,0.0126953125,0.9230769230769231,0.0,0.0,0.01172447484123107,0.0,0.7497799377258609,0.4675750766296986
model_revision_witness,bounded_cf_2,0.6582505321462085,-0.036,0.16,0.0,0.11,0.035,0.36,0.055,0.55,0.7,26.0,0.0,0.0126953125,1.0,0.0,0.0,0.012701514411333659,0.0,0.6429124481065549,0.45629375805553546
model_revision_witness,bounded_cf_2,0.6702505321462086,-0.023999999999999997,0.16,0.0,0.11,0.035,0.36,0.055,0.55,0.7,33.0,0.0,0.01611328125,1.0,0.0,0.0,0.01612115290669272,0.0,0.8424613867163143,0.5041934144075537
model_revision_witness,bounded_cf_2,0.6822505321462086,-0.011999999999999997,0.16,0.0,0.11,0.035,0.36,0.055,0.55,0.7,32.0,0.0,0.015625,1.0,0.0,0.0,0.015632633121641426,0.0,0.5149813968556025,0.43157654665850126
model_revision_witness,bounded_cf_2,0.6942505321462086,3.469446951953614e-18,0.16,0.0,0.11,0.035,0.36,0.055,0.55,0.7,29.0,0.0,0.01416015625,1.0,0.0,0.0,0.014167073766487542,0.0,0.6770140533234088,0.465509921142331
model_revision_witness,bounded_cf_2,0.7062505321462086,0.012000000000000004,0.16,0.0,0.11,0.035,0.36,0.055,0.55,0.7,28.0,0.0,0.013671875,1.0,0.0,0.0,0.013678553981436248,0.0,0.5302193133222695,0.4326438083623844
model_revision_witness,bounded_cf_2,0.7182505321462086,0.024000000000000004,0.16,0.0,0.11,0.035,0.36,0.055,0.55,0.7,29.0,0.0,0.01416015625,1.0,0.0,0.0,0.014167073766487542,0.0,0.6005239542075402,0.44868209933683983
model_revision_witness,bounded_cf_2,0.7302505321462086,0.036000000000000004,0.16,0.0,0.11,0.035,0.36,0.055,0.55,0.7,24.0,0.0,0.01171875,1.0,0.0,0.0,0.01172447484123107,0.0,0.7467817365932257,0.4780024615632112
model_revision_witness,bounded_cf_2,0.6582505321462085,-0.036,0.16,0.0,0.11,0.08,0.24,0.055,0.18,0.44,31.0,0.0,0.01513671875,1.0,0.0,0.0,0.015144113336590131,0.0,0.6699513806398135,0.4650986731113318
model_revision_witness,bounded_cf_2,0.6702505321462086,-0.023999999999999997,0.16,0.0,0.11,0.08,0.24,0.055,0.18,0.44,37.0,0.0,0.01806640625,1.0,0.0,0.0,0.0180752320468979,0.0,0.8141513498932513,0.5002502862252634
model_revision_witness,bounded_cf_2,0.6822505321462086,-0.011999999999999997,0.16,0.0,0.11,0.08,0.24,0.055,0.18,0.44,37.0,0.0,0.01806640625,1.0,0.0,0.0,0.0180752320468979,0.0,0.5156148620034602,0.4345722588895094
model_revision_witness,bounded_cf_2,0.6942505321462086,3.469446951953614e-18,0.16,0.0,0.11,0.08,0.24,0.055,0.18,0.44,34.0,0.0,0.0166015625,1.0,0.0,0.0,0.016609672691744015,0.0,0.6756363066628976,0.468063166775498
model_revision_witness,bounded_cf_2,0.7062505321462086,0.012000000000000004,0.16,0.0,0.11,0.08,0.24,0.055,0.18,0.44,32.0,0.0,0.015625,1.0,0.0,0.0,0.015632633121641426,0.0,0.5036874650265726,0.42909188165611467
model_revision_witness,bounded_cf_2,0.7182505321462086,0.024000000000000004,0.16,0.0,0.11,0.08,0.24,0.055,0.18,0.44,34.0,0.0,0.0166015625,1.0,0.0,0.0,0.016609672691744015,0.0,0.590580925165983,0.44935098284617675
model_revision_witness,bounded_cf_2,0.7302505321462086,0.036000000000000004,0.16,0.0,0.11,0.08,0.24,0.055,0.18,0.44,37.0,0.0,0.01806640625,1.0,0.0,0.0,0.0180752320468979,0.0,0.6797096821508719,0.47067311932193995
model_revision_witness,bounded_cf_2,0.6582505321462085,-0.036,0.16,0.0,0.11,0.08,0.36,0.025,0.32,0.44,26.0,25.0,0.02490234375,0.5098039215686274,0.0,0.0,0.012701514411333659,0.0,0.786881460675967,0.42479435733428644
model_revision_witness,bounded_cf_2,0.6702505321462086,-0.023999999999999997,0.16,0.0,0.11,0.08,0.36,0.025,0.32,0.44,33.0,25.0,0.0283203125,0.5689655172413793,0.0,0.0,0.01612115290669272,0.0,0.7814867381754201,0.4370722635496777
model_revision_witness,bounded_cf_2,0.6822505321462086,-0.011999999999999997,0.16,0.0,0.11,0.08,0.36,0.025,0.32,0.44,32.0,27.0,0.02880859375,0.5423728813559322,0.0,0.0,0.015632633121641426,0.0,0.7914917352288174,0.4356679743050577
model_revision_witness,bounded_cf_2,0.6942505321462086,3.469446951953614e-18,0.16,0.0,0.11,0.08,0.36,0.025,0.32,0.44,29.0,23.0,0.025390625,0.5576923076923077,0.0,0.0,0.014167073766487542,0.0,0.6966163523908947,0.41309128210544704
model_revision_witness,bounded_cf_2,0.7062505321462086,0.012000000000000004,0.16,0.0,0.11,0.08,0.36,0.025,0.32,0.44,28.0,19.0,0.02294921875,0.5957446808510638,0.0,0.0,0.013678553981436248,0.0,0.5156442859226629,0.37635313095814116
model_revision_witness,bounded_cf_2,0.7182505321462086,0.024000000000000004,0.16,0.0,0.11,0.08,0.36,0.025,0.32,0.44,29.0,26.0,0.02685546875,0.5272727272727272,0.0,0.0,0.014167073766487542,0.0,0.6108898155826343,0.3911953658279969
model_revision_witness,bounded_cf_2,0.7302505321462086,0.036000000000000004,0.16,0.0,0.11,0.08,0.36,0.025,0.32,0.44,24.0,24.0,0.0234375,0.5,0.0,0.0,0.01172447484123107,0.0,0.7544869032958634,0.41434603573779144
model_revision_witness,bounded_cf_2,0.6582505321462085,-0.036,0.16,0.0,0.11,0.17,0.36,0.1,0.55,0.44,26.0,2.0,0.013671875,0.9285714285714286,0.0,0.0,0.012701514411333659,0.0,0.6462643867701525,0.4468233162579555
model_revision_witness,bounded_cf_2,0.6702505321462086,-0.023999999999999997,0.16,0.0,0.11,0.17,0.36,0.1,0.55,0.44,33.0,2.0,0.01708984375,0.9428571428571428,0.0,0.0,0.01612115290669272,0.0,0.8441076654874613,0.4966334417193489
model_revision_witness,bounded_cf_2,0.6822505321462086,-0.011999999999999997,0.16,0.0,0.11,0.17,0.36,0.1,0.55,0.44,32.0,5.0,0.01806640625,0.8648648648648649,0.0,0.0,0.015632633121641426,0.0,0.5199533229653046,0.4141005065935141
model_revision_witness,bounded_cf_2,0.6942505321462086,3.469446951953614e-18,0.16,0.0,0.11,0.17,0.36,0.1,0.55,0.44,29.0,2.0,0.01513671875,0.9354838709677419,0.0,0.0,0.014167073766487542,0.0,0.6806889160487899,0.45721651342175346
model_revision_witness,bounded_cf_2,0.7062505321462086,0.012000000000000004,0.16,0.0,0.11,0.17,0.36,0.1,0.55,0.44,28.0,2.0,0.0146484375,0.9333333333333333,0.0,0.0,0.013678553981436248,0.0,0.5322505206934305,0.4236447104423731
model_revision_witness,bounded_cf_2,0.7182505321462086,0.024000000000000004,0.16,0.0,0.11,0.17,0.36,0.1,0.55,0.44,29.0,2.0,0.01513671875,0.9354838709677419,0.0,0.0,0.014167073766487542,0.0,0.604128708203324,0.44037326769575097
model_revision_witness,bounded_cf_2,0.7302505321462086,0.036000000000000004,0.16,0.0,0.11,0.17,0.36,0.1,0.55,0.44,24.0,2.0,0.0126953125,0.9230769230769231,0.0,0.0,0.01172447484123107,0.0,0.7497799377258609,0.4675750766296986
model_revision_witness,bounded_cf_2,0.6582505321462085,-0.036,0.16,0.007,0.025,0.08,0.24,0.025,0.55,0.7,30.0,20.0,0.0244140625,0.6,0.0,0.0,0.014655593551538837,0.0,0.7185959035557747,0.42343622942314735
model_revision_witness,bounded_cf_2,0.6702505321462086,-0.023999999999999997,0.16,0.007,0.025,0.08,0.24,0.025,0.55,0.7,31.0,26.0,0.02783203125,0.543859649122807,0.0,0.0,0.015144113336590131,0.0,0.47939326170891094,0.3660625714311823
model_revision_witness,bounded_cf_2,0.6822505321462086,-0.011999999999999997,0.16,0.007,0.025,0.08,0.24,0.025,0.55,0.7,35.0,25.0,0.029296875,0.5833333333333334,0.0,0.0,0.01709819247679531,0.0,0.6600519514011551,0.4137980009934438
model_revision_witness,bounded_cf_2,0.6942505321462086,3.469446951953614e-18,0.16,0.007,0.025,0.08,0.24,0.025,0.55,0.7,36.0,22.0,0.0283203125,0.6206896551724138,0.0,0.0,0.017586712261846604,0.0,0.6417392501324821,0.41448643350078457
model_revision_witness,bounded_cf_2,0.7062505321462086,0.012000000000000004,0.16,0.007,0.025,0.08,0.24,0.025,0.55,0.7,35.0,26.0,0.02978515625,0.5737704918032787,0.0,0.0,0.01709819247679531,0.0,0.6160628592417614,0.4032006976360685
model_revision_witness,bounded_cf_2,0.7182505321462086,0.024000000000000004,0.16,0.007,0.025,0.08,0.24,0.025,0.55,0.7,33.0,26.0,0.02880859375,0.559322033898305,0.0,0.0,0.01612115290669272,0.0,0.7245841841093672,0.42362109588275415
model_revision_witness,bounded_cf_2,0.7302505321462086,0.036000000000000004,0.16,0.007,0.025,0.08,0.24,0.025,0.55,0.7,37.0,17.0,0.0263671875,0.6851851851851852,0.0,0.02702702702702703,0.017586712261846604,0.0,0.5331825603827787,0.40334670517275806
model_revision_witness,bounded_cf_2,0.6582505321462085,-0.036,0.16,0.007,0.025,0.08,0.24,0.055,0.32,0.58,30.0,0.0,0.0146484375,1.0,0.0,0.0,0.014655593551538837,0.0,0.711858642365536,0.4737470007112948
model_revision_witness,bounded_cf_2,0.6702505321462086,-0.023999999999999997,0.16,0.007,0.025,0.08,0.24,0.055,0.32,0.58,31.0,0.0,0.01513671875,1.0,0.0,0.0,0.015144113336590131,0.0,0.4765973205360482,0.4225607798885034
model_revision_witness,bounded_cf_2,0.6822505321462086,-0.011999999999999997,0.16,0.007,0.025,0.08,0.24,0.055,0.32,0.58,35.0,0.0,0.01708984375,1.0,0.0,0.0,0.01709819247679531,0.0,0.6832658126765061,0.4703129280781877
model_revision_witness,bounded_cf_2,0.6942505321462086,3.469446951953614e-18,0.16,0.007,0.025,0.08,0.24,0.055,0.32,0.58,36.0,0.0,0.017578125,1.0,0.0,0.0,0.017586712261846604,0.0,0.6215226649341217,0.45730070555455904
model_revision_witness,bounded_cf_2,0.7062505321462086,0.012000000000000004,0.16,0.007,0.025,0.08,0.24,0.055,0.32,0.58,35.0,0.0,0.01708984375,1.0,0.0,0.0,0.01709819247679531,0.0,0.7299917258301651,0.48059262897199273
model_revision_witness,bounded_cf_2,0.7182505321462086,0.024000000000000004,0.16,0.007,0.025,0.08,0.24,0.055,0.32,0.58,33.0,0.0,0.01611328125,1.0,0.0,0.0,0.01612115290669272,0.0,0.7603555139338555,0.4861301223954128
model_revision_witness,bounded_cf_2,0.7302505321462086,0.036000000000000004,0.16,0.007,0.025,0.08,0.24,0.055,0.32,0.58,37.0,0.0,0.01806640625,1.0,0.0,0.02702702702702703,0.017586712261846604,0.0,0.5229552443396084,0.441091089451131
model_revision_witness,bounded_cf_2,0.6582505321462085,-0.036,0.16,0.007,0.025,0.08,0.24,0.055,0.32,0.7,30.0,0.0,0.0146484375,1.0,0.0,0.0,0.014655593551538837,0.0,0.711858642365536,0.4737470007112948
model_revision_witness,bounded_cf_2,0.6702505321462086,-0.023999999999999997,0.16,0.007,0.025,0.08,0.24,0.055,0.32,0.7,31.0,0.0,0.01513671875,1.0,0.0,0.0,0.015144113336590131,0.0,0.4765973205360482,0.4225607798885034
model_revision_witness,bounded_cf_2,0.6822505321462086,-0.011999999999999997,0.16,0.007,0.025,0.08,0.24,0.055,0.32,0.7,35.0,0.0,0.01708984375,1.0,0.0,0.0,0.01709819247679531,0.0,0.6832658126765061,0.4703129280781877
model_revision_witness,bounded_cf_2,0.6942505321462086,3.469446951953614e-18,0.16,0.007,0.025,0.08,0.24,0.055,0.32,0.7,36.0,0.0,0.017578125,1.0,0.0,0.0,0.017586712261846604,0.0,0.6215226649341217,0.45730070555455904
model_revision_witness,bounded_cf_2,0.7062505321462086,0.012000000000000004,0.16,0.007,0.025,0.08,0.24,0.055,0.32,0.7,35.0,0.0,0.01708984375,1.0,0.0,0.0,0.01709819247679531,0.0,0.7299917258301651,0.48059262897199273
model_revision_witness,bounded_cf_2,0.7182505321462086,0.024000000000000004,0.16,0.007,0.025,0.08,0.24,0.055,0.32,0.7,33.0,0.0,0.01611328125,1.0,0.0,0.0,0.01612115290669272,0.0,0.7603555139338555,0.4861301223954128
model_revision_witness,bounded_cf_2,0.7302505321462086,0.036000000000000004,0.16,0.007,0.025,0.08,0.24,0.055,0.32,0.7,37.0,0.0,0.01806640625,1.0,0.0,0.02702702702702703,0.017586712261846604,0.0,0.5229552443396084,0.441091089451131
model_revision_witness,bounded_cf_2,0.6582505321462085,-0.036,0.16,0.007,0.025,0.08,0.36,0.055,0.55,0.58,30.0,0.0,0.0146484375,1.0,0.0,0.0,0.014655593551538837,0.0,0.711858642365536,0.4737470007112948
model_revision_witness,bounded_cf_2,0.6702505321462086,-0.023999999999999997,0.16,0.007,0.025,0.08,0.36,0.055,0.55,0.58,27.0,0.0,0.01318359375,1.0,0.0,0.0,0.013190034196384953,0.0,0.500072459023611,0.42544023043698365
model_revision_witness,bounded_cf_2,0.6822505321462086,-0.011999999999999997,0.16,0.007,0.025,0.08,0.36,0.055,0.55,0.58,30.0,0.0,0.0146484375,1.0,0.0,0.0,0.014655593551538837,0.0,0.7004291922373527,0.47123252168309454
model_revision_witness,bounded_cf_2,0.6942505321462086,3.469446951953614e-18,0.16,0.007,0.025,0.08,0.36,0.055,0.55,0.58,31.0,0.0,0.01513671875,1.0,0.0,0.0,0.015144113336590131,0.0,0.6164136334490067,0.4533203687293542
model_revision_witness,bounded_cf_2,0.7062505321462086,0.012000000000000004,0.16,0.007,0.025,0.08,0.36,0.055,0.55,0.58,29.0,0.0,0.01416015625,1.0,0.0,0.0,0.014167073766487542,0.0,0.7399623349319802,0.47935854309621667
model_revision_witness,bounded_cf_2,0.7182505321462086,0.024000000000000004,0.16,0.007,0.025,0.08,0.36,0.055,0.55,0.58,32.0,0.0,0.015625,1.0,0.0,0.0,0.015632633121641426,0.0,0.7558108599792024,0.4845590285456932
model_revision_witness,bounded_cf_2,0.7302505321462086,0.036000000000000004,0.16,0.007,0.025,0.08,0.36,0.055,0.55,0.58,33.0,0.0,0.01611328125,1.0,0.0,0.030303030303030304,0.015632633121641426,0.0,0.5223882005927043,0.4392709404977091
model_revision_witness,bounded_cf_2,0.6582505321462085,-0.036,0.16,0.007,0.025,0.08,0.52,0.055,0.32,0.44,30.0,0.0,0.0146484375,1.0,0.0,0.0,0.014655593551538837,0.0,0.711858642365536,0.4737470007112948
model_revision_witness,bounded_cf_2,0.6702505321462086,-0.023999999999999997,0.16,0.007,0.025,0.08,0.52,0.055,0.32,0.44,22.0,0.0,0.0107421875,1.0,0.0,0.0,0.01074743527112848,0.0,0.5408677403505215,0.43155884243042447
model_revision_witness,bounded_cf_2,0.6822505321462086,-0.011999999999999997,0.16,0.007,0.025,0.08,0.52,0.055,0.32,0.44,24.0,0.0,0.01171875,1.0,0.0,0.0,0.01172447484123107,0.0,0.7467098575120295,0.477986648165348
model_revision_witness,bounded_cf_2,0.6942505321462086,3.469446951953614e-18,0.16,0.007,0.025,0.08,0.52,0.055,0.32,0.44,20.0,0.0,0.009765625,1.0,0.0,0.0,0.009770395701025891,0.0,0.6235502808478663,0.4486064613804485
model_revision_witness,bounded_cf_2,0.7062505321462086,0.012000000000000004,0.16,0.007,0.025,0.08,0.52,0.055,0.32,0.44,22.0,0.0,0.0107421875,1.0,0.0,0.0,0.01074743527112848,0.0,0.7624547035478965,0.480307974333847
model_revision_witness,bounded_cf_2,0.7182505321462086,0.024000000000000004,0.16,0.007,0.025,0.08,0.52,0.055,0.32,0.44,21.0,0.0,0.01025390625,1.0,0.0,0.0,0.010258915486077186,0.0,0.7712382509981734,0.48166908479321197
model_revision_witness,bounded_cf_2,0.7302505321462086,0.036000000000000004,0.16,0.007,0.025,0.08,0.52,0.055,0.32,0.44,23.0,0.0,0.01123046875,1.0,0.0,0.043478260869565216,0.01074743527112848,0.0,0.5415631412821871,0.44014826915441263
model_revision_witness,bounded_cf_2,0.6582505321462085,-0.036,0.16,0.007,0.025,0.17,0.24,0.025,0.18,0.7,30.0,23.0,0.02587890625,0.5660377358490566,0.0,0.0,0.014655593551538837,0.0,0.6623257723325982,0.4074538929773975
model_revision_witness,bounded_cf_2,0.6702505321462086,-0.023999999999999997,0.16,0.007,0.025,0.17,0.24,0.025,0.18,0.7,31.0,18.0,0.02392578125,0.6326530612244898,0.0,0.0,0.015144113336590131,0.0,0.4598183224279141,0.37108021822563225
model_revision_witness,bounded_cf_2,0.6822505321462086,-0.011999999999999997,0.16,0.007,0.025,0.17,0.24,0.025,0.18,0.7,35.0,20.0,0.02685546875,0.6363636363636364,0.0,0.0,0.01709819247679531,0.0,0.6543752548284865,0.4179822184198052
model_revision_witness,bounded_cf_2,0.6942505321462086,3.469446951953614e-18,0.16,0.007,0.025,0.17,0.24,0.025,0.18,0.7,36.0,18.0,0.0263671875,0.6666666666666666,0.0,0.0,0.017586712261846604,0.0,0.6323725025576672,0.4173406646234057
model_revision_witness,bounded_cf_2,0.7062505321462086,0.012000000000000004,0.16,0.007,0.025,0.17,0.24,0.025,0.18,0.7,35.0,23.0,0.0283203125,0.603448275862069,0.0,0.0,0.01709819247679531,0.0,0.7266733517944886,0.43045239675957486
model_revision_witness,bounded_cf_2,0.7182505321462086,0.024000000000000004,0.16,0.007,0.025,0.17,0.24,0.025,0.18,0.7,33.0,22.0,0.02685546875,0.6,0.0,0.0,0.01612115290669272,0.0,0.722419335433423,0.42721189750031763
model_revision_witness,bounded_cf_2,0.7302505321462086,0.036000000000000004,0.16,0.007,0.025,0.17,0.24,0.025,0.18,0.7,37.0,6.0,0.02099609375,0.8604651162790697,0.0,0.02702702702702703,0.017586712261846604,0.0,0.526267160901555,0.4231562390744104
model_revision_witness,bounded_cf_2,0.6582505321462085,-0.036,0.16,0.007,0.06,0.035,0.36,0.025,0.18,0.44,30.0,0.0,0.0146484375,1.0,0.0,0.0,0.014655593551538837,0.0,0.711858642365536,0.4737470007112948
model_revision_witness,bounded_cf_2,0.6702505321462086,-0.023999999999999997,0.16,0.007,0.06,0.035,0.36,0.025,0.18,0.44,29.0,0.0,0.01416015625,1.0,0.0,0.0,0.014167073766487542,0.0,0.487613692067301,0.4238418416659872
model_revision_witness,bounded_cf_2,0.6822505321462086,-0.011999999999999997,0.16,0.007,0.06,0.035,0.36,0.025,0.18,0.44,31.0,0.0,0.01513671875,1.0,0.0,0.0,0.015144113336590131,0.0,0.7052914930048177,0.4728734978316327
model_revision_witness,bounded_cf_2,0.6942505321462086,3.469446951953614e-18,0.16,0.007,0.06,0.035,0.36,0.025,0.18,0.44,31.0,0.0,0.01513671875,1.0,0.0,0.0,0.015144113336590131,0.0,0.6164136334490067,0.4533203687293542
model_revision_witness,bounded_cf_2,0.7062505321462086,0.012000000000000004,0.16,0.007,0.06,0.035,0.36,0.025,0.18,0.44,33.0,0.0,0.01611328125,1.0,0.0,0.0,0.01612115290669272,0.0,0.7294517240195237,0.47933128861425983
model_revision_witness,bounded_cf_2,0.7182505321462086,0.024000000000000004,0.16,0.007,0.06,0.035,0.36,0.025,0.18,0.44,33.0,0.0,0.01611328125,1.0,0.0,0.0,0.01612115290669272,0.0,0.7603555139338555,0.4861301223954128
model_revision_witness,bounded_cf_2,0.7302505321462086,0.036000000000000004,0.16,0.007,0.06,0.035,0.36,0.025,0.18,0.44,33.0,0.0,0.01611328125,1.0,0.0,0.030303030303030304,0.015632633121641426,0.0,0.5223882005927043,0.4392709404977091
model_revision_witness,bounded_cf_2,0.6582505321462085,-0.036,0.16,0.007,0.06,0.035,0.36,0.025,0.55,0.58,30.0,0.0,0.0146484375,1.0,0.0,0.0,0.014655593551538837,0.0,0.711858642365536,0.4737470007112948
model_revision_witness,bounded_cf_2,0.6702505321462086,-0.023999999999999997,0.16,0.007,0.06,0.035,0.36,0.025,0.55,0.58,29.0,0.0,0.01416015625,1.0,0.0,0.0,0.014167073766487542,0.0,0.487613692067301,0.4238418416659872
model_revision_witness,bounded_cf_2,0.6822505321462086,-0.011999999999999997,0.16,0.007,0.06,0.035,0.36,0.025,0.55,0.58,31.0,0.0,0.01513671875,1.0,0.0,0.0,0.015144113336590131,0.0,0.7052914930048177,0.4728734978316327
model_revision_witness,bounded_cf_2,0.6942505321462086,3.469446951953614e-18,0.16,0.007,0.06,0.035,0.36,0.025,0.55,0.58,31.0,0.0,0.01513671875,1.0,0.0,0.0,0.015144113336590131,0.0,0.6164136334490067,0.4533203687293542
model_revision_witness,bounded_cf_2,0.7062505321462086,0.012000000000000004,0.16,0.007,0.06,0.035,0.36,0.025,0.55,0.58,33.0,0.0,0.01611328125,1.0,0.0,0.0,0.01612115290669272,0.0,0.7294517240195237,0.47933128861425983
model_revision_witness,bounded_cf_2,0.7182505321462086,0.024000000000000004,0.16,0.007,0.06,0.035,0.36,0.025,0.55,0.58,33.0,0.0,0.01611328125,1.0,0.0,0.0,0.01612115290669272,0.0,0.7603555139338555,0.4861301223954128
model_revision_witness,bounded_cf_2,0.7302505321462086,0.036000000000000004,0.16,0.007,0.06,0.035,0.36,0.025,0.55,0.58,33.0,0.0,0.01611328125,1.0,0.0,0.030303030303030304,0.015632633121641426,0.0,0.5223882005927043,0.4392709404977091
model_revision_witness,bounded_cf_2,0.6582505321462085,-0.036,0.16,0.007,0.06,0.08,0.36,0.025,0.32,0.7,30.0,20.0,0.0244140625,0.6,0.0,0.0,0.014655593551538837,0.0,0.7185959035557747,0.42343622942314735
