model,anchor,family,alpha,offset,window_width,beta,learning_rate,assimilation_rate,surprise_low,surprise_high,utility_threshold,lookahead,write_threshold,write_count,witness_count,admission_rate,write_rate,witness_rate,useless_reject_rate,useful_write_rate,mean_utility,delayed_retention,pollution,phase_lock_resistance,composite_score
raw_write,silver,metallic,0.42621356237309516,0.012,0.24,0.011,0.035,0.16,0.06,0.32,0.05,21,0.48,67.0,97.0,1.0,0.40853658536585363,0.5914634146341463,0.0,0.0,0.0,0.40853658536585363,0.032730825598436736,0.5294388646885029,0.3574862590340845
raw_write,silver,metallic,0.43821356237309517,0.024,0.24,0.011,0.035,0.16,0.06,0.32,0.05,21,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.15
raw_write,silver,metallic,0.3902135623730951,-0.024,0.24,0.011,0.035,0.28,0.06,0.32,0.05,5,0.48,58.0,97.0,1.0,0.3741935483870968,0.6258064516129033,0.0,0.0,0.0,0.3741935483870968,0.028334147532975085,0.6289560120117528,0.3661165543386933
raw_write,silver,metallic,0.40221356237309513,-0.012,0.24,0.011,0.035,0.28,0.06,0.32,0.05,5,0.48,69.0,95.0,1.0,0.42073170731707316,0.5792682926829268,0.0,0.0,0.0,0.42073170731707316,0.033707865168539325,0.5833510329161669,0.37053932284909846
raw_write,silver,metallic,0.41421356237309515,0.0,0.24,0.011,0.035,0.28,0.06,0.32,0.05,5,0.48,68.0,95.0,1.0,0.4171779141104294,0.5828220858895705,0.0,0.0,0.0,0.4171779141104294,0.03321934538348803,0.6639697995491509,0.3840931440836361
raw_write,silver,metallic,0.42621356237309516,0.012,0.24,0.011,0.035,0.28,0.06,0.32,0.05,5,0.48,67.0,97.0,1.0,0.40853658536585363,0.5914634146341463,0.0,0.0,0.0,0.40853658536585363,0.032730825598436736,0.5294388646885029,0.3574862590340845
raw_write,silver,metallic,0.43821356237309517,0.024,0.24,0.011,0.035,0.28,0.06,0.32,0.05,5,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.15
raw_write,silver,metallic,0.3902135623730951,-0.024,0.24,0.011,0.035,0.28,0.06,0.48,0.05,21,0.62,50.0,105.0,1.0,0.3225806451612903,0.6774193548387096,0.0,0.0,0.0,0.3225806451612903,0.024425989252564728,0.6329449024809783,0.3526408343229362
raw_write,silver,metallic,0.40221356237309513,-0.012,0.24,0.011,0.035,0.28,0.06,0.48,0.05,21,0.62,53.0,111.0,1.0,0.3231707317073171,0.676829268292683,0.0,0.0,0.0,0.3231707317073171,0.025891548607718612,0.5876112125861217,0.34451516691741474
raw_write,silver,metallic,0.41421356237309515,0.0,0.24,0.011,0.035,0.28,0.06,0.48,0.05,21,0.62,51.0,112.0,1.0,0.3128834355828221,0.6871165644171779,0.0,0.0,0.0,0.3128834355828221,0.024914509037616023,0.6742260845861636,0.35729463034910114
raw_write,silver,metallic,0.42621356237309516,0.012,0.24,0.011,0.035,0.28,0.06,0.48,0.05,21,0.62,50.0,114.0,1.0,0.3048780487804878,0.6951219512195121,0.0,0.0,0.0,0.3048780487804878,0.024425989252564728,0.5357901138428771,0.33016405884257904
raw_write,silver,metallic,0.43821356237309517,0.024,0.24,0.011,0.035,0.28,0.06,0.48,0.05,21,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.15
raw_write,silver,metallic,0.3902135623730951,-0.024,0.24,0.011,0.035,0.28,0.12,0.32,0.01,13,0.62,50.0,105.0,1.0,0.3225806451612903,0.6774193548387096,0.0,0.0,0.0,0.3225806451612903,0.024425989252564728,0.6329449024809783,0.3526408343229362
raw_write,silver,metallic,0.40221356237309513,-0.012,0.24,0.011,0.035,0.28,0.12,0.32,0.01,13,0.62,53.0,111.0,1.0,0.3231707317073171,0.676829268292683,0.0,0.0,0.0,0.3231707317073171,0.025891548607718612,0.5876112125861217,0.34451516691741474
raw_write,silver,metallic,0.41421356237309515,0.0,0.24,0.011,0.035,0.28,0.12,0.32,0.01,13,0.62,51.0,112.0,1.0,0.3128834355828221,0.6871165644171779,0.0,0.0,0.0,0.3128834355828221,0.024914509037616023,0.6742260845861636,0.35729463034910114
raw_write,silver,metallic,0.42621356237309516,0.012,0.24,0.011,0.035,0.28,0.12,0.32,0.01,13,0.62,50.0,114.0,1.0,0.3048780487804878,0.6951219512195121,0.0,0.0,0.0,0.3048780487804878,0.024425989252564728,0.5357901138428771,0.33016405884257904
raw_write,silver,metallic,0.43821356237309517,0.024,0.24,0.011,0.035,0.28,0.12,0.32,0.01,13,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.15
raw_write,silver,metallic,0.3902135623730951,-0.024,0.24,0.011,0.07,0.08,0.06,0.48,0.05,21,0.48,58.0,97.0,1.0,0.3741935483870968,0.6258064516129033,0.0,0.0,0.0,0.3741935483870968,0.028334147532975085,0.6289560120117528,0.3661165543386933
raw_write,silver,metallic,0.40221356237309513,-0.012,0.24,0.011,0.07,0.08,0.06,0.48,0.05,21,0.48,69.0,95.0,1.0,0.42073170731707316,0.5792682926829268,0.0,0.0,0.0,0.42073170731707316,0.033707865168539325,0.5833510329161669,0.37053932284909846
raw_write,silver,metallic,0.41421356237309515,0.0,0.24,0.011,0.07,0.08,0.06,0.48,0.05,21,0.48,68.0,95.0,1.0,0.4171779141104294,0.5828220858895705,0.0,0.0,0.0,0.4171779141104294,0.03321934538348803,0.6639697995491509,0.3840931440836361
raw_write,silver,metallic,0.42621356237309516,0.012,0.24,0.011,0.07,0.08,0.06,0.48,0.05,21,0.48,67.0,97.0,1.0,0.40853658536585363,0.5914634146341463,0.0,0.0,0.0,0.40853658536585363,0.032730825598436736,0.5294388646885029,0.3574862590340845
raw_write,silver,metallic,0.43821356237309517,0.024,0.24,0.011,0.07,0.08,0.06,0.48,0.05,21,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.15
raw_write,silver,metallic,0.3902135623730951,-0.024,0.24,0.011,0.07,0.08,0.12,0.48,0.025,13,0.48,58.0,97.0,1.0,0.3741935483870968,0.6258064516129033,0.0,0.0,0.0,0.3741935483870968,0.028334147532975085,0.6289560120117528,0.3661165543386933
raw_write,silver,metallic,0.40221356237309513,-0.012,0.24,0.011,0.07,0.08,0.12,0.48,0.025,13,0.48,69.0,95.0,1.0,0.42073170731707316,0.5792682926829268,0.0,0.0,0.0,0.42073170731707316,0.033707865168539325,0.5833510329161669,0.37053932284909846
raw_write,silver,metallic,0.41421356237309515,0.0,0.24,0.011,0.07,0.08,0.12,0.48,0.025,13,0.48,68.0,95.0,1.0,0.4171779141104294,0.5828220858895705,0.0,0.0,0.0,0.4171779141104294,0.03321934538348803,0.6639697995491509,0.3840931440836361
raw_write,silver,metallic,0.42621356237309516,0.012,0.24,0.011,0.07,0.08,0.12,0.48,0.025,13,0.48,67.0,97.0,1.0,0.40853658536585363,0.5914634146341463,0.0,0.0,0.0,0.40853658536585363,0.032730825598436736,0.5294388646885029,0.3574862590340845
raw_write,silver,metallic,0.43821356237309517,0.024,0.24,0.011,0.07,0.08,0.12,0.48,0.025,13,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.15
raw_write,silver,metallic,0.3902135623730951,-0.024,0.24,0.011,0.07,0.16,0.06,0.32,0.025,21,0.48,58.0,97.0,1.0,0.3741935483870968,0.6258064516129033,0.0,0.0,0.0,0.3741935483870968,0.028334147532975085,0.6289560120117528,0.3661165543386933
raw_write,silver,metallic,0.40221356237309513,-0.012,0.24,0.011,0.07,0.16,0.06,0.32,0.025,21,0.48,69.0,95.0,1.0,0.42073170731707316,0.5792682926829268,0.0,0.0,0.0,0.42073170731707316,0.033707865168539325,0.5833510329161669,0.37053932284909846
raw_write,silver,metallic,0.41421356237309515,0.0,0.24,0.011,0.07,0.16,0.06,0.32,0.025,21,0.48,68.0,95.0,1.0,0.4171779141104294,0.5828220858895705,0.0,0.0,0.0,0.4171779141104294,0.03321934538348803,0.6639697995491509,0.3840931440836361
raw_write,silver,metallic,0.42621356237309516,0.012,0.24,0.011,0.07,0.16,0.06,0.32,0.025,21,0.48,67.0,97.0,1.0,0.40853658536585363,0.5914634146341463,0.0,0.0,0.0,0.40853658536585363,0.032730825598436736,0.5294388646885029,0.3574862590340845
raw_write,silver,metallic,0.43821356237309517,0.024,0.24,0.011,0.07,0.16,0.06,0.32,0.025,21,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.15
raw_write,silver,metallic,0.3902135623730951,-0.024,0.24,0.011,0.07,0.16,0.06,0.48,0.05,13,0.62,50.0,105.0,1.0,0.3225806451612903,0.6774193548387096,0.0,0.0,0.0,0.3225806451612903,0.024425989252564728,0.6329449024809783,0.3526408343229362
raw_write,silver,metallic,0.40221356237309513,-0.012,0.24,0.011,0.07,0.16,0.06,0.48,0.05,13,0.62,53.0,111.0,1.0,0.3231707317073171,0.676829268292683,0.0,0.0,0.0,0.3231707317073171,0.025891548607718612,0.5876112125861217,0.34451516691741474
raw_write,silver,metallic,0.41421356237309515,0.0,0.24,0.011,0.07,0.16,0.06,0.48,0.05,13,0.62,51.0,112.0,1.0,0.3128834355828221,0.6871165644171779,0.0,0.0,0.0,0.3128834355828221,0.024914509037616023,0.6742260845861636,0.35729463034910114
raw_write,silver,metallic,0.42621356237309516,0.012,0.24,0.011,0.07,0.16,0.06,0.48,0.05,13,0.62,50.0,114.0,1.0,0.3048780487804878,0.6951219512195121,0.0,0.0,0.0,0.3048780487804878,0.024425989252564728,0.5357901138428771,0.33016405884257904
raw_write,silver,metallic,0.43821356237309517,0.024,0.24,0.011,0.07,0.16,0.06,0.48,0.05,13,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.15
raw_write,silver,metallic,0.3902135623730951,-0.024,0.24,0.011,0.07,0.16,0.12,0.32,0.01,5,0.62,50.0,105.0,1.0,0.3225806451612903,0.6774193548387096,0.0,0.0,0.0,0.3225806451612903,0.024425989252564728,0.6329449024809783,0.3526408343229362
raw_write,silver,metallic,0.40221356237309513,-0.012,0.24,0.011,0.07,0.16,0.12,0.32,0.01,5,0.62,53.0,111.0,1.0,0.3231707317073171,0.676829268292683,0.0,0.0,0.0,0.3231707317073171,0.025891548607718612,0.5876112125861217,0.34451516691741474
raw_write,silver,metallic,0.41421356237309515,0.0,0.24,0.011,0.07,0.16,0.12,0.32,0.01,5,0.62,51.0,112.0,1.0,0.3128834355828221,0.6871165644171779,0.0,0.0,0.0,0.3128834355828221,0.024914509037616023,0.6742260845861636,0.35729463034910114
raw_write,silver,metallic,0.42621356237309516,0.012,0.24,0.011,0.07,0.16,0.12,0.32,0.01,5,0.62,50.0,114.0,1.0,0.3048780487804878,0.6951219512195121,0.0,0.0,0.0,0.3048780487804878,0.024425989252564728,0.5357901138428771,0.33016405884257904
raw_write,silver,metallic,0.43821356237309517,0.024,0.24,0.011,0.07,0.16,0.12,0.32,0.01,5,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.15
raw_write,silver,metallic,0.3902135623730951,-0.024,0.24,0.011,0.07,0.28,0.12,0.32,0.01,13,0.62,50.0,105.0,1.0,0.3225806451612903,0.6774193548387096,0.0,0.0,0.0,0.3225806451612903,0.024425989252564728,0.6329449024809783,0.3526408343229362
raw_write,silver,metallic,0.40221356237309513,-0.012,0.24,0.011,0.07,0.28,0.12,0.32,0.01,13,0.62,53.0,111.0,1.0,0.3231707317073171,0.676829268292683,0.0,0.0,0.0,0.3231707317073171,0.025891548607718612,0.5876112125861217,0.34451516691741474
raw_write,silver,metallic,0.41421356237309515,0.0,0.24,0.011,0.07,0.28,0.12,0.32,0.01,13,0.62,51.0,112.0,1.0,0.3128834355828221,0.6871165644171779,0.0,0.0,0.0,0.3128834355828221,0.024914509037616023,0.6742260845861636,0.35729463034910114
raw_write,silver,metallic,0.42621356237309516,0.012,0.24,0.011,0.07,0.28,0.12,0.32,0.01,13,0.62,50.0,114.0,1.0,0.3048780487804878,0.6951219512195121,0.0,0.0,0.0,0.3048780487804878,0.024425989252564728,0.5357901138428771,0.33016405884257904
raw_write,silver,metallic,0.43821356237309517,0.024,0.24,0.011,0.07,0.28,0.12,0.32,0.01,13,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.15
raw_write,silver,metallic,0.3902135623730951,-0.024,0.24,0.011,0.12,0.16,0.06,0.48,0.025,13,0.62,50.0,105.0,1.0,0.3225806451612903,0.6774193548387096,0.0,0.0,0.0,0.3225806451612903,0.024425989252564728,0.6329449024809783,0.3526408343229362
raw_write,silver,metallic,0.40221356237309513,-0.012,0.24,0.011,0.12,0.16,0.06,0.48,0.025,13,0.62,53.0,111.0,1.0,0.3231707317073171,0.676829268292683,0.0,0.0,0.0,0.3231707317073171,0.025891548607718612,0.5876112125861217,0.34451516691741474
raw_write,silver,metallic,0.41421356237309515,0.0,0.24,0.011,0.12,0.16,0.06,0.48,0.025,13,0.62,51.0,112.0,1.0,0.3128834355828221,0.6871165644171779,0.0,0.0,0.0,0.3128834355828221,0.024914509037616023,0.6742260845861636,0.35729463034910114
raw_write,silver,metallic,0.42621356237309516,0.012,0.24,0.011,0.12,0.16,0.06,0.48,0.025,13,0.62,50.0,114.0,1.0,0.3048780487804878,0.6951219512195121,0.0,0.0,0.0,0.3048780487804878,0.024425989252564728,0.5357901138428771,0.33016405884257904
raw_write,silver,metallic,0.43821356237309517,0.024,0.24,0.011,0.12,0.16,0.06,0.48,0.025,13,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.15
raw_write,silver,metallic,0.3902135623730951,-0.024,0.24,0.011,0.12,0.16,0.06,0.48,0.05,13,0.62,50.0,105.0,1.0,0.3225806451612903,0.6774193548387096,0.0,0.0,0.0,0.3225806451612903,0.024425989252564728,0.6329449024809783,0.3526408343229362
raw_write,silver,metallic,0.40221356237309513,-0.012,0.24,0.011,0.12,0.16,0.06,0.48,0.05,13,0.62,53.0,111.0,1.0,0.3231707317073171,0.676829268292683,0.0,0.0,0.0,0.3231707317073171,0.025891548607718612,0.5876112125861217,0.34451516691741474
raw_write,silver,metallic,0.41421356237309515,0.0,0.24,0.011,0.12,0.16,0.06,0.48,0.05,13,0.62,51.0,112.0,1.0,0.3128834355828221,0.6871165644171779,0.0,0.0,0.0,0.3128834355828221,0.024914509037616023,0.6742260845861636,0.35729463034910114
raw_write,silver,metallic,0.42621356237309516,0.012,0.24,0.011,0.12,0.16,0.06,0.48,0.05,13,0.62,50.0,114.0,1.0,0.3048780487804878,0.6951219512195121,0.0,0.0,0.0,0.3048780487804878,0.024425989252564728,0.5357901138428771,0.33016405884257904
raw_write,silver,metallic,0.43821356237309517,0.024,0.24,0.011,0.12,0.16,0.06,0.48,0.05,13,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.15
surprise_only,golden,phi,0.5940339887498948,-0.024,0.18,0.0,0.035,0.08,0.06,0.48,0.05,21,0.48,30.0,0.0,0.3409090909090909,1.0,0.0,0.0,0.0,0.0,1.0,0.014655593551538837,0.5850021759184265,0.46956580383009383
surprise_only,golden,phi,0.6060339887498948,-0.012,0.18,0.0,0.035,0.08,0.06,0.48,0.05,21,0.48,29.0,0.0,0.32954545454545453,1.0,0.0,0.0,0.0,0.0,1.0,0.014167073766487542,0.7596794623562108,0.4978049289227964
surprise_only,golden,phi,0.6180339887498948,0.0,0.18,0.0,0.035,0.08,0.06,0.48,0.05,21,0.48,39.0,0.0,0.4482758620689655,1.0,0.0,0.0,0.0,0.0,1.0,0.019052271617000488,0.702857224874121,0.5049025964796398
surprise_only,golden,phi,0.6300339887498948,0.012,0.18,0.0,0.035,0.08,0.06,0.48,0.05,21,0.48,35.0,0.0,0.3977272727272727,1.0,0.0,0.0,0.0,0.0,1.0,0.01709819247679531,0.6703095778399446,0.5009350685064602
surprise_only,golden,phi,0.6420339887498948,0.024,0.18,0.0,0.035,0.08,0.06,0.48,0.05,21,0.48,26.0,0.0,0.2857142857142857,1.0,0.0,0.0,0.0,0.0,1.0,0.012701514411333659,0.6500354448269536,0.46567771501487426
surprise_only,golden,phi,0.5940339887498948,-0.024,0.18,0.0,0.035,0.08,0.12,0.48,0.025,21,0.48,30.0,0.0,0.3409090909090909,1.0,0.0,0.0,0.0,0.0,1.0,0.014655593551538837,0.5850021759184265,0.46956580383009383
surprise_only,golden,phi,0.6060339887498948,-0.012,0.18,0.0,0.035,0.08,0.12,0.48,0.025,21,0.48,29.0,0.0,0.32954545454545453,1.0,0.0,0.0,0.0,0.0,1.0,0.014167073766487542,0.7596794623562108,0.4978049289227964
surprise_only,golden,phi,0.6180339887498948,0.0,0.18,0.0,0.035,0.08,0.12,0.48,0.025,21,0.48,39.0,0.0,0.4482758620689655,1.0,0.0,0.0,0.0,0.0,1.0,0.019052271617000488,0.702857224874121,0.5049025964796398
surprise_only,golden,phi,0.6300339887498948,0.012,0.18,0.0,0.035,0.08,0.12,0.48,0.025,21,0.48,35.0,0.0,0.3977272727272727,1.0,0.0,0.0,0.0,0.0,1.0,0.01709819247679531,0.6703095778399446,0.5009350685064602
surprise_only,golden,phi,0.6420339887498948,0.024,0.18,0.0,0.035,0.08,0.12,0.48,0.025,21,0.48,26.0,0.0,0.2857142857142857,1.0,0.0,0.0,0.0,0.0,1.0,0.012701514411333659,0.6500354448269536,0.46567771501487426
surprise_only,golden,phi,0.5940339887498948,-0.024,0.18,0.0,0.035,0.16,0.06,0.32,0.025,13,0.48,40.0,0.0,0.45454545454545453,1.0,0.0,0.0,0.0,0.0,1.0,0.019540791402051783,0.5548893811113873,0.4764331056855534
surprise_only,golden,phi,0.6060339887498948,-0.012,0.18,0.0,0.035,0.16,0.06,0.32,0.025,13,0.48,40.0,0.0,0.45454545454545453,1.0,0.0,0.0,0.0,0.0,1.0,0.019540791402051783,0.6296716970154088,0.48989392254827724
surprise_only,golden,phi,0.6180339887498948,0.0,0.18,0.0,0.035,0.16,0.06,0.32,0.025,13,0.48,39.0,0.0,0.4482758620689655,1.0,0.0,0.0,0.0,0.0,1.0,0.019052271617000488,0.702857224874121,0.5049025964796398
surprise_only,golden,phi,0.6300339887498948,0.012,0.18,0.0,0.035,0.16,0.06,0.32,0.025,13,0.48,43.0,0.0,0.48863636363636365,1.0,0.0,0.0,0.0,0.0,1.0,0.021006350757205666,0.6601733642222036,0.48551206256327667
surprise_only,golden,phi,0.6420339887498948,0.024,0.18,0.0,0.035,0.16,0.06,0.32,0.025,13,0.48,37.0,0.0,0.4065934065934066,1.0,0.0,0.0,0.0,0.0,1.0,0.0180752320468979,0.6281802941825363,0.4957970449914272
surprise_only,golden,phi,0.5940339887498948,-0.024,0.18,0.0,0.035,0.16,0.12,0.32,0.025,5,0.48,40.0,0.0,0.45454545454545453,1.0,0.0,0.0,0.0,0.0,1.0,0.019540791402051783,0.5548893811113873,0.4764331056855534
surprise_only,golden,phi,0.6060339887498948,-0.012,0.18,0.0,0.035,0.16,0.12,0.32,0.025,5,0.48,40.0,0.0,0.45454545454545453,1.0,0.0,0.0,0.0,0.0,1.0,0.019540791402051783,0.6296716970154088,0.48989392254827724
surprise_only,golden,phi,0.6180339887498948,0.0,0.18,0.0,0.035,0.16,0.12,0.32,0.025,5,0.48,39.0,0.0,0.4482758620689655,1.0,0.0,0.0,0.0,0.0,1.0,0.019052271617000488,0.702857224874121,0.5049025964796398
surprise_only,golden,phi,0.6300339887498948,0.012,0.18,0.0,0.035,0.16,0.12,0.32,0.025,5,0.48,43.0,0.0,0.48863636363636365,1.0,0.0,0.0,0.0,0.0,1.0,0.021006350757205666,0.6601733642222036,0.48551206256327667
surprise_only,golden,phi,0.6420339887498948,0.024,0.18,0.0,0.035,0.16,0.12,0.32,0.025,5,0.48,37.0,0.0,0.4065934065934066,1.0,0.0,0.0,0.0,0.0,1.0,0.0180752320468979,0.6281802941825363,0.4957970449914272
surprise_only,golden,phi,0.5940339887498948,-0.024,0.18,0.0,0.035,0.28,0.06,0.32,0.05,5,0.48,40.0,0.0,0.45454545454545453,1.0,0.0,0.0,0.0,0.0,1.0,0.019540791402051783,0.5548893811113873,0.4764331056855534
surprise_only,golden,phi,0.6060339887498948,-0.012,0.18,0.0,0.035,0.28,0.06,0.32,0.05,5,0.48,40.0,0.0,0.45454545454545453,1.0,0.0,0.0,0.0,0.0,1.0,0.019540791402051783,0.6296716970154088,0.48989392254827724
surprise_only,golden,phi,0.6180339887498948,0.0,0.18,0.0,0.035,0.28,0.06,0.32,0.05,5,0.48,39.0,0.0,0.4482758620689655,1.0,0.0,0.0,0.0,0.0,1.0,0.019052271617000488,0.702857224874121,0.5049025964796398
surprise_only,golden,phi,0.6300339887498948,0.012,0.18,0.0,0.035,0.28,0.06,0.32,0.05,5,0.48,43.0,0.0,0.48863636363636365,1.0,0.0,0.0,0.0,0.0,1.0,0.021006350757205666,0.6601733642222036,0.48551206256327667
surprise_only,golden,phi,0.6420339887498948,0.024,0.18,0.0,0.035,0.28,0.06,0.32,0.05,5,0.48,37.0,0.0,0.4065934065934066,1.0,0.0,0.0,0.0,0.0,1.0,0.0180752320468979,0.6281802941825363,0.4957970449914272
surprise_only,golden,phi,0.5940339887498948,-0.024,0.18,0.0,0.035,0.28,0.06,0.48,0.025,13,0.48,30.0,0.0,0.3409090909090909,1.0,0.0,0.0,0.0,0.0,1.0,0.014655593551538837,0.5850021759184265,0.46956580383009383
surprise_only,golden,phi,0.6060339887498948,-0.012,0.18,0.0,0.035,0.28,0.06,0.48,0.025,13,0.48,29.0,0.0,0.32954545454545453,1.0,0.0,0.0,0.0,0.0,1.0,0.014167073766487542,0.7596794623562108,0.4978049289227964
surprise_only,golden,phi,0.6180339887498948,0.0,0.18,0.0,0.035,0.28,0.06,0.48,0.025,13,0.48,39.0,0.0,0.4482758620689655,1.0,0.0,0.0,0.0,0.0,1.0,0.019052271617000488,0.702857224874121,0.5049025964796398
surprise_only,golden,phi,0.6300339887498948,0.012,0.18,0.0,0.035,0.28,0.06,0.48,0.025,13,0.48,35.0,0.0,0.3977272727272727,1.0,0.0,0.0,0.0,0.0,1.0,0.01709819247679531,0.6703095778399446,0.5009350685064602
surprise_only,golden,phi,0.6420339887498948,0.024,0.18,0.0,0.035,0.28,0.06,0.48,0.025,13,0.48,26.0,0.0,0.2857142857142857,1.0,0.0,0.0,0.0,0.0,1.0,0.012701514411333659,0.6500354448269536,0.46567771501487426
surprise_only,golden,phi,0.5940339887498948,-0.024,0.18,0.0,0.035,0.28,0.12,0.32,0.01,5,0.48,40.0,0.0,0.45454545454545453,1.0,0.0,0.0,0.0,0.0,1.0,0.019540791402051783,0.5548893811113873,0.4764331056855534
surprise_only,golden,phi,0.6060339887498948,-0.012,0.18,0.0,0.035,0.28,0.12,0.32,0.01,5,0.48,40.0,0.0,0.45454545454545453,1.0,0.0,0.0,0.0,0.0,1.0,0.019540791402051783,0.6296716970154088,0.48989392254827724
surprise_only,golden,phi,0.6180339887498948,0.0,0.18,0.0,0.035,0.28,0.12,0.32,0.01,5,0.48,39.0,0.0,0.4482758620689655,1.0,0.0,0.0,0.0,0.0,1.0,0.019052271617000488,0.702857224874121,0.5049025964796398
surprise_only,golden,phi,0.6300339887498948,0.012,0.18,0.0,0.035,0.28,0.12,0.32,0.01,5,0.48,43.0,0.0,0.48863636363636365,1.0,0.0,0.0,0.0,0.0,1.0,0.021006350757205666,0.6601733642222036,0.48551206256327667
surprise_only,golden,phi,0.6420339887498948,0.024,0.18,0.0,0.035,0.28,0.12,0.32,0.01,5,0.48,37.0,0.0,0.4065934065934066,1.0,0.0,0.0,0.0,0.0,1.0,0.0180752320468979,0.6281802941825363,0.4957970449914272
surprise_only,golden,phi,0.5940339887498948,-0.024,0.18,0.0,0.07,0.08,0.06,0.32,0.01,21,0.62,40.0,0.0,0.45454545454545453,1.0,0.0,0.0,0.0,0.0,1.0,0.019540791402051783,0.5548893811113873,0.4764331056855534
surprise_only,golden,phi,0.6060339887498948,-0.012,0.18,0.0,0.07,0.08,0.06,0.32,0.01,21,0.62,39.0,0.0,0.4431818181818182,1.0,0.0,0.0,0.0,0.0,1.0,0.019052271617000488,0.6427664152989359,0.4955416918667199
surprise_only,golden,phi,0.6180339887498948,0.0,0.18,0.0,0.07,0.08,0.06,0.32,0.01,21,0.62,39.0,0.0,0.4482758620689655,1.0,0.0,0.0,0.0,0.0,1.0,0.019052271617000488,0.702857224874121,0.5049025964796398
surprise_only,golden,phi,0.6300339887498948,0.012,0.18,0.0,0.07,0.08,0.06,0.32,0.01,21,0.62,43.0,0.0,0.48863636363636365,1.0,0.0,0.0,0.0,0.0,1.0,0.021006350757205666,0.6601733642222036,0.48551206256327667
surprise_only,golden,phi,0.6420339887498948,0.024,0.18,0.0,0.07,0.08,0.06,0.32,0.01,21,0.62,36.0,0.0,0.3956043956043956,1.0,0.0,0.0,0.0,0.0,1.0,0.017586712261846604,0.6296943096776542,0.4929738171357714
surprise_only,golden,phi,0.5940339887498948,-0.024,0.18,0.0,0.07,0.08,0.06,0.48,0.025,5,0.48,30.0,0.0,0.3409090909090909,1.0,0.0,0.0,0.0,0.0,1.0,0.014655593551538837,0.5850446426149059,0.4695734478354601
surprise_only,golden,phi,0.6060339887498948,-0.012,0.18,0.0,0.07,0.08,0.06,0.48,0.025,5,0.48,30.0,0.0,0.3409090909090909,1.0,0.0,0.0,0.0,0.0,1.0,0.014655593551538837,0.7647556286134799,0.5019214253152035
surprise_only,golden,phi,0.6180339887498948,0.0,0.18,0.0,0.07,0.08,0.06,0.48,0.025,5,0.48,39.0,0.0,0.4482758620689655,1.0,0.0,0.0,0.0,0.0,1.0,0.019052271617000488,0.702857224874121,0.5049025964796398
surprise_only,golden,phi,0.6300339887498948,0.012,0.18,0.0,0.07,0.08,0.06,0.48,0.025,5,0.48,35.0,0.0,0.3977272727272727,1.0,0.0,0.0,0.0,0.0,1.0,0.01709819247679531,0.6703095778399446,0.5009350685064602
