mode,flow,family,alpha,offset,delay,slot_count,window_width,stack_gain,stack_decay,relation_gain,witness_threshold,write_threshold,rupture_threshold,write_count,witness_count,witness_conversion,delayed_retention,release_rate,rupture_rate,relation_rate,slot_revisit_rate,occupied_slots,mean_charge,max_charge,pollution,phase_lock_resistance,score
independent,golden,phi,0.6420339887498948,0.024000000000000004,5,8,0.3,0.3,0.975,0.18,0.36,0.72,1.55,222.0,1105.0,0.20090497737556562,0.16729464958553128,0.25658263305322127,0.0,0.7837535014005602,0.7764705882352941,4.0,0.2720489500546435,0.60476083457711,0.05347985347985348,0.44532786219321885,0.5866980570937081
independent,golden,phi,0.6540339887498948,0.036000000000000004,5,8,0.3,0.3,0.975,0.18,0.36,0.72,1.55,246.0,1053.0,0.2336182336182336,0.18937644341801385,0.27712854757929883,0.0,0.7323316638842515,0.7629382303839732,4.0,0.2612993533548579,0.6344107845350905,0.059096459096459095,0.48665419106411545,0.6006641897085524
independent,golden,phi,0.5820339887498948,-0.036,5,8,0.3,0.3,0.992,0.0,0.24,0.72,1.55,497.0,1279.0,0.3885848318999218,0.27984234234234234,0.023639362286970864,0.0,0.8279274326553051,0.7003848268279275,5.0,0.30760893931974326,0.6743719486366573,0.03663003663003663,0.45435802195842057,0.6640880168819402
independent,golden,phi,0.5940339887498948,-0.023999999999999997,5,8,0.3,0.3,0.992,0.0,0.24,0.72,1.55,475.0,1278.0,0.37167449139280123,0.27096406160867087,0.02121719709659408,0.0,0.7403685092127303,0.7252931323283082,5.0,0.32747150263841723,0.6346760326254103,0.04786324786324787,0.4702265380742444,0.6616991639915741
independent,golden,phi,0.6060339887498948,-0.011999999999999997,5,8,0.3,0.3,0.992,0.0,0.24,0.72,1.55,478.0,1281.0,0.3731459797033568,0.2717453098351336,0.014565826330532213,0.0,0.7551820728291316,0.7226890756302521,5.0,0.32214445512576484,0.6029293798924472,0.057387057387057384,0.5299747449464756,0.6713655353180331
independent,golden,phi,0.6180339887498948,3.469446951953614e-18,5,8,0.3,0.3,0.992,0.0,0.24,0.72,1.55,707.0,1558.0,0.45378690629011553,0.3121412803532009,0.043092522179974654,0.0,0.8914237431347698,0.6899028305872412,4.0,0.240171966350201,0.5584929616266228,0.07594627594627594,0.41050408098642144,0.6581602846924586
independent,golden,phi,0.6300339887498948,0.012000000000000004,5,8,0.3,0.3,0.992,0.0,0.24,0.72,1.55,482.0,1273.0,0.3786331500392773,0.27464387464387463,0.019553072625698324,0.0,0.8458100558659218,0.7223463687150838,5.0,0.29672622348605215,0.6517038137545522,0.07716727716727717,0.4077241922638585,0.6515150864601783
independent,golden,phi,0.6420339887498948,0.024000000000000004,5,8,0.3,0.3,0.992,0.0,0.24,0.72,1.55,480.0,1274.0,0.37676609105180536,0.27366020524515394,0.017366946778711485,0.0,0.7148459383753502,0.7221288515406162,5.0,0.28675180545428114,0.5018880826917416,0.08962148962148962,0.44983384480443434,0.6570382192121289
independent,golden,phi,0.6540339887498948,0.036000000000000004,5,8,0.3,0.3,0.992,0.0,0.24,0.72,1.55,478.0,1289.0,0.3708301008533747,0.2705149971703452,0.01669449081803005,0.0,0.7612687813021702,0.7250973845297718,5.0,0.377097235955284,0.6797036478689179,0.09572649572649573,0.48488275915957424,0.6607502350730511
independent,golden,phi,0.5820339887498948,-0.036,5,13,0.14,0.1,0.975,0.36,0.24,0.72,1.55,0.0,25.0,0.0,0.0,0.9682741116751269,0.0,0.0,0.18908629441624367,0.0,0.03628246247404701,0.24102418748436247,0.0,0.5641506518006476,0.2961923131350942
independent,golden,phi,0.5940339887498948,-0.023999999999999997,5,13,0.14,0.1,0.975,0.36,0.24,0.72,1.55,0.0,38.0,0.0,0.0,0.9512195121951219,0.0,0.0,0.35301668806161746,0.0,0.028118297538489954,0.10377509616124726,0.0,0.5561797139774356,0.34191558350468243
independent,golden,phi,0.6060339887498948,-0.011999999999999997,5,13,0.14,0.1,0.975,0.36,0.24,0.72,1.55,0.0,39.0,0.0,0.0,0.950507614213198,0.0,0.0,0.37182741116751267,0.0,0.03618135055449779,0.16961505506633864,0.0,0.5835220718927454,0.34633307465004737
independent,golden,phi,0.6180339887498948,3.469446951953614e-18,5,13,0.14,0.1,0.975,0.36,0.24,0.72,1.55,0.0,49.0,0.0,0.0,0.9501525940996948,0.0,0.0,0.16378433367243134,0.0,0.04067834520143135,0.12807824043848343,0.0,0.4722038805039389,0.2753389891410575
independent,golden,phi,0.6300339887498948,0.012000000000000004,5,13,0.14,0.1,0.975,0.36,0.24,0.72,1.55,0.0,37.0,0.0,0.0,0.9525032092426188,0.0,0.0,0.355584082156611,0.0,0.030028174387830175,0.09802039958354539,0.0,0.4848805991273536,0.3304307033058195
independent,golden,phi,0.6420339887498948,0.024000000000000004,5,13,0.14,0.1,0.975,0.36,0.24,0.72,1.55,0.0,42.0,0.0,0.0,0.9455958549222798,0.0,0.0,0.26813471502590674,0.0,0.032750600202885664,0.18446563723022463,0.0,0.6353253545727511,0.3315262240151339
independent,golden,phi,0.6540339887498948,0.036000000000000004,5,13,0.14,0.1,0.975,0.36,0.24,0.72,1.55,0.0,36.0,0.0,0.0,0.9544303797468354,0.0,0.0,0.389873417721519,0.0,0.029423078638801184,0.15803127224360855,0.0,0.5442872192506667,0.33982013229529656
independent,golden,phi,0.5820339887498948,-0.036,5,13,0.14,0.3,0.94,0.0,0.24,0.72,1.15,0.0,353.0,0.0,0.0,0.5462724935732648,0.0,0.0,0.7352185089974294,0.0,0.053782445286941094,0.5017267216836182,0.0,0.5548300963158745,0.36599646579614403
independent,golden,phi,0.5940339887498948,-0.023999999999999997,5,13,0.14,0.3,0.94,0.0,0.24,0.72,1.15,5.0,342.0,0.014619883040935672,0.01440922190201729,0.552258064516129,0.0,0.4774193548387097,0.7070967741935484,1.0,0.023239165680336918,0.10894120410464579,0.001221001221001221,0.5485190385786614,0.5004409622297988
independent,golden,phi,0.6060339887498948,-0.011999999999999997,5,13,0.14,0.3,0.94,0.0,0.24,0.72,1.15,2.0,363.0,0.005509641873278237,0.005479452054794521,0.5302445302445302,0.0,0.2072072072072072,0.8352638352638353,1.0,0.045158707755355285,0.25202178244661955,0.0004884004884004884,0.5704726955424262,0.4534781013052607
independent,golden,phi,0.6180339887498948,3.469446951953614e-18,5,13,0.14,0.3,0.94,0.0,0.24,0.72,1.15,0.0,481.0,0.0,0.0,0.5106815869786369,0.0,0.0,0.7375381485249237,0.0,0.046856748192445626,0.16961298882073356,0.0,0.4702636421175206,0.35460128752008513
independent,golden,phi,0.6300339887498948,0.012000000000000004,5,13,0.14,0.3,0.94,0.0,0.24,0.72,1.15,1.0,359.0,0.002785515320334262,0.002777777777777778,0.550561797752809,0.0,0.1348314606741573,0.6841448189762797,1.0,0.033267493082514844,0.1469586498525727,0.0002442002442002442,0.4810663120224793,0.41228801906188006
independent,golden,phi,0.6420339887498948,0.024000000000000004,5,13,0.14,0.3,0.94,0.0,0.24,0.72,1.15,1.0,361.0,0.002770083102493075,0.0027624309392265192,0.5298701298701298,0.0,0.07662337662337662,0.7142857142857143,1.0,0.036779530941424284,0.25037263612057914,0.0002442002442002442,0.5198339434398462,0.39977035641617187
independent,golden,phi,0.6540339887498948,0.036000000000000004,5,13,0.14,0.3,0.94,0.0,0.24,0.72,1.15,4.0,365.0,0.010958904109589041,0.01084010840108401,0.5335018963337548,0.0,0.359039190897598,0.8040455120101138,2.0,0.026690229171671416,0.16222568642005333,0.0009768009768009768,0.5346841853086519,0.5094611977168608
independent,golden,phi,0.5820339887498948,-0.036,5,13,0.14,0.3,0.992,0.18,0.36,0.72,1.15,111.0,436.0,0.2545871559633027,0.20292504570383912,0.2969151670951157,0.0,0.5462724935732648,0.6953727506426736,6.0,0.1600233683328965,0.3576737274184949,0.02612942612942613,0.5622809275914711,0.6420561730318005
independent,golden,phi,0.5940339887498948,-0.023999999999999997,5,13,0.14,0.3,0.992,0.18,0.36,0.72,1.15,104.0,408.0,0.2549019607843137,0.203125,0.3393548387096774,0.0,0.6,0.672258064516129,5.0,0.19683101371732775,0.5583574413281798,0.025396825396825397,0.5514512964353215,0.6266629922704694
independent,golden,phi,0.6060339887498948,-0.011999999999999997,5,13,0.14,0.3,0.992,0.18,0.36,0.72,1.15,104.0,434.0,0.23963133640552994,0.19330855018587362,0.3075933075933076,0.0,0.5765765765765766,0.7168597168597168,7.0,0.20046376744271813,0.4470387404924866,0.025152625152625153,0.5800735709223093,0.6515423267103049
independent,golden,phi,0.6180339887498948,3.469446951953614e-18,5,13,0.14,0.3,0.992,0.18,0.36,0.72,1.15,166.0,607.0,0.27347611202635913,0.2147477360931436,0.2136317395727365,0.0,0.6042726347914548,0.6836215666327569,5.0,0.21019209575034348,0.511269863338218,0.04053724053724054,0.4815737892967661,0.6269366782932962
independent,golden,phi,0.6300339887498948,0.012000000000000004,5,13,0.14,0.3,0.992,0.18,0.36,0.72,1.15,108.0,452.0,0.23893805309734514,0.19285714285714287,0.27741935483870966,0.0,0.5896774193548387,0.7070967741935484,5.0,0.2179929634340973,0.6743901812962657,0.026373626373626374,0.4905313655650879,0.6162525529114596
independent,golden,phi,0.6420339887498948,0.024000000000000004,5,13,0.14,0.3,0.992,0.18,0.36,0.72,1.15,109.0,437.0,0.2494279176201373,0.19963369963369965,0.2909090909090909,0.0,0.5467532467532468,0.6779220779220779,6.0,0.1843218671109887,0.4679381689236993,0.026617826617826617,0.5213530409447933,0.6344444363537163
independent,golden,phi,0.6540339887498948,0.036000000000000004,5,13,0.14,0.3,0.992,0.18,0.36,0.72,1.15,106.0,449.0,0.23608017817371937,0.19099099099099098,0.2974683544303797,0.0,0.549367088607595,0.7215189873417721,6.0,0.16277785772984557,0.427639814139717,0.025885225885225887,0.5446628536002267,0.6342191603082559
independent,golden,phi,0.5820339887498948,-0.036,5,13,0.22,0.3,0.975,0.36,0.36,0.72,1.15,75.0,585.0,0.1282051282051282,0.11363636363636363,0.47410358565737054,0.0,0.5609561752988048,0.699601593625498,4.0,0.12172617582415945,0.6013272990741572,0.017582417582417582,0.4993773065772582,0.5642093986681638
independent,golden,phi,0.5940339887498948,-0.023999999999999997,5,13,0.22,0.3,0.975,0.36,0.36,0.72,1.15,78.0,491.0,0.15885947046843177,0.13708260105448156,0.5437048917401764,0.0,0.5052125100240578,0.7289494787489976,4.0,0.12819781175326675,0.34440000905664336,0.01904761904761905,0.5073538890462459,0.5700072642416006
independent,golden,phi,0.6060339887498948,-0.011999999999999997,5,13,0.22,0.3,0.975,0.36,0.36,0.72,1.15,83.0,545.0,0.15229357798165138,0.1321656050955414,0.4984025559105431,0.0,0.615814696485623,0.7396166134185304,5.0,0.12393946457913953,0.33990453334075854,0.019536019536019536,0.5587734431847848,0.5902981049374847
independent,golden,phi,0.6180339887498948,3.469446951953614e-18,5,13,0.22,0.3,0.975,0.36,0.36,0.72,1.15,126.0,845.0,0.14911242603550295,0.12976313079299692,0.39614427860696516,0.0,0.6834577114427861,0.6144278606965174,3.0,0.17160006759279484,0.5979516842820344,0.03076923076923077,0.4347567306581107,0.5523956490324439
independent,golden,phi,0.6300339887498948,0.012000000000000004,5,13,0.22,0.3,0.975,0.36,0.36,0.72,1.15,71.0,535.0,0.13271028037383178,0.11716171617161716,0.5140336808340016,0.0,0.5501202886928629,0.6864474739374499,4.0,0.13602259616748336,0.47523354112590077,0.01733821733821734,0.4378319400446462,0.5532879050747441
independent,golden,phi,0.6420339887498948,0.024000000000000004,5,13,0.22,0.3,0.975,0.36,0.36,0.72,1.15,63.0,562.0,0.11209964412811388,0.1008,0.5,0.0,0.572,0.7176,3.0,0.12707176423094196,0.5468514633190928,0.015384615384615385,0.47103826051823383,0.542329134549055
independent,golden,phi,0.6540339887498948,0.036000000000000004,5,13,0.22,0.3,0.975,0.36,0.36,0.72,1.15,81.0,545.0,0.14862385321100918,0.12939297124600638,0.5086342229199372,0.0,0.5439560439560439,0.7535321821036107,4.0,0.13093846455706026,0.4442221482515247,0.01978021978021978,0.5091406032952093,0.5694271373198444
independent,golden,phi,0.5820339887498948,-0.036,5,13,0.22,0.3,0.992,0.18,0.24,0.54,1.55,352.0,799.0,0.4405506883604506,0.3058210251954822,0.08286852589641434,0.0,0.546613545816733,0.6725099601593626,7.0,0.17914867243943625,0.6426483463440152,0.05787545787545788,0.48528968165224406,0.6994870228915406
independent,golden,phi,0.5940339887498948,-0.023999999999999997,5,13,0.22,0.3,0.992,0.18,0.24,0.54,1.55,338.0,751.0,0.45006657789613846,0.310376492194674,0.12670408981555734,0.0,0.5541299117882919,0.6824378508420208,7.0,0.23266688149659887,0.5267390668297627,0.06422466422466422,0.4887146286712958,0.6993110616313065
independent,golden,phi,0.6060339887498948,-0.011999999999999997,5,13,0.22,0.3,0.992,0.18,0.24,0.54,1.55,330.0,821.0,0.40194884287454324,0.2867072111207645,0.08067092651757188,0.0,0.5750798722044729,0.6837060702875399,8.0,0.2607930466118483,0.568532009670066,0.06373626373626373,0.5471302919717758,0.7107288539372161
independent,golden,phi,0.6180339887498948,3.469446951953614e-18,5,13,0.22,0.3,0.992,0.18,0.24,0.54,1.55,485.0,1105.0,0.43891402714932126,0.3050314465408805,0.011194029850746268,0.0,0.5677860696517413,0.6828358208955224,7.0,0.236285372820993,0.5221845322177501,0.07838827838827839,0.4057366519737663,0.6892179704401793
independent,golden,phi,0.6300339887498948,0.012000000000000004,5,13,0.22,0.3,0.992,0.18,0.24,0.54,1.55,333.0,795.0,0.4188679245283019,0.29521276595744683,0.0954290296712109,0.0,0.6062550120288693,0.6864474739374499,7.0,0.21786737070008197,0.4946888222861903,0.07985347985347985,0.4321580143825191,0.6833058105803237
independent,golden,phi,0.6420339887498948,0.024000000000000004,5,13,0.22,0.3,0.992,0.18,0.24,0.54,1.55,343.0,774.0,0.44315245478036175,0.3070725156669651,0.1064,0.0,0.5232,0.6808,8.0,0.18591627696784616,0.5162966578722221,0.08351648351648351,0.46906703480032597,0.7055781657757384
independent,golden,phi,0.6540339887498948,0.036000000000000004,5,13,0.22,0.3,0.992,0.18,0.24,0.54,1.55,344.0,764.0,0.450261780104712,0.3104693140794224,0.130298273155416,0.0,0.5502354788069074,0.6491365777080063,7.0,0.20293232676761896,0.5331174428845787,0.08400488400488401,0.504515600738143,0.7002870822384033
independent,golden,phi,0.5820339887498948,-0.036,5,13,0.3,0.18,0.94,0.18,0.24,0.72,1.15,0.0,512.0,0.0,0.0,0.7185266630016492,0.0,0.0,0.7416162726772952,0.0,0.0635430659524852,0.3553931346203231,0.0,0.4777342155424059,0.343325874706686
independent,golden,phi,0.5940339887498948,-0.023999999999999997,5,13,0.3,0.18,0.94,0.18,0.24,0.72,1.15,0.0,436.0,0.0,0.0,0.7565605806811837,0.0,0.0,0.7453936348408711,0.0,0.05278080119734534,0.16031244579881518,0.0,0.4781868190507359,0.3411162562072468
independent,golden,phi,0.6060339887498948,-0.011999999999999997,5,13,0.3,0.18,0.94,0.18,0.24,0.72,1.15,0.0,503.0,0.0,0.0,0.7182072829131653,0.0,0.0,0.8246498599439775,0.0,0.059696744128113245,0.2667532752275325,0.0,0.5590319420353249,0.3563526737508621
independent,golden,phi,0.6180339887498948,3.469446951953614e-18,5,13,0.3,0.18,0.94,0.18,0.24,0.72,1.15,0.0,944.0,0.0,0.0,0.601182931981411,0.0,0.0,0.7034220532319392,0.0,0.06839079031167353,0.236682980349467,0.0,0.4173490130036176,0.3407048661616942
independent,golden,phi,0.6300339887498948,0.012000000000000004,5,13,0.3,0.18,0.94,0.18,0.24,0.72,1.15,0.0,481.0,0.0,0.0,0.7312849162011174,0.0,0.0,0.6631284916201118,0.0,0.050120654934561276,0.19856812039374516,0.0,0.4209849165272276,0.3334804916722894
independent,golden,phi,0.6420339887498948,0.024000000000000004,5,13,0.3,0.18,0.94,0.18,0.24,0.72,1.15,0.0,440.0,0.0,0.0,0.7535014005602241,0.0,0.0,0.5725490196078431,0.0,0.054341304876071514,0.19330155504555455,0.0,0.45627652126724094,0.33779415936914514
independent,golden,phi,0.6540339887498948,0.036000000000000004,5,13,0.3,0.18,0.94,0.18,0.24,0.72,1.15,0.0,502.0,0.0,0.0,0.7206455203116305,0.0,0.0,0.7078464106844741,0.0,0.056709292238567674,0.1439162712854858,0.0,0.49630003537184053,0.3461692744407967
independent,golden,phi,0.5820339887498948,-0.036,5,13,0.3,0.3,0.992,0.0,0.24,0.72,1.55,416.0,1336.0,0.31137724550898205,0.2374429223744292,0.036833424958768554,0.0,0.5563496426608027,0.7438152831225948,6.0,0.31994382216930767,0.635971584422474,0.03296703296703297,0.45412162190608296,0.6549316750237917
independent,golden,phi,0.5940339887498948,-0.023999999999999997,5,13,0.3,0.3,0.992,0.0,0.24,0.72,1.55,402.0,1307.0,0.30757459831675593,0.23522527794031597,0.04578447794528197,0.0,0.5650474595198214,0.7509771077610273,8.0,0.3023883965261608,0.6933131569244824,0.042735042735042736,0.47288712902586194,0.6782183855846282
independent,golden,phi,0.6060339887498948,-0.011999999999999997,5,13,0.3,0.3,0.992,0.0,0.24,0.72,1.55,402.0,1314.0,0.3059360730593607,0.23426573426573427,0.03865546218487395,0.0,0.5507002801120449,0.7619047619047619,8.0,0.2565486597535971,0.5013985348964043,0.04835164835164835,0.531532496296228,0.6872069522395764
independent,golden,phi,0.6180339887498948,3.469446951953614e-18,5,13,0.3,0.3,0.992,0.0,0.24,0.72,1.55,620.0,1735.0,0.3573487031700288,0.2632696390658174,0.005069708491761723,0.0,0.55893536121673,0.730460498521335,7.0,0.25324256790717387,0.6470425434768017,0.04786324786324787,0.39705293111629325,0.6698043751584934
independent,golden,phi,0.6300339887498948,0.012000000000000004,5,13,0.3,0.3,0.992,0.0,0.24,0.72,1.55,412.0,1338.0,0.30792227204783257,0.23542857142857143,0.0223463687150838,0.0,0.6139664804469274,0.759217877094972,8.0,0.2695860119785053,0.5637397466400679,0.0673992673992674,0.4043082831312641,0.6670166034287583
independent,golden,phi,0.6420339887498948,0.024000000000000004,5,13,0.3,0.3,0.992,0.0,0.24,0.72,1.55,404.0,1303.0,0.31005372217958554,0.23667252489748097,0.043697478991596636,0.0,0.5092436974789916,0.7529411764705882,8.0,0.32080899523634465,0.6804535076509001,0.08083028083028083,0.5216223284692014,0.6841234276354294
independent,golden,phi,0.6540339887498948,0.036000000000000004,5,13,0.3,0.3,0.992,0.0,0.24,0.72,1.55,410.0,1293.0,0.317092034029389,0.24075161479741633,0.05230940456316082,0.0,0.5514746800222593,0.7562604340567612,7.0,0.3043800392026896,0.6835659714007484,0.08473748473748474,0.4854194863877006,0.6681287218135469
independent,golden,phi,0.5820339887498948,-0.036,5,13,0.3,0.3,0.992,0.0,0.36,0.72,1.15,416.0,1228.0,0.33876221498371334,0.25304136253041365,0.09620670698185817,0.0,0.5563496426608027,0.7295217152281473,6.0,0.31994382216930767,0.635971584422474,0.04078144078144078,0.45503930731456554,0.6580821753480445
independent,golden,phi,0.5940339887498948,-0.023999999999999997,5,13,0.3,0.3,0.992,0.0,0.36,0.72,1.15,402.0,1207.0,0.33305716652858325,0.24984462399005594,0.10161920714684534,0.0,0.5650474595198214,0.6962590731434952,8.0,0.3023883965261608,0.6933131569244824,0.05054945054945055,0.4765574832099241,0.6815421206800683
independent,golden,phi,0.6060339887498948,-0.011999999999999997,5,13,0.3,0.3,0.992,0.0,0.36,0.72,1.15,402.0,1201.0,0.3347210657785179,0.25077978789769184,0.10196078431372549,0.0,0.5507002801120449,0.7327731092436974,8.0,0.2565486597535971,0.5013985348964043,0.054945054945054944,0.5399290268909445,0.6917838055433837
independent,golden,phi,0.6180339887498948,3.469446951953614e-18,5,13,0.3,0.3,0.992,0.0,0.36,0.72,1.15,620.0,1704.0,0.36384976525821594,0.2667814113597246,0.018166455428812844,0.0,0.55893536121673,0.7182087029995775,7.0,0.25324256790717387,0.6470425434768017,0.04932844932844933,0.3998031147921032,0.6710178749248565
independent,golden,phi,0.6300339887498948,0.012000000000000004,5,13,0.3,0.3,0.992,0.0,0.36,0.72,1.15,412.0,1227.0,0.33577832110839445,0.25137278828553994,0.08435754189944134,0.0,0.6139664804469274,0.7379888268156425,8.0,0.2695860119785053,0.5637397466400679,0.07179487179487179,0.4149378664271688,0.671935253248226
independent,golden,phi,0.6420339887498948,0.024000000000000004,5,13,0.3,0.3,0.992,0.0,0.36,0.72,1.15,404.0,1188.0,0.3400673400673401,0.2537688442211055,0.10812324929971989,0.0,0.5092436974789916,0.6913165266106442,8.0,0.32080899523634465,0.6804535076509001,0.08327228327228327,0.5235092997511865,0.6881847925762228
independent,golden,phi,0.6540339887498948,0.036000000000000004,5,13,0.3,0.3,0.992,0.0,0.36,0.72,1.15,410.0,1187.0,0.34540859309182814,0.2567313713212273,0.11129660545353366,0.0,0.5514746800222593,0.6911519198664441,7.0,0.3043800392026896,0.6835659714007484,0.08791208791208792,0.48903743531422583,0.6722802859107188
independent,golden,phi,0.5820339887498948,-0.036,5,13,0.3,0.3,0.992,0.18,0.24,0.72,1.15,416.0,1336.0,0.31137724550898205,0.2374429223744292,0.036833424958768554,0.0,0.5563496426608027,0.7438152831225948,6.0,0.31994382216930767,0.635971584422474,0.03296703296703297,0.45412162190608296,0.6549316750237917
independent,golden,phi,0.5940339887498948,-0.023999999999999997,5,13,0.3,0.3,0.992,0.18,0.24,0.72,1.15,402.0,1307.0,0.30757459831675593,0.23522527794031597,0.04578447794528197,0.0,0.5650474595198214,0.7509771077610273,8.0,0.3023883965261608,0.6933131569244824,0.042735042735042736,0.47288712902586194,0.6782183855846282
independent,golden,phi,0.6060339887498948,-0.011999999999999997,5,13,0.3,0.3,0.992,0.18,0.24,0.72,1.15,402.0,1314.0,0.3059360730593607,0.23426573426573427,0.03865546218487395,0.0,0.5507002801120449,0.7619047619047619,8.0,0.2565486597535971,0.5013985348964043,0.04835164835164835,0.531532496296228,0.6872069522395764
independent,golden,phi,0.6180339887498948,3.469446951953614e-18,5,13,0.3,0.3,0.992,0.18,0.24,0.72,1.15,620.0,1735.0,0.3573487031700288,0.2632696390658174,0.005069708491761723,0.0,0.55893536121673,0.730460498521335,7.0,0.25324256790717387,0.6470425434768017,0.04786324786324787,0.39705293111629325,0.6698043751584934
independent,golden,phi,0.6300339887498948,0.012000000000000004,5,13,0.3,0.3,0.992,0.18,0.24,0.72,1.15,412.0,1338.0,0.30792227204783257,0.23542857142857143,0.0223463687150838,0.0,0.6139664804469274,0.759217877094972,8.0,0.2695860119785053,0.5637397466400679,0.0673992673992674,0.4043082831312641,0.6670166034287583
independent,golden,phi,0.6420339887498948,0.024000000000000004,5,13,0.3,0.3,0.992,0.18,0.24,0.72,1.15,404.0,1303.0,0.31005372217958554,0.23667252489748097,0.043697478991596636,0.0,0.5092436974789916,0.7529411764705882,8.0,0.32080899523634465,0.6804535076509001,0.08083028083028083,0.5216223284692014,0.6841234276354294
independent,golden,phi,0.6540339887498948,0.036000000000000004,5,13,0.3,0.3,0.992,0.18,0.24,0.72,1.15,410.0,1293.0,0.317092034029389,0.24075161479741633,0.05230940456316082,0.0,0.5514746800222593,0.7562604340567612,7.0,0.3043800392026896,0.6835659714007484,0.08473748473748474,0.4854194863877006,0.6681287218135469
