flow,family,alpha,best_delay,best_slot_count,context_pressure,similarity_threshold,recall_window,recall_gain,pass_through,split_threshold,witness_conversion,delayed_retention,release_rate,rupture_rate,recall_survival_rate,same_slot_recall_rate,split_rate,context_distortion_rate,blocked_context_rate,pollution,phase_lock_resistance,score
silver,metallic,0.43821356237309517,21,13,0.08,0.58,13,0.14,0.46,0.24,0.7977777777777778,0.4437577255871446,0.07914438502673797,0.05561497326203209,0.8292682926829268,0.0,0.3983739837398374,0.0,0.17073170731707318,0.05014653207424292,0.5876238745935465,0.5765989040081633
silver,metallic,0.43821356237309517,21,13,0.08,0.58,21,0.08,0.18,0.36,0.8226164079822617,0.451338199513382,0.07807486631016043,0.0427807486631016,0.8221343873517787,0.0,0.15810276679841898,0.0,0.17786561264822134,0.04949527841094106,0.5849771408550413,0.6301222569618923
silver,metallic,0.43821356237309517,21,13,0.08,0.58,21,0.08,0.46,0.24,0.7871853546910755,0.44046094750320103,0.08342245989304813,0.08128342245989305,0.8185654008438819,0.0,0.3206751054852321,0.0,0.18143459915611815,0.047215890589384565,0.5895006994750105,0.576674391485435
silver,metallic,0.43821356237309517,21,13,0.08,0.58,21,0.14,0.32,0.24,0.7925407925407926,0.44213263979193757,0.08449197860962566,0.09304812834224599,0.817351598173516,0.0,0.3972602739726027,0.0,0.182648401826484,0.04884402474763921,0.5934573248000368,0.5780911762693083
silver,metallic,0.43821356237309517,21,13,0.08,0.58,21,0.14,0.32,0.36,0.8057395143487859,0.44621026894865523,0.07272727272727272,0.052406417112299465,0.8117154811715481,0.0,0.200836820083682,0.0,0.18828451882845187,0.04916965157929013,0.5866175778492626,0.6151140903267616
silver,metallic,0.43821356237309517,21,13,0.08,0.68,13,0.08,0.18,0.36,0.8311688311688312,0.45390070921985815,0.07593582887700535,0.019251336898395723,0.6180555555555556,0.0,0.11805555555555555,0.0,0.3819444444444444,0.052425919895799415,0.5627308537673559,0.6818845526612611
silver,metallic,0.43821356237309517,21,13,0.08,0.68,21,0.2,0.46,0.36,0.831081081081081,0.45387453874538747,0.07058823529411765,0.059893048128342244,0.6707818930041153,0.0,0.20987654320987653,0.0,0.3292181069958848,0.0475415174210355,0.5883846837986737,0.6490301854804931
silver,metallic,0.43821356237309517,21,13,0.08,0.78,13,0.14,0.32,0.36,0.8254310344827587,0.45218417945690675,0.07593582887700535,0.01818181818181818,0.45774647887323944,0.0,0.1056338028169014,0.0,0.5422535211267606,0.05307717355910127,0.5805935551514088,0.6874889752760093
silver,metallic,0.43821356237309517,21,13,0.08,0.78,13,0.2,0.18,0.36,0.8275862068965517,0.4528301886792453,0.07379679144385026,0.019251336898395723,0.42142857142857143,0.0,0.10714285714285714,0.0,0.5785714285714286,0.05079778573754477,0.5816140629968365,0.6875594612153929
silver,metallic,0.43821356237309517,21,13,0.08,0.78,21,0.08,0.18,0.36,0.8154506437768241,0.4491725768321513,0.07593582887700535,0.019251336898395723,0.4149377593360996,0.0,0.06639004149377593,0.0,0.5850622406639004,0.05275154672745034,0.5614660762413413,0.696041730351814
silver,metallic,0.43821356237309517,21,13,0.08,0.78,21,0.08,0.32,0.24,0.7792494481236203,0.43796526054590573,0.08235294117647059,0.05561497326203209,0.4358974358974359,0.0,0.20512820512820512,0.0,0.5641025641025641,0.04884402474763921,0.44710752900647277,0.6261488116231403
silver,metallic,0.43821356237309517,21,13,0.08,0.78,21,0.14,0.18,0.36,0.8286334056399133,0.4531435349940688,0.07700534759358289,0.0213903743315508,0.4358974358974359,0.0,0.07692307692307693,0.0,0.5641025641025641,0.05405405405405406,0.5631194186210828,0.6950731598096924
silver,metallic,0.43821356237309517,21,13,0.08,0.78,21,0.2,0.18,0.36,0.8235294117647058,0.45161290322580644,0.07058823529411765,0.034224598930481284,0.46122448979591835,0.0,0.11020408163265306,0.0,0.5387755102040817,0.05014653207424292,0.584133389469681,0.6857196778376071
silver,metallic,0.43821356237309517,21,13,0.08,0.78,21,0.2,0.46,0.36,0.8333333333333334,0.45454545454545453,0.07272727272727272,0.044919786096256686,0.4605809128630705,0.0,0.13692946058091288,0.0,0.5394190871369294,0.05307717355910127,0.4481848820595563,0.6591628211717061
silver,metallic,0.43821356237309517,21,13,0.16,0.58,21,0.08,0.32,0.24,0.773972602739726,0.4362934362934363,0.08663101604278074,0.08235294117647059,0.8181818181818182,0.0,0.3333333333333333,0.24242424242424243,0.18181818181818182,0.04786714425268642,0.5894157120648771,0.5257733586030381
silver,metallic,0.43821356237309517,21,13,0.16,0.58,21,0.08,0.46,0.36,0.810989010989011,0.44781553398058255,0.07593582887700535,0.0427807486631016,0.8346774193548387,0.0,0.14919354838709678,0.2540322580645161,0.16532258064516128,0.045587756431129924,0.587463150991653,0.5777522303967977
silver,metallic,0.43821356237309517,21,13,0.16,0.58,21,0.14,0.18,0.24,0.7821100917431193,0.43886743886743884,0.08342245989304813,0.0855614973262032,0.8161434977578476,0.0,0.35874439461883406,0.2242152466367713,0.18385650224215247,0.04884402474763921,0.5916629721831597,0.5315738765225938
silver,metallic,0.43821356237309517,21,13,0.16,0.58,21,0.2,0.18,0.24,0.7672811059907834,0.43415906127770537,0.08235294117647059,0.09732620320855614,0.7981651376146789,0.0,0.41743119266055045,0.22018348623853212,0.2018348623853211,0.047215890589384565,0.5948618861119193,0.5338910494641198
silver,metallic,0.43821356237309517,21,13,0.16,0.68,13,0.08,0.18,0.36,0.8311688311688312,0.45390070921985815,0.07593582887700535,0.019251336898395723,0.6180555555555556,0.0,0.11805555555555555,0.1597222222222222,0.3819444444444444,0.052425919895799415,0.5627308537673559,0.6499401082168167
silver,metallic,0.43821356237309517,21,13,0.16,0.68,13,0.2,0.32,0.36,0.8199566160520607,0.4505363528009535,0.07379679144385026,0.028877005347593583,0.6159420289855072,0.0,0.1956521739130435,0.16666666666666666,0.38405797101449274,0.052100293064148484,0.5829000084314264,0.6231784488062804
silver,metallic,0.43821356237309517,21,13,0.16,0.68,21,0.08,0.18,0.36,0.8366445916114791,0.45552884615384615,0.07914438502673797,0.031016042780748664,0.6417322834645669,0.0,0.1141732283464567,0.20078740157480315,0.35826771653543305,0.05535656138065777,0.5819462341661419,0.6462709333799497
silver,metallic,0.43821356237309517,21,13,0.16,0.68,21,0.08,0.32,0.24,0.7827050997782705,0.43905472636815923,0.08021390374331551,0.059893048128342244,0.6441441441441441,0.0,0.24774774774774774,0.20270270270270271,0.35585585585585583,0.04982090524259199,0.5871792867036907,0.5914923432815037
silver,metallic,0.43821356237309517,21,13,0.16,0.68,21,0.14,0.18,0.36,0.8219780219780219,0.451145958986731,0.0748663101604278,0.038502673796791446,0.6610878661087866,0.0,0.1506276150627615,0.22594142259414227,0.3389121338912134,0.04819277108433735,0.5845375426982413,0.6242252924805206
silver,metallic,0.43821356237309517,21,13,0.16,0.68,21,0.2,0.18,0.24,0.7852193995381063,0.4398447606727037,0.08342245989304813,0.08983957219251337,0.6228813559322034,0.0,0.3516949152542373,0.22033898305084745,0.3771186440677966,0.043308368609573426,0.4549399667381602,0.5517951941138237
silver,metallic,0.43821356237309517,21,13,0.16,0.68,21,0.2,0.18,0.36,0.8061674008810573,0.44634146341463415,0.07165775401069518,0.051336898395721926,0.6652173913043479,0.0,0.20434782608695654,0.20869565217391303,0.3347826086956522,0.047215890589384565,0.5879838521029133,0.6060504933992897
silver,metallic,0.43821356237309517,21,13,0.16,0.68,21,0.2,0.46,0.24,0.7976744186046512,0.44372574385511,0.08342245989304813,0.08983957219251337,0.665158371040724,0.0,0.3755656108597285,0.2171945701357466,0.334841628959276,0.04623901009443178,0.5926075296384048,0.5704400067447848
silver,metallic,0.43821356237309517,21,13,0.16,0.78,13,0.08,0.32,0.24,0.796976241900648,0.44350961538461536,0.07914438502673797,0.031016042780748664,0.4728682170542636,0.0,0.20155038759689922,0.10077519379844961,0.5271317829457365,0.05275154672745034,0.5631653405611889,0.6273241126787357
silver,metallic,0.43821356237309517,21,13,0.16,0.78,13,0.08,0.46,0.36,0.8362068965517241,0.45539906103286387,0.07700534759358289,0.011764705882352941,0.44366197183098594,0.0,0.07042253521126761,0.09859154929577464,0.5563380281690141,0.05437968088570498,0.5798611127164233,0.6815286671107201
