name,family,alpha,window_type,window_size,phase,balance_score,balance_spread,complexity_ratio,complexity_deviation,periodicity_match,best_period,write_count,witness_count,release_count,pollution,delayed_retention,compression_score,compression_score_cap,composite_score
rational_5_8,rational_approx,0.625,moving,0.2,0.17,0.2727272727272727,2.0,0.2294936218635251,0.60815749906659,0.00625,160,2658.0,1438.0,0.0,0.001128668171557562,1.0,10.479245722122043,45.010989010989015,4.646326015022196
rational_5_8,rational_approx,0.625,moving,0.34,0.0,0.18181818181818182,3.0,0.23801634913625236,0.6414908323999232,0.0,257,3371.0,725.0,0.0,0.0014832393948383269,0.0,9.071476263987572,45.010989010989015,3.1214318645983
rational_5_8,rational_approx,0.625,moving,0.34,0.17,0.18181818181818182,3.0,0.23801634913625236,0.6414908323999232,0.00625,160,3373.0,723.0,0.0,0.0014823599169878447,0.0,8.57046198973356,45.010989010989015,3.1096172778948614
rational_5_8,rational_approx,0.625,moving,0.47,0.0,0.2727272727272727,2.0,0.2721072582271615,0.6945211354302263,0.0,257,2834.0,1262.0,0.0,0.001058574453069866,0.0,10.9236447448336,45.010989010989015,3.571219033786564
rational_5_8,rational_approx,0.625,moving,0.47,0.17,0.2727272727272727,2.0,0.2721072582271615,0.6945211354302263,0.00625,160,2836.0,1260.0,0.0,0.0010578279266572638,0.0,10.993668108582535,45.010989010989015,3.5657476277374336
rational_5_8,rational_approx,0.625,double,0.2,0.0,1.0,1.0,0.1590023697424057,0.41934530116348295,0.25,4,4092.0,4.0,0.0,0.0012218963831867058,0.0,11.562136535070092,45.010989010989015,5.357869621873665
rational_5_8,rational_approx,0.625,double,0.2,0.17,1.0,0.0,0.0454324106174196,0.8472605677151133,1.0,1,4092.0,4.0,0.0,0.0012218963831867058,0.0,45.010989010989015,45.010989010989015,4.8515175359017
rational_5_8,rational_approx,0.625,double,0.34,0.0,0.7272727272727273,2.0,0.1817296424696784,0.4496483314665133,0.25,4,4092.0,4.0,0.0,0.0012218963831867058,0.0,23.01123595505618,45.010989010989015,4.609293204223844
rational_5_8,rational_approx,0.625,double,0.34,0.17,1.0,1.0,0.1590023697424057,0.41934530116348295,0.25,4,4092.0,4.0,0.0,0.0012218963831867058,0.0,11.567793157641066,45.010989010989015,5.3579324578909935
rational_5_8,rational_approx,0.625,double,0.47,0.0,0.7272727272727273,2.0,0.1817296424696784,0.4496483314665133,0.25,4,4092.0,4.0,0.0,0.0012218963831867058,0.0,23.01123595505618,45.010989010989015,4.609293204223844
rational_5_8,rational_approx,0.625,double,0.47,0.17,1.0,1.0,0.1590023697424057,0.41934530116348295,0.25,4,4092.0,4.0,0.0,0.0012218963831867058,0.0,11.567793157641066,45.010989010989015,5.3579324578909935
rational_8_13,rational_approx,0.6153846153846154,single,0.2,0.0,0.8181818181818182,2.0,0.19280528689009124,0.0927161222615768,0.07692307692307693,13,3148.0,947.0,1.0,0.0012706480304955528,0.0,11.709461061955748,45.010989010989015,5.195527148113083
rational_8_13,rational_approx,0.6153846153846154,single,0.2,0.17,0.8181818181818182,2.0,0.19280528689009124,0.0927161222615768,0.07692307692307693,13,3148.0,947.0,1.0,0.0012706480304955528,0.0,11.709461061955748,45.010989010989015,5.195527148113083
rational_8_13,rational_approx,0.6153846153846154,single,0.34,0.0,1.0,1.0,0.18148603973100033,0.0,0.07692307692307693,13,3148.0,947.0,1.0,0.0012706480304955528,1.0,13.125871276934587,45.010989010989015,6.9676136830299535
rational_8_13,rational_approx,0.6153846153846154,single,0.34,0.17,1.0,1.0,0.18148603973100033,0.0,0.07692307692307693,13,3148.0,947.0,1.0,0.0012706480304955528,1.0,13.125871276934587,45.010989010989015,6.9676136830299535
rational_8_13,rational_approx,0.6153846153846154,single,0.47,0.0,0.45454545454545453,2.0,0.2607207698446367,0.33048996458087365,0.07692307692307693,13,3463.0,633.0,0.0,0.0014438348252959862,0.0,11.205025711526247,45.010989010989015,4.224703922867728
rational_8_13,rational_approx,0.6153846153846154,single,0.47,0.17,0.45454545454545453,2.0,0.2607207698446367,0.33048996458087365,0.07692307692307693,13,3463.0,633.0,0.0,0.0014438348252959862,0.0,11.205025711526247,45.010989010989015,4.224703922867728
rational_8_13,rational_approx,0.6153846153846154,moving,0.2,0.0,0.18181818181818182,3.0,0.2294936218635251,0.60815749906659,0.0,257,2228.0,1868.0,0.0,0.0004488330341113106,1.0,11.105081431335424,45.010989010989015,4.178389700755818
rational_8_13,rational_approx,0.6153846153846154,moving,0.2,0.17,0.18181818181818182,3.0,0.2294936218635251,0.60815749906659,0.0,257,2228.0,1868.0,0.0,0.0004488330341113106,1.0,11.105081431335424,45.010989010989015,4.178389700755818
rational_8_13,rational_approx,0.6153846153846154,moving,0.34,0.0,0.18181818181818182,3.0,0.23801634913625236,0.6414908323999232,0.0,257,3287.0,809.0,0.0,0.001216915120170368,1.0,9.859493141207032,45.010989010989015,4.130451794320596
rational_8_13,rational_approx,0.6153846153846154,moving,0.34,0.17,0.18181818181818182,3.0,0.23801634913625236,0.6414908323999232,0.0,257,3287.0,809.0,0.0,0.001216915120170368,1.0,9.859493141207032,45.010989010989015,4.130451794320596
rational_8_13,rational_approx,0.6153846153846154,moving,0.47,0.0,0.2727272727272727,3.0,0.2721072582271615,0.6945211354302263,0.0,257,2759.0,1337.0,0.0,0.0014498006524102935,1.0,12.038252715952915,45.010989010989015,4.283209317032031
rational_8_13,rational_approx,0.6153846153846154,moving,0.47,0.17,0.2727272727272727,3.0,0.2721072582271615,0.6945211354302263,0.0,257,2759.0,1337.0,0.0,0.0014498006524102935,1.0,12.038252715952915,45.010989010989015,4.283209317032031
rational_8_13,rational_approx,0.6153846153846154,double,0.2,0.0,1.0,1.0,0.18148603973100033,0.0,0.07692307692307693,13,3148.0,948.0,0.0,0.0012706480304955528,1.0,12.022309258267542,45.010989010989015,6.955354876426108
rational_8_13,rational_approx,0.6153846153846154,double,0.2,0.17,1.0,1.0,0.18148603973100033,0.0,0.07692307692307693,13,3148.0,948.0,0.0,0.0012706480304955528,1.0,12.022309258267542,45.010989010989015,6.955354876426108
rational_8_13,rational_approx,0.6153846153846154,double,0.34,0.0,0.2727272727272727,3.0,0.26817815620827307,0.4044437885346976,0.07692307692307693,13,2833.0,1263.0,0.0,0.0010589481115425344,0.0,10.97077430292291,45.010989010989015,3.4848964640099824
rational_8_13,rational_approx,0.6153846153846154,double,0.34,0.17,0.2727272727272727,3.0,0.26817815620827307,0.4044437885346976,0.07692307692307693,13,2833.0,1263.0,0.0,0.0010589481115425344,0.0,10.97077430292291,45.010989010989015,3.4848964640099824
rational_8_13,rational_approx,0.6153846153846154,double,0.47,0.0,0.45454545454545453,2.0,0.22689619598100033,0.1457464252918798,0.07692307692307693,13,3148.0,948.0,0.0,0.0012706480304955528,1.0,14.005701349271032,45.010989010989015,5.44073166982979
rational_8_13,rational_approx,0.6153846153846154,double,0.47,0.17,0.45454545454545453,2.0,0.22689619598100033,0.1457464252918798,0.07692307692307693,13,3148.0,948.0,0.0,0.0012706480304955528,1.0,14.005701349271032,45.010989010989015,5.44073166982979
rational_13_21,rational_approx,0.6190476190476191,single,0.2,0.0,0.7272727272727273,2.0,0.19282754125751084,0.09970912925458379,0.047619047619047616,21,3118.0,978.0,0.0,0.0012828736369467607,0.0,11.303653477587776,45.010989010989015,5.031499890663355
rational_13_21,rational_approx,0.6190476190476191,single,0.2,0.17,0.7272727272727273,2.0,0.19282754125751084,0.09970912925458379,0.047619047619047616,21,3118.0,978.0,0.0,0.0012828736369467607,0.0,11.303653477587776,45.010989010989015,5.031499890663355
rational_13_21,rational_approx,0.6190476190476191,single,0.34,0.0,1.0,1.0,0.18148603973100033,0.0,0.047619047619047616,21,3118.0,978.0,0.0,0.0012828736369467607,1.0,13.1471348909683,45.010989010989015,6.9971416914244395
rational_13_21,rational_approx,0.6190476190476191,single,0.34,0.17,1.0,1.0,0.18148603973100033,0.0,0.047619047619047616,21,3118.0,978.0,0.0,0.0012828736369467607,1.0,13.1471348909683,45.010989010989015,6.9971416914244395
rational_13_21,rational_approx,0.6190476190476191,single,0.47,0.0,0.2727272727272727,2.0,0.2609650897650773,0.37488496352132716,0.047619047619047616,21,3507.0,589.0,0.0,0.0011405759908753922,0.0,10.571417678504828,45.010989010989015,3.8392414779453583
rational_13_21,rational_approx,0.6190476190476191,single,0.47,0.17,0.2727272727272727,2.0,0.2609650897650773,0.37488496352132716,0.047619047619047616,21,3507.0,589.0,0.0,0.0011405759908753922,0.0,10.571417678504828,45.010989010989015,3.8392414779453583
rational_13_21,rational_approx,0.6190476190476191,moving,0.2,0.0,0.18181818181818182,3.0,0.2294936218635251,0.60815749906659,0.0,257,2252.0,1843.0,1.0,0.0013321492007104796,1.0,10.211842575184034,45.010989010989015,4.167583931475233
rational_13_21,rational_approx,0.6190476190476191,moving,0.2,0.17,0.18181818181818182,3.0,0.2294936218635251,0.60815749906659,0.0,257,2252.0,1843.0,1.0,0.0013321492007104796,1.0,10.211842575184034,45.010989010989015,4.167583931475233
rational_13_21,rational_approx,0.6190476190476191,moving,0.34,0.0,0.18181818181818182,3.0,0.23801634913625236,0.6414908323999232,0.0,257,3167.0,929.0,0.0,0.000947268708556994,1.0,8.825014208490584,45.010989010989015,4.119230036572395
rational_13_21,rational_approx,0.6190476190476191,moving,0.34,0.17,0.18181818181818182,3.0,0.23801634913625236,0.6414908323999232,0.0,257,3167.0,929.0,0.0,0.000947268708556994,1.0,8.825014208490584,45.010989010989015,4.119230036572395
rational_13_21,rational_approx,0.6190476190476191,moving,0.47,0.0,0.2727272727272727,3.0,0.2721072582271615,0.6945211354302263,0.0,257,2789.0,1306.0,1.0,0.0010756543564001434,1.0,11.282761248531418,45.010989010989015,4.275191163091791
rational_13_21,rational_approx,0.6190476190476191,moving,0.47,0.17,0.2727272727272727,3.0,0.2721072582271615,0.6945211354302263,0.0,257,2789.0,1306.0,1.0,0.0010756543564001434,1.0,11.282761248531418,45.010989010989015,4.275191163091791
rational_13_21,rational_approx,0.6190476190476191,double,0.2,0.0,1.0,1.0,0.18148603973100033,0.0,0.047619047619047616,21,3703.0,393.0,0.0,0.001080205238995409,0.0,12.331258339186665,45.010989010989015,5.988281278009387
rational_13_21,rational_approx,0.6190476190476191,double,0.2,0.17,1.0,1.0,0.18148603973100033,0.0,0.047619047619047616,21,3703.0,393.0,0.0,0.001080205238995409,0.0,12.331258339186665,45.010989010989015,5.988281278009387
rational_13_21,rational_approx,0.6190476190476191,double,0.34,0.0,0.09090909090909091,4.0,0.27199610592035717,0.6659663568754478,0.047619047619047616,21,2923.0,1173.0,0.0,0.0013684570646595963,1.0,9.80051975211822,45.010989010989015,3.5757323985601444
rational_13_21,rational_approx,0.6190476190476191,double,0.34,0.17,0.09090909090909091,4.0,0.27199610592035717,0.6659663568754478,0.047619047619047616,21,2923.0,1173.0,0.0,0.0013684570646595963,1.0,9.80051975211822,45.010989010989015,3.5757323985601444
rational_13_21,rational_approx,0.6190476190476191,double,0.47,0.0,0.45454545454545453,2.0,0.22691845034841993,0.1527394322848868,0.047619047619047616,21,3703.0,393.0,0.0,0.001080205238995409,0.0,15.060671569229028,45.010989010989015,4.474952164475304
rational_13_21,rational_approx,0.6190476190476191,double,0.47,0.17,0.45454545454545453,2.0,0.22691845034841993,0.1527394322848868,0.047619047619047616,21,3703.0,393.0,0.0,0.001080205238995409,0.0,15.060671569229028,45.010989010989015,4.474952164475304
control_1_3,rational_control,0.3333333333333333,single,0.2,0.0,1.0,1.0,0.1362972318522588,0.5417817031453395,0.3333333333333333,3,4092.0,4.0,0.0,0.0012218963831867058,0.0,26.425806451612903,45.010989010989015,5.317211454234915
control_1_3,rational_control,0.3333333333333333,single,0.2,0.17,1.0,0.0,0.0454324106174196,0.8472605677151133,1.0,1,4092.0,4.0,0.0,0.0012218963831867058,0.0,45.010989010989015,45.010989010989015,4.8515175359017
control_1_3,rational_control,0.3333333333333333,single,0.34,0.0,1.0,1.0,0.1362972318522588,0.5417817031453395,0.3333333333333333,3,4092.0,4.0,0.0,0.0012218963831867058,0.0,26.425806451612903,45.010989010989015,5.317211454234915
control_1_3,rational_control,0.3333333333333333,single,0.34,0.17,1.0,1.0,0.1362972318522588,0.5417817031453395,0.3333333333333333,3,4092.0,4.0,0.0,0.0012218963831867058,0.0,26.425806451612903,45.010989010989015,5.317211454234915
control_1_3,rational_control,0.3333333333333333,single,0.47,0.0,1.0,1.0,0.1362972318522588,0.5417817031453395,0.3333333333333333,3,4092.0,4.0,0.0,0.0012218963831867058,0.0,26.425806451612903,45.010989010989015,5.317211454234915
control_1_3,rational_control,0.3333333333333333,single,0.47,0.17,1.0,1.0,0.1362972318522588,0.5417817031453395,0.3333333333333333,3,4092.0,4.0,0.0,0.0012218963831867058,0.0,26.425806451612903,45.010989010989015,5.317211454234915
control_1_3,rational_control,0.3333333333333333,moving,0.2,0.0,0.18181818181818182,3.0,0.20499078095443418,0.4932945842036751,0.01,100,2986.0,1109.0,1.0,0.0006697923643670462,1.0,10.436306510952269,45.010989010989015,4.275602638007855
control_1_3,rational_control,0.3333333333333333,moving,0.2,0.17,0.18181818181818182,3.0,0.20499078095443418,0.4932945842036751,0.01,100,2986.0,1109.0,1.0,0.0006697923643670462,1.0,10.436306510952269,45.010989010989015,4.275602638007855
control_1_3,rational_control,0.3333333333333333,moving,0.34,0.0,0.2727272727272727,2.0,0.2721072582271615,0.6945211354302263,0.01,100,3806.0,290.0,0.0,0.0013137151865475565,0.0,12.368767662655193,45.010989010989015,3.577016894215411
control_1_3,rational_control,0.3333333333333333,moving,0.34,0.17,0.2727272727272727,2.0,0.2721072582271615,0.6945211354302263,0.01,100,3806.0,290.0,0.0,0.0013137151865475565,0.0,12.368767662655193,45.010989010989015,3.577016894215411
control_1_3,rational_control,0.3333333333333333,moving,0.47,0.0,0.09090909090909091,4.0,0.2721072582271615,0.6945211354302263,0.01,100,2537.0,1477.0,82.0,0.0011824990145841545,0.0,9.890283898898977,45.010989010989015,2.5859797615823323
control_1_3,rational_control,0.3333333333333333,moving,0.47,0.17,0.09090909090909091,4.0,0.2721072582271615,0.6945211354302263,0.01,100,2537.0,1477.0,82.0,0.0011824990145841545,0.0,9.890283898898977,45.010989010989015,2.5859797615823323
control_1_3,rational_control,0.3333333333333333,double,0.2,0.0,1.0,1.0,0.1362972318522588,0.5417817031453395,0.3333333333333333,3,4092.0,4.0,0.0,0.0012218963831867058,0.0,26.425806451612903,45.010989010989015,5.317211454234915
control_1_3,rational_control,0.3333333333333333,double,0.2,0.17,1.0,0.0,0.0454324106174196,0.8472605677151133,1.0,1,4092.0,4.0,0.0,0.0012218963831867058,0.0,45.010989010989015,45.010989010989015,4.8515175359017
control_1_3,rational_control,0.3333333333333333,double,0.34,0.0,1.0,1.0,0.1362972318522588,0.5417817031453395,0.3333333333333333,3,4092.0,4.0,0.0,0.0012218963831867058,0.0,26.425806451612903,45.010989010989015,5.317211454234915
control_1_3,rational_control,0.3333333333333333,double,0.34,0.17,1.0,1.0,0.1362972318522588,0.5417817031453395,0.3333333333333333,3,4092.0,4.0,0.0,0.0012218963831867058,0.0,26.425806451612903,45.010989010989015,5.317211454234915
control_1_3,rational_control,0.3333333333333333,double,0.47,0.0,1.0,1.0,0.1362972318522588,0.5417817031453395,0.3333333333333333,3,4092.0,4.0,0.0,0.0012218963831867058,0.0,26.425806451612903,45.010989010989015,5.317211454234915
control_1_3,rational_control,0.3333333333333333,double,0.47,0.17,1.0,1.0,0.1362972318522588,0.5417817031453395,0.3333333333333333,3,4092.0,4.0,0.0,0.0012218963831867058,0.0,26.425806451612903,45.010989010989015,5.317211454234915
control_1_4,rational_control,0.25,single,0.2,0.0,1.0,1.0,0.1590023697424057,0.41934530116348295,0.25,4,4092.0,4.0,0.0,0.0012218963831867058,0.0,11.562136535070092,45.010989010989015,5.357869621873665
control_1_4,rational_control,0.25,single,0.2,0.17,1.0,0.0,0.0454324106174196,0.8472605677151133,1.0,1,4092.0,4.0,0.0,0.0012218963831867058,0.0,45.010989010989015,45.010989010989015,4.8515175359017
control_1_4,rational_control,0.25,single,0.34,0.0,0.7272727272727273,2.0,0.1817296424696784,0.4496483314665133,0.25,4,4092.0,4.0,0.0,0.0012218963831867058,0.0,23.01123595505618,45.010989010989015,4.609293204223844
control_1_4,rational_control,0.25,single,0.34,0.17,1.0,1.0,0.1590023697424057,0.41934530116348295,0.25,4,4092.0,4.0,0.0,0.0012218963831867058,0.0,11.567793157641066,45.010989010989015,5.3579324578909935
control_1_4,rational_control,0.25,single,0.47,0.0,0.7272727272727273,2.0,0.1817296424696784,0.4496483314665133,0.25,4,4092.0,4.0,0.0,0.0012218963831867058,0.0,23.01123595505618,45.010989010989015,4.609293204223844
control_1_4,rational_control,0.25,single,0.47,0.17,1.0,1.0,0.1590023697424057,0.41934530116348295,0.25,4,4092.0,4.0,0.0,0.0012218963831867058,0.0,11.567793157641066,45.010989010989015,5.3579324578909935
control_1_4,rational_control,0.25,moving,0.2,0.0,0.2727272727272727,2.0,0.1975333945907978,0.48142589733498825,0.0,257,2461.0,1504.0,131.0,0.0016253555465258025,1.0,10.460052964389218,45.010989010989015,4.77859772857882
control_1_4,rational_control,0.25,moving,0.2,0.17,0.2727272727272727,2.0,0.1975333945907978,0.48142589733498825,0.0,257,2455.0,1508.0,133.0,0.001629327902240326,1.0,10.499996866166507,45.010989010989015,4.779037468999196
control_1_4,rational_control,0.25,moving,0.34,0.0,0.09090909090909091,3.0,0.2721072582271615,0.6945211354302263,0.0,257,2854.0,1242.0,0.0,0.001051156271899089,1.0,8.814769845655416,45.010989010989015,3.884163865696457
control_1_4,rational_control,0.25,moving,0.34,0.17,0.09090909090909091,3.0,0.2721072582271615,0.6945211354302263,0.0,257,2854.0,1089.0,153.0,0.001051156271899089,0.0,8.76052510814369,45.010989010989015,2.8835612935390396
control_1_4,rational_control,0.25,moving,0.47,0.0,0.18181818181818182,3.0,0.2721072582271615,0.6945211354302263,0.0,257,3783.0,313.0,0.0,0.018503832936822628,0.0,13.133030941741843,45.010989010989015,3.096498335662199
control_1_4,rational_control,0.25,moving,0.47,0.17,0.18181818181818182,3.0,0.2721072582271615,0.6945211354302263,0.0,257,3785.0,311.0,0.0,0.01690885072655218,0.0,13.36343499335135,45.010989010989015,3.1006527378793622
control_1_4,rational_control,0.25,double,0.2,0.0,1.0,1.0,0.0908648212348392,0.6945211354302263,0.5,2,4092.0,4.0,0.0,0.0012218963831867058,0.0,32.25196850393701,45.010989010989015,5.06252468472202
control_1_4,rational_control,0.25,double,0.2,0.17,1.0,1.0,0.1362972318522588,0.5417817031453395,0.0,257,4092.0,4.0,0.0,0.0012218963831867058,0.0,45.010989010989015,45.010989010989015,5.856996400471474
control_1_4,rational_control,0.25,double,0.34,0.0,1.0,1.0,0.0908648212348392,0.6945211354302263,0.5,2,4092.0,4.0,0.0,0.0012218963831867058,0.0,32.25196850393701,45.010989010989015,5.06252468472202
control_1_4,rational_control,0.25,double,0.34,0.17,1.0,1.0,0.1362972318522588,0.5417817031453395,0.0,257,4092.0,4.0,0.0,0.0012218963831867058,0.0,45.010989010989015,45.010989010989015,5.856996400471474
control_1_4,rational_control,0.25,double,0.47,0.0,1.0,1.0,0.0908648212348392,0.6945211354302263,0.5,2,4092.0,4.0,0.0,0.0012218963831867058,0.0,32.25196850393701,45.010989010989015,5.06252468472202
control_1_4,rational_control,0.25,double,0.47,0.17,1.0,1.0,0.1362972318522588,0.5417817031453395,0.0,257,4092.0,4.0,0.0,0.0012218963831867058,0.0,45.010989010989015,45.010989010989015,5.856996400471474
control_2_5,rational_control,0.4,single,0.2,0.0,1.0,1.0,0.17034387126891623,0.3196361719088992,0.2,5,4092.0,4.0,0.0,0.0012218963831867058,0.0,16.88659289816469,45.010989010989015,5.566724933872585
control_2_5,rational_control,0.4,single,0.2,0.17,1.0,1.0,0.17034387126891623,0.3196361719088992,0.2,5,4092.0,4.0,0.0,0.0012218963831867058,0.0,16.88659289816469,45.010989010989015,5.566724933872585
control_2_5,rational_control,0.4,single,0.34,0.0,1.0,1.0,0.17034387126891623,0.3196361719088992,0.2,5,4092.0,4.0,0.0,0.0012218963831867058,0.0,16.805129458661604,45.010989010989015,5.565820005528495
control_2_5,rational_control,0.4,single,0.34,0.17,1.0,1.0,0.17034387126891623,0.3196361719088992,0.2,5,4092.0,4.0,0.0,0.0012218963831867058,0.0,16.805129458661604,45.010989010989015,5.565820005528495
control_2_5,rational_control,0.4,single,0.47,0.0,1.0,1.0,0.17034387126891623,0.3196361719088992,0.2,5,4092.0,4.0,0.0,0.0012218963831867058,0.0,12.599996239399808,45.010989010989015,5.5191077102461685
control_2_5,rational_control,0.4,single,0.47,0.17,1.0,1.0,0.17034387126891623,0.3196361719088992,0.2,5,4092.0,4.0,0.0,0.0012218963831867058,0.0,12.599996239399808,45.010989010989015,5.5191077102461685
control_2_5,rational_control,0.4,moving,0.2,0.0,0.2727272727272727,3.0,0.20818680368170692,0.5391098800189709,0.0,257,2110.0,1986.0,0.0,0.00047393364928909954,0.0,10.42992929951875,45.010989010989015,3.421730542120295
control_2_5,rational_control,0.4,moving,0.2,0.17,0.2727272727272727,3.0,0.20818680368170692,0.5391098800189709,0.0,257,2110.0,1986.0,0.0,0.00047393364928909954,0.0,10.42992929951875,45.010989010989015,3.421730542120295
control_2_5,rational_control,0.4,moving,0.34,0.0,0.2727272727272727,3.0,0.23801634913625236,0.6414908323999232,0.0,257,2913.0,1182.0,1.0,0.0010298661174047373,1.0,11.512403061376782,45.010989010989015,4.330818207116085
control_2_5,rational_control,0.4,moving,0.34,0.17,0.2727272727272727,3.0,0.23801634913625236,0.6414908323999232,0.0,257,2913.0,1182.0,1.0,0.0010298661174047373,1.0,11.512403061376782,45.010989010989015,4.330818207116085
control_2_5,rational_control,0.4,moving,0.47,0.0,0.18181818181818182,3.0,0.2721072582271615,0.6945211354302263,0.0,257,3833.0,102.0,161.0,0.0010435690060005217,0.0,9.827298682861423,45.010989010989015,3.0772372085336803
control_2_5,rational_control,0.4,moving,0.47,0.17,0.18181818181818182,3.0,0.2721072582271615,0.6945211354302263,0.0,257,3833.0,102.0,161.0,0.0010435690060005217,0.0,9.827298682861423,45.010989010989015,3.0772372085336803
control_2_5,rational_control,0.4,double,0.2,0.0,1.0,1.0,0.17034387126891623,0.3196361719088992,0.2,5,4092.0,4.0,0.0,0.0012218963831867058,0.0,16.88659289816469,45.010989010989015,5.566724933872585
control_2_5,rational_control,0.4,double,0.2,0.17,1.0,1.0,0.17034387126891623,0.3196361719088992,0.2,5,4092.0,4.0,0.0,0.0012218963831867058,0.0,16.88659289816469,45.010989010989015,5.566724933872585
control_2_5,rational_control,0.4,double,0.34,0.0,0.5454545454545454,2.0,0.2044347803598253,0.3726664749392023,0.2,5,4092.0,4.0,0.0,0.0012218963831867058,0.0,12.5336659847313,45.010989010989015,4.256249675227639
control_2_5,rational_control,0.4,double,0.34,0.17,0.5454545454545454,2.0,0.2044347803598253,0.3726664749392023,0.2,5,4092.0,4.0,0.0,0.0012218963831867058,0.0,12.5336659847313,45.010989010989015,4.256249675227639
control_2_5,rational_control,0.4,double,0.47,0.0,0.5454545454545454,2.0,0.2044347803598253,0.3726664749392023,0.2,5,4092.0,4.0,0.0,0.0012218963831867058,0.0,16.713257821465994,45.010989010989015,4.3026782466562095
control_2_5,rational_control,0.4,double,0.47,0.17,0.5454545454545454,2.0,0.2044347803598253,0.3726664749392023,0.2,5,4092.0,4.0,0.0,0.0012218963831867058,0.0,16.713257821465994,45.010989010989015,4.3026782466562095
random_1,random,0.07766782664465123,single,0.2,0.0,0.0,3.0,0.2721072582271615,0.6945211354302263,0.009708737864077669,103,3457.0,321.0,318.0,0.0011570726063060456,0.5741324921135647,11.118453980485516,45.010989010989015,3.2922537630371957
random_1,random,0.07766782664465123,single,0.2,0.17,0.0,3.0,0.2721072582271615,0.6945211354302263,0.009708737864077669,103,3457.0,321.0,318.0,0.0011570726063060456,0.5741324921135647,11.118453980485516,45.010989010989015,3.2922537630371957
random_1,random,0.07766782664465123,single,0.34,0.0,0.0,5.0,0.2721072582271615,0.6945211354302263,0.009708737864077669,103,3334.0,324.0,438.0,0.00029994001199760045,0.0,10.877569159324015,45.010989010989015,2.1163025589469315
random_1,random,0.07766782664465123,single,0.34,0.17,0.0,5.0,0.2721072582271615,0.6945211354302263,0.009708737864077669,103,3334.0,324.0,438.0,0.00029994001199760045,0.0,10.877569159324015,45.010989010989015,2.1163025589469315
random_1,random,0.07766782664465123,single,0.47,0.0,0.0,7.0,0.2721072582271615,0.6945211354302263,0.009708737864077669,103,2804.0,1291.0,1.0,0.0003566333808844508,0.0,11.607607357936365,45.010989010989015,1.5243554207628254
random_1,random,0.07766782664465123,single,0.47,0.17,0.0,7.0,0.2721072582271615,0.6945211354302263,0.009708737864077669,103,2804.0,1291.0,1.0,0.0003566333808844508,0.0,11.607607357936365,45.010989010989015,1.5243554207628254
random_1,random,0.07766782664465123,moving,0.2,0.0,0.0,3.0,0.2721072582271615,0.6945211354302263,0.0,257,3502.0,299.0,295.0,0.05796687607081668,0.0,12.258506624992648,45.010989010989015,2.6836843643381085
random_1,random,0.07766782664465123,moving,0.2,0.17,0.0,3.0,0.2721072582271615,0.6945211354302263,0.0,257,3502.0,299.0,295.0,0.05796687607081668,0.0,12.258506624992648,45.010989010989015,2.6836843643381085
random_1,random,0.07766782664465123,moving,0.34,0.0,0.0,5.0,0.2721072582271615,0.6945211354302263,0.0,257,3291.0,510.0,295.0,0.027347310847766638,0.711864406779661,11.267308705257117,45.010989010989015,2.8151577149179765
random_1,random,0.07766782664465123,moving,0.34,0.17,0.0,5.0,0.2721072582271615,0.6945211354302263,0.0,257,3291.0,510.0,295.0,0.027347310847766638,0.711864406779661,11.267308705257117,45.010989010989015,2.8151577149179765
random_1,random,0.07766782664465123,moving,0.47,0.0,0.0,7.0,0.2721072582271615,0.6945211354302263,0.0,257,3499.0,597.0,0.0,0.0008573878250928837,0.0,10.916302203535711,45.010989010989015,1.5258841110857146
random_1,random,0.07766782664465123,moving,0.47,0.17,0.0,7.0,0.2721072582271615,0.6945211354302263,0.0,257,3499.0,597.0,0.0,0.0008573878250928837,0.0,10.916302203535711,45.010989010989015,1.5258841110857146
random_1,random,0.07766782664465123,double,0.2,0.0,0.09090909090909091,2.0,0.2721072582271615,0.6945211354302263,0.0,257,2444.0,1652.0,0.0,0.0008183306055646482,1.0,10.465810009608099,45.010989010989015,4.202737103340293
random_1,random,0.07766782664465123,double,0.2,0.17,0.09090909090909091,2.0,0.2721072582271615,0.6945211354302263,0.0,257,2444.0,1652.0,0.0,0.0008183306055646482,1.0,10.465810009608099,45.010989010989015,4.202737103340293
random_1,random,0.07766782664465123,double,0.34,0.0,0.09090909090909091,3.0,0.2721072582271615,0.6945211354302263,0.009708737864077669,103,3535.0,561.0,0.0,0.0011315417256011315,0.0,10.496507819347695,45.010989010989015,2.893056157857925
random_1,random,0.07766782664465123,double,0.34,0.17,0.09090909090909091,3.0,0.2721072582271615,0.6945211354302263,0.009708737864077669,103,3535.0,561.0,0.0,0.0011315417256011315,0.0,10.496507819347695,45.010989010989015,2.893056157857925
random_1,random,0.07766782664465123,double,0.47,0.0,0.09090909090909091,4.0,0.2721072582271615,0.6945211354302263,0.009708737864077669,103,3442.0,654.0,0.0,0.009296920395119116,0.0,9.625020653053731,45.010989010989015,2.575209952512046
random_1,random,0.07766782664465123,double,0.47,0.17,0.09090909090909091,4.0,0.2721072582271615,0.6945211354302263,0.009708737864077669,103,3442.0,654.0,0.0,0.009296920395119116,0.0,9.625020653053731,45.010989010989015,2.575209952512046
