flow,family,alpha,offset,window_width,beta,drift,membrane_gain,membrane_decay,write_threshold,overload_threshold,stability_window,write_count,witness_count,release_count,overload_count,witness_conversion,delayed_retention,release_rate,overload_rate,mean_crossing_quality,pollution,phase_lock_resistance,composite_score
golden,phi,0.6060339887498948,-0.011999999999999997,0.18,0.0,0.003,0.3,0.96,0.68,1.75,5,0.0,0.0,486.0,317.0,0.0,0.0,0.6052303860523038,0.39476961394769616,0.4339279796478399,0.0,0.8021771027459736,0.4682287218656978
golden,phi,0.6180339887498948,3.469446951953614e-18,0.18,0.0,0.003,0.3,0.96,0.68,1.75,5,0.0,0.0,431.0,354.0,0.0,0.0,0.5490445859872611,0.45095541401273886,0.5071099467505892,0.0,0.6035596786168536,0.437091124927067
golden,phi,0.6300339887498948,0.012000000000000004,0.18,0.0,0.003,0.3,0.96,0.68,1.75,5,0.0,0.0,475.0,304.0,0.0,0.0,0.6097560975609756,0.3902439024390244,0.5137038454164425,0.0,0.7451712807215412,0.4668447977969733
golden,phi,0.6420339887498948,0.024000000000000004,0.18,0.0,0.003,0.3,0.96,0.68,1.75,5,0.0,0.0,456.0,294.0,0.0,0.0,0.608,0.392,0.5089191790008183,0.0,0.6942867288775288,0.45605224315060805
golden,phi,0.6540339887498948,0.036000000000000004,0.18,0.0,0.003,0.3,0.96,0.68,1.75,5,0.0,0.0,484.0,282.0,0.0,0.0,0.6318537859007833,0.3681462140992167,0.5464518210335886,0.0,0.7880976651364577,0.47974454851549797
golden,phi,0.5820339887498948,-0.036,0.18,0.0,0.003,0.42,0.9,0.38,1.4,9,0.0,0.0,485.0,477.0,0.0,0.0,0.5041580041580042,0.49584199584199584,0.2892741145778399,0.0,0.5620983689456764,0.4011205181529453
golden,phi,0.5940339887498948,-0.023999999999999997,0.18,0.0,0.003,0.42,0.9,0.38,1.4,9,0.0,0.0,481.0,492.0,0.0,0.0,0.4943473792394656,0.5056526207605344,0.30473505493942954,0.0,0.8330528734630448,0.4571459303524324
golden,phi,0.6060339887498948,-0.011999999999999997,0.18,0.0,0.003,0.42,0.9,0.38,1.4,9,0.0,0.0,485.0,484.0,0.0,0.0,0.500515995872033,0.49948400412796695,0.38762475592241713,0.0,0.8128470176308206,0.46352765797518664
golden,phi,0.6180339887498948,3.469446951953614e-18,0.18,0.0,0.003,0.42,0.9,0.38,1.4,9,0.0,0.0,343.0,583.0,0.0,0.0,0.37041036717062636,0.6295896328293736,0.41867964555337706,0.0,0.7410412811617356,0.45174731559822556
golden,phi,0.6300339887498948,0.012000000000000004,0.18,0.0,0.003,0.42,0.9,0.38,1.4,9,0.0,1.0,464.0,456.0,0.0,0.0,0.503800217155266,0.495114006514658,0.48633341796112095,0.0,0.7762325908814955,0.4686847752259995
golden,phi,0.6420339887498948,0.024000000000000004,0.18,0.0,0.003,0.42,0.9,0.38,1.4,9,0.0,0.0,452.0,435.0,0.0,0.0,0.5095828635851184,0.4904171364148816,0.4864661805609708,0.0,0.7130843409429033,0.45602096939455317
golden,phi,0.6540339887498948,0.036000000000000004,0.18,0.0,0.003,0.42,0.9,0.38,1.4,9,0.0,0.0,455.0,413.0,0.0,0.0,0.5241935483870968,0.47580645161290325,0.534762170696152,0.0,0.8059559828033204,0.48077840338155403
golden,phi,0.5820339887498948,-0.036,0.18,0.0,0.003,0.42,0.9,0.38,1.75,5,0.0,0.0,480.0,354.0,0.0,0.0,0.5755395683453237,0.4244604316546763,0.27463772896717037,0.0,0.8542374177263521,0.45843259534961994
golden,phi,0.5940339887498948,-0.023999999999999997,0.18,0.0,0.003,0.42,0.9,0.38,1.75,5,0.0,0.0,472.0,351.0,0.0,0.0,0.5735115431348724,0.4264884568651276,0.34284902501052716,0.0,0.8176375491153031,0.4596187533807252
golden,phi,0.6060339887498948,-0.011999999999999997,0.18,0.0,0.003,0.42,0.9,0.38,1.75,5,0.0,0.0,488.0,352.0,0.0,0.0,0.580952380952381,0.41904761904761906,0.43091282400643716,0.0,0.7803014816000379,0.463233923130336
golden,phi,0.6180339887498948,3.469446951953614e-18,0.18,0.0,0.003,0.42,0.9,0.38,1.75,5,0.0,0.0,381.0,402.0,0.0,0.0,0.48659003831417624,0.5134099616858238,0.45955024366136615,0.0,0.6623015025536614,0.4422699813515448
golden,phi,0.6300339887498948,0.012000000000000004,0.18,0.0,0.003,0.42,0.9,0.38,1.75,5,0.0,1.0,447.0,325.0,0.0,0.0,0.5782664941785253,0.4204398447606727,0.4854146602447732,0.0,0.7158492070427873,0.45725870498701954
golden,phi,0.6420339887498948,0.024000000000000004,0.18,0.0,0.003,0.42,0.9,0.38,1.75,5,0.0,0.0,477.0,310.0,0.0,0.0,0.6060991105463787,0.39390088945362134,0.5190450760409628,0.0,0.7301972280170643,0.464481071213997
golden,phi,0.6540339887498948,0.036000000000000004,0.18,0.0,0.003,0.42,0.9,0.38,1.75,5,0.0,0.0,445.0,288.0,0.0,0.0,0.607094133697135,0.39290586630286495,0.5169841319362373,0.0,0.7892579829407933,0.4760455544171597
golden,phi,0.5820339887498948,-0.036,0.18,0.011,0.0,0.18,0.82,0.38,1.75,9,0.0,0.0,491.0,0.0,0.0,0.0,1.0,0.0,0.2775368460634568,0.0,0.6047091206177668,0.41313392988148545
golden,phi,0.5940339887498948,-0.023999999999999997,0.18,0.011,0.0,0.18,0.82,0.38,1.75,9,0.0,0.0,497.0,0.0,0.0,0.0,1.0,0.0,0.3080361040180294,0.0,0.6124560579180749,0.4184957245858687
golden,phi,0.6060339887498948,-0.011999999999999997,0.18,0.011,0.0,0.18,0.82,0.38,1.75,9,0.0,0.0,503.0,0.0,0.0,0.0,1.0,0.0,0.4140444685509204,0.0,0.5964268868918672,0.4285409359472385
golden,phi,0.6180339887498948,3.469446951953614e-18,0.18,0.011,0.0,0.18,0.82,0.38,1.75,9,0.0,0.0,422.0,0.0,0.0,0.0,1.0,0.0,0.492489710415021,0.0,0.5278669886368419,0.424634611529246
golden,phi,0.6300339887498948,0.012000000000000004,0.18,0.011,0.0,0.18,0.82,0.38,1.75,9,0.0,1.0,504.0,0.0,0.0,0.0,0.998019801980198,0.0,0.5137176839443167,0.0,0.5191114868953475,0.4257152256938913
golden,phi,0.6420339887498948,0.024000000000000004,0.18,0.011,0.0,0.18,0.82,0.38,1.75,9,0.0,0.0,501.0,0.0,0.0,0.0,1.0,0.0,0.5218795343510881,0.0,0.6792997337432033,0.4585948885425266
golden,phi,0.6540339887498948,0.036000000000000004,0.18,0.011,0.0,0.18,0.82,0.38,1.75,9,0.0,0.0,497.0,0.0,0.0,0.0,1.0,0.0,0.5749506111625642,0.0,0.5479014524992223,0.438949116895165
golden,phi,0.5820339887498948,-0.036,0.18,0.011,0.0,0.18,0.9,0.38,1.4,9,0.0,0.0,491.0,7.0,0.0,0.0,0.9859437751004017,0.014056224899598393,0.2775368460634568,0.0,0.6731722141855403,0.4266859863460442
golden,phi,0.5940339887498948,-0.023999999999999997,0.18,0.011,0.0,0.18,0.9,0.38,1.4,9,0.0,0.0,495.0,19.0,0.0,0.0,0.9630350194552529,0.03696498054474708,0.3056507637278844,0.0,0.6915727242278857,0.4336512405061152
golden,phi,0.6060339887498948,-0.011999999999999997,0.18,0.011,0.0,0.18,0.9,0.38,1.4,9,0.0,0.0,503.0,0.0,0.0,0.0,1.0,0.0,0.4140444685509204,0.0,0.5964268868918672,0.4285409359472385
golden,phi,0.6180339887498948,3.469446951953614e-18,0.18,0.011,0.0,0.18,0.9,0.38,1.4,9,0.0,0.0,422.0,0.0,0.0,0.0,1.0,0.0,0.492489710415021,0.0,0.5278669886368419,0.424634611529246
golden,phi,0.6300339887498948,0.012000000000000004,0.18,0.011,0.0,0.18,0.9,0.38,1.4,9,0.0,1.0,504.0,2.0,0.0,0.0,0.9940828402366864,0.0039447731755424065,0.5137176839443167,0.0,0.5421806097480386,0.4302888995037913
golden,phi,0.6420339887498948,0.024000000000000004,0.18,0.011,0.0,0.18,0.9,0.38,1.4,9,0.0,0.0,501.0,0.0,0.0,0.0,1.0,0.0,0.5218795343510881,0.0,0.6792997337432033,0.4585948885425266
golden,phi,0.6540339887498948,0.036000000000000004,0.18,0.011,0.0,0.18,0.9,0.38,1.4,9,0.0,0.0,497.0,0.0,0.0,0.0,1.0,0.0,0.5749506111625642,0.0,0.5479014524992223,0.438949116895165
golden,phi,0.5820339887498948,-0.036,0.18,0.011,0.0,0.18,0.96,0.38,1.15,5,0.0,0.0,478.0,301.0,0.0,0.0,0.613607188703466,0.386392811296534,0.2556036954460275,0.0,0.8037756933220731,0.4463416724822027
golden,phi,0.5940339887498948,-0.023999999999999997,0.18,0.011,0.0,0.18,0.96,0.38,1.15,5,0.0,0.0,473.0,294.0,0.0,0.0,0.6166883963494133,0.3833116036505867,0.3422961298957764,0.0,0.8216107105141319,0.4607760423032926
golden,phi,0.6060339887498948,-0.011999999999999997,0.18,0.011,0.0,0.18,0.96,0.38,1.15,5,0.0,0.0,476.0,291.0,0.0,0.0,0.6205997392438071,0.379400260756193,0.44266633774962993,0.0,0.8426170979205211,0.47756270919524596
golden,phi,0.6180339887498948,3.469446951953614e-18,0.18,0.011,0.0,0.18,0.96,0.38,1.15,5,0.0,0.0,422.0,322.0,0.0,0.0,0.5672043010752689,0.4327956989247312,0.513205485843926,0.0,0.647792915184586,0.44688131177816065
golden,phi,0.6300339887498948,0.012000000000000004,0.18,0.011,0.0,0.18,0.96,0.38,1.15,5,0.0,1.0,474.0,277.0,0.0,0.0,0.6303191489361702,0.3683510638297872,0.5177105133147926,0.0,0.7776879529663894,0.4741875749703929
golden,phi,0.6420339887498948,0.024000000000000004,0.18,0.011,0.0,0.18,0.96,0.38,1.15,5,0.0,0.0,472.0,267.0,0.0,0.0,0.638700947225981,0.36129905277401897,0.5253016734412034,0.0,0.8417662612459416,0.48790297090159856
golden,phi,0.6540339887498948,0.036000000000000004,0.18,0.011,0.0,0.18,0.96,0.38,1.15,5,0.0,0.0,468.0,253.0,0.0,0.0,0.6490984743411928,0.3509015256588072,0.5508135171753523,0.0,0.7929352672608282,0.4814297278424966
golden,phi,0.5820339887498948,-0.036,0.18,0.011,0.0,0.3,0.9,0.38,1.15,5,0.0,0.0,476.0,434.0,0.0,0.0,0.5230769230769231,0.47692307692307695,0.2589433508558869,0.0,0.5307233570591463,0.3912433594995843
golden,phi,0.5940339887498948,-0.023999999999999997,0.18,0.011,0.0,0.3,0.9,0.38,1.15,5,0.0,0.0,484.0,410.0,0.0,0.0,0.5413870246085011,0.45861297539149887,0.3488310975546442,0.0,0.8227493368268173,0.461067624805779
golden,phi,0.6060339887498948,-0.011999999999999997,0.18,0.011,0.0,0.3,0.9,0.38,1.15,5,0.0,0.0,474.0,407.0,0.0,0.0,0.5380249716231555,0.4619750283768445,0.43992448635036413,0.0,0.7944227313987783,0.46675535678978275
golden,phi,0.6180339887498948,3.469446951953614e-18,0.18,0.011,0.0,0.3,0.9,0.38,1.15,5,0.0,0.0,422.0,483.0,0.0,0.0,0.4662983425414365,0.5337016574585636,0.513205485843926,0.0,0.28568688792144725,0.3734510467401946
golden,phi,0.6300339887498948,0.012000000000000004,0.18,0.011,0.0,0.3,0.9,0.38,1.15,5,0.0,1.0,466.0,393.0,0.0,0.0,0.541860465116279,0.4569767441860465,0.5033827313745949,0.0,0.7831323951678142,0.4725842041763175
golden,phi,0.6420339887498948,0.024000000000000004,0.18,0.011,0.0,0.3,0.9,0.38,1.15,5,0.0,0.0,439.0,367.0,0.0,0.0,0.5446650124069479,0.45533498759305213,0.49818762205615186,0.0,0.87413540550764,0.4900471839826165
golden,phi,0.6540339887498948,0.036000000000000004,0.18,0.011,0.0,0.3,0.9,0.38,1.15,5,0.0,0.0,445.0,339.0,0.0,0.0,0.5676020408163265,0.43239795918367346,0.5272998593000616,0.0,0.825703251134773,0.4842291530476256
golden,phi,0.5820339887498948,-0.036,0.18,0.011,0.0,0.3,0.9,0.52,1.4,5,0.0,0.0,490.0,313.0,0.0,0.0,0.6102117061021171,0.38978829389788294,0.26702516612818755,0.0,0.8099841407310089,0.4489770909732464
golden,phi,0.5940339887498948,-0.023999999999999997,0.18,0.011,0.0,0.3,0.9,0.52,1.4,5,0.0,0.0,484.0,305.0,0.0,0.0,0.6134347275031685,0.3865652724968314,0.3474844552859959,0.0,0.7664496524715448,0.45035983468009017
golden,phi,0.6060339887498948,-0.011999999999999997,0.18,0.011,0.0,0.3,0.9,0.52,1.4,5,0.0,0.0,482.0,289.0,0.0,0.0,0.6251621271076524,0.3748378728923476,0.44511040085161485,0.0,0.8319890673087265,0.4757882348392737
golden,phi,0.6180339887498948,3.469446951953614e-18,0.18,0.011,0.0,0.3,0.9,0.52,1.4,5,0.0,0.0,382.0,348.0,0.0,0.0,0.5232876712328767,0.4767123287671233,0.4651681729255108,0.0,0.7464220156235,0.46016330145271767
golden,phi,0.6300339887498948,0.012000000000000004,0.18,0.011,0.0,0.3,0.9,0.52,1.4,5,0.0,1.0,465.0,262.0,0.0,0.0,0.6387362637362637,0.3598901098901099,0.5048549259597512,0.0,0.7650754378637504,0.47014667859244424
golden,phi,0.6420339887498948,0.024000000000000004,0.18,0.011,0.0,0.3,0.9,0.52,1.4,5,0.0,0.0,442.0,248.0,0.0,0.0,0.6405797101449275,0.35942028985507246,0.49574855010799673,0.0,0.8791657833240807,0.491707522529765
golden,phi,0.6540339887498948,0.036000000000000004,0.18,0.011,0.0,0.3,0.9,0.52,1.4,5,0.0,0.0,477.0,238.0,0.0,0.0,0.6671328671328671,0.3328671328671329,0.5512542508357299,0.0,0.7032987815144887,0.4637378663286926
golden,phi,0.5820339887498948,-0.036,0.18,0.011,0.0,0.42,0.82,0.38,1.15,9,0.0,0.0,482.0,490.0,0.0,0.0,0.49588477366255146,0.5041152263374485,0.2678582415591991,0.0,0.7475974596769641,0.4354606198669182
golden,phi,0.5940339887498948,-0.023999999999999997,0.18,0.011,0.0,0.42,0.82,0.38,1.15,9,0.0,0.0,472.0,531.0,0.0,0.0,0.47058823529411764,0.5294117647058824,0.28845434221553307,0.0,0.760730122857921,0.440408699701467
golden,phi,0.6060339887498948,-0.011999999999999997,0.18,0.011,0.0,0.42,0.82,0.38,1.15,9,0.0,0.0,473.0,491.0,0.0,0.0,0.49066390041493774,0.5093360995850622,0.39194991688995334,0.0,0.7904745773686231,0.45949529408911816
golden,phi,0.6180339887498948,3.469446951953614e-18,0.18,0.011,0.0,0.42,0.82,0.38,1.15,9,0.0,0.0,334.0,597.0,0.0,0.0,0.35875402792696026,0.6412459720730398,0.40987575658501874,0.0,0.5871642628064915,0.41975486241369525
golden,phi,0.6300339887498948,0.012000000000000004,0.18,0.011,0.0,0.42,0.82,0.38,1.15,9,0.0,1.0,432.0,429.0,0.0,0.0,0.5011600928074246,0.4976798143851508,0.4573240302329187,0.0,0.7144717684629676,0.45268746768052504
golden,phi,0.6420339887498948,0.024000000000000004,0.18,0.011,0.0,0.42,0.82,0.38,1.15,9,0.0,0.0,448.0,382.0,0.0,0.0,0.5397590361445783,0.4602409638554217,0.4756012050377925,0.0,0.7381103648306477,0.45996981395729936
golden,phi,0.6540339887498948,0.036000000000000004,0.18,0.011,0.0,0.42,0.82,0.38,1.15,9,0.0,0.0,424.0,384.0,0.0,0.0,0.5247524752475248,0.4752475247524752,0.5115165872944755,0.0,0.6870540016205471,0.4540978984883941
golden,phi,0.5820339887498948,-0.036,0.18,0.011,0.0,0.42,0.9,0.52,1.75,9,0.0,0.0,475.0,370.0,0.0,0.0,0.5621301775147929,0.4378698224852071,0.26112110781643355,0.0,0.8502588865986969,0.4558132175719415
golden,phi,0.5940339887498948,-0.023999999999999997,0.18,0.011,0.0,0.42,0.9,0.52,1.75,9,0.0,0.0,476.0,355.0,0.0,0.0,0.5728038507821901,0.42719614921780985,0.29152661551113185,0.0,0.8384354658717433,0.4573559586210621
golden,phi,0.6060339887498948,-0.011999999999999997,0.18,0.011,0.0,0.42,0.9,0.52,1.75,9,0.0,0.0,474.0,358.0,0.0,0.0,0.5697115384615384,0.43028846153846156,0.39441669007530794,0.0,0.7651068323576612,0.45552056811556113
golden,phi,0.6180339887498948,3.469446951953614e-18,0.18,0.011,0.0,0.42,0.9,0.52,1.75,9,0.0,0.0,368.0,455.0,0.0,0.0,0.4471445929526124,0.5528554070473876,0.47560589185429214,0.0,0.5840426418273044,0.4282307107767735
golden,phi,0.6300339887498948,0.012000000000000004,0.18,0.011,0.0,0.42,0.9,0.52,1.75,9,0.0,1.0,448.0,330.0,0.0,0.0,0.5750962772785623,0.42362002567394097,0.4816381301408231,0.0,0.733500152309719,0.46028412920708195
golden,phi,0.6420339887498948,0.024000000000000004,0.18,0.011,0.0,0.42,0.9,0.52,1.75,9,0.0,0.0,482.0,316.0,0.0,0.0,0.6040100250626567,0.39598997493734334,0.509653797974907,0.0,0.6916794309889732,0.4555827111952846
golden,phi,0.6540339887498948,0.036000000000000004,0.18,0.011,0.0,0.42,0.9,0.52,1.75,9,0.0,0.0,428.0,284.0,0.0,0.0,0.601123595505618,0.398876404494382,0.5247663770751518,0.0,0.781689734364917,0.4754449799624336
golden,phi,0.5820339887498948,-0.036,0.18,0.011,0.0,0.42,0.96,0.68,1.15,5,0.0,0.0,455.0,748.0,0.0,0.0,0.3782211138819618,0.6217788861180382,0.2379102751504124,0.0,0.8112935890729321,0.4432797133472076
golden,phi,0.5940339887498948,-0.023999999999999997,0.18,0.011,0.0,0.42,0.96,0.68,1.15,5,0.0,0.0,470.0,742.0,0.0,0.0,0.38778877887788776,0.6122112211221122,0.3456036714163606,0.0,0.5055213259865887,0.3956826119131417
golden,phi,0.6060339887498948,-0.011999999999999997,0.18,0.011,0.0,0.42,0.96,0.68,1.15,5,0.0,0.0,426.0,738.0,0.0,0.0,0.36597938144329895,0.634020618556701,0.40401785276908003,0.0,0.5144176063219121,0.4045455466749504
golden,phi,0.6180339887498948,3.469446951953614e-18,0.18,0.011,0.0,0.42,0.96,0.68,1.15,5,0.0,0.0,342.0,793.0,0.0,0.0,0.3013215859030837,0.6986784140969163,0.4530483126706161,0.0,0.6840709422767994,0.4439584433982177
golden,phi,0.6300339887498948,0.012000000000000004,0.18,0.011,0.0,0.42,0.96,0.68,1.15,5,0.0,4.0,401.0,691.0,0.0,0.0,0.3658759124087591,0.6304744525547445,0.47678520734868324,0.0,0.8202542926379596,0.4751727320739145
golden,phi,0.6420339887498948,0.024000000000000004,0.18,0.011,0.0,0.42,0.96,0.68,1.15,5,0.0,11.0,375.0,680.0,0.0,0.0,0.3517823639774859,0.6378986866791745,0.47708615253381115,0.0,0.8613716613046848,0.48395981990177217
golden,phi,0.6540339887498948,0.036000000000000004,0.18,0.011,0.0,0.42,0.96,0.68,1.15,5,0.0,20.0,391.0,671.0,0.0,0.0,0.3613678373382625,0.6201478743068392,0.5205969164625092,0.0,0.855930412369098,0.4892228042405057
golden,phi,0.5820339887498948,-0.036,0.18,0.011,0.003,0.18,0.9,0.52,1.4,9,0.0,0.0,489.0,7.0,0.0,0.0,0.9858870967741935,0.014112903225806451,0.27955907471846675,0.0,0.6739215353689505,0.42708806238134034
golden,phi,0.5940339887498948,-0.023999999999999997,0.18,0.011,0.003,0.18,0.9,0.52,1.4,9,0.0,0.0,496.0,19.0,0.0,0.0,0.9631067961165048,0.036893203883495145,0.3047198445079479,0.0,0.691298951033267,0.43348083873131193
golden,phi,0.6060339887498948,-0.011999999999999997,0.18,0.011,0.003,0.18,0.9,0.52,1.4,9,0.0,0.0,502.0,0.0,0.0,0.0,1.0,0.0,0.41479178136585965,0.0,0.5967466757119444,0.42869830781312135
golden,phi,0.6180339887498948,3.469446951953614e-18,0.18,0.011,0.003,0.18,0.9,0.52,1.4,9,0.0,0.0,423.0,0.0,0.0,0.0,1.0,0.0,0.4906209212448823,0.0,0.5276678671420179,0.42436118858401384
golden,phi,0.6300339887498948,0.012000000000000004,0.18,0.011,0.003,0.18,0.9,0.52,1.4,9,0.0,1.0,503.0,2.0,0.0,0.0,0.9940711462450593,0.003952569169960474,0.5128287100544529,0.0,0.5436013426936752,0.4304621972164903
golden,phi,0.6420339887498948,0.024000000000000004,0.18,0.011,0.003,0.18,0.9,0.52,1.4,9,0.0,0.0,501.0,0.0,0.0,0.0,1.0,0.0,0.5217018981417468,0.0,0.6771933051621697,0.4581513983001523
golden,phi,0.6540339887498948,0.036000000000000004,0.18,0.011,0.003,0.18,0.9,0.52,1.4,9,0.0,0.0,495.0,0.0,0.0,0.0,1.0,0.0,0.5762860815626548,0.0,0.5484213208924158,0.439220024373815
golden,phi,0.5820339887498948,-0.036,0.18,0.011,0.003,0.18,0.9,0.68,1.4,5,0.0,0.0,489.0,0.0,0.0,0.0,1.0,0.0,0.2698114184956653,0.0,0.6054202588417419,0.4123104790803065
golden,phi,0.5940339887498948,-0.023999999999999997,0.18,0.011,0.003,0.18,0.9,0.68,1.4,5,0.0,0.0,494.0,7.0,0.0,0.0,0.9860279441117764,0.013972055888223553,0.35297067659477677,0.0,0.6530452547400614,0.43209066496347714
golden,phi,0.6060339887498948,-0.011999999999999997,0.18,0.011,0.003,0.18,0.9,0.68,1.4,5,0.0,0.0,502.0,0.0,0.0,0.0,1.0,0.0,0.459039095553039,0.0,0.5967466757119444,0.4342292220865188
golden,phi,0.6180339887498948,3.469446951953614e-18,0.18,0.011,0.003,0.18,0.9,0.68,1.4,5,0.0,0.0,423.0,0.0,0.0,0.0,1.0,0.0,0.5113347661241967,0.0,0.5276678671420179,0.4269504191939282
golden,phi,0.6300339887498948,0.012000000000000004,0.18,0.011,0.003,0.18,0.9,0.68,1.4,5,0.0,1.0,503.0,0.0,0.0,0.0,0.998015873015873,0.0,0.5304746495385785,0.0,0.5194683886181493,0.42788158034452356
golden,phi,0.6420339887498948,0.024000000000000004,0.18,0.011,0.003,0.18,0.9,0.68,1.4,5,0.0,0.0,501.0,0.0,0.0,0.0,1.0,0.0,0.5381487119471576,0.0,0.6771933051621697,0.46020725002582863
golden,phi,0.6540339887498948,0.036000000000000004,0.18,0.011,0.003,0.18,0.9,0.68,1.4,5,0.0,0.0,495.0,0.0,0.0,0.0,1.0,0.0,0.5651558140028924,0.0,0.5484213208924158,0.4378287409288447
golden,phi,0.5820339887498948,-0.036,0.18,0.011,0.003,0.18,0.96,0.38,1.15,9,0.0,0.0,472.0,299.0,0.0,0.0,0.6121919584954605,0.38780804150453957,0.2653044952137215,0.0,0.8328767739217721,0.4533603362710242
golden,phi,0.5940339887498948,-0.023999999999999997,0.18,0.011,0.003,0.18,0.96,0.38,1.15,9,0.0,0.0,484.0,296.0,0.0,0.0,0.6205128205128205,0.37948717948717947,0.2992462632654443,0.0,0.8067389103736636,0.4524586931880415
golden,phi,0.6060339887498948,-0.011999999999999997,0.18,0.011,0.003,0.18,0.96,0.38,1.15,9,0.0,0.0,475.0,291.0,0.0,0.0,0.6201044386422977,0.37989556135770236,0.3968539436322337,0.0,0.8459409597416229,0.47249597928877674
golden,phi,0.6180339887498948,3.469446951953614e-18,0.18,0.011,0.003,0.18,0.96,0.38,1.15,9,0.0,0.0,423.0,322.0,0.0,0.0,0.5677852348993289,0.43221476510067114,0.4906209212448823,0.0,0.6482105274134258,0.4441475729872887
golden,phi,0.6300339887498948,0.012000000000000004,0.18,0.011,0.003,0.18,0.96,0.38,1.15,9,0.0,1.0,466.0,276.0,0.0,0.0,0.6271870794078062,0.3714670255720054,0.49373745978878286,0.0,0.7545126636046431,0.46652617549062336
golden,phi,0.6420339887498948,0.024000000000000004,0.18,0.011,0.003,0.18,0.96,0.38,1.15,9,0.0,0.0,464.0,266.0,0.0,0.0,0.6356164383561644,0.3643835616438356,0.4999665693124384,0.0,0.8533025153141517,0.48701248861044677
golden,phi,0.6540339887498948,0.036000000000000004,0.18,0.011,0.003,0.18,0.96,0.38,1.15,9,0.0,1.0,461.0,246.0,0.0,0.0,0.6511299435028248,0.3474576271186441,0.5592758285122363,0.0,0.7919651043746926,0.4824550418118495
golden,phi,0.5820339887498948,-0.036,0.18,0.011,0.003,0.3,0.9,0.52,1.75,9,0.0,0.0,479.0,211.0,0.0,0.0,0.6942028985507246,0.30579710144927535,0.2681104597035162,0.0,0.7752990265289806,0.4430156417542429
golden,phi,0.5940339887498948,-0.023999999999999997,0.18,0.011,0.003,0.3,0.9,0.52,1.75,9,0.0,0.0,493.0,162.0,0.0,0.0,0.7526717557251908,0.24732824427480915,0.30234539720846065,0.0,0.741627552535598,0.4411454027154291
golden,phi,0.6060339887498948,-0.011999999999999997,0.18,0.011,0.003,0.3,0.9,0.52,1.75,9,0.0,0.0,499.0,159.0,0.0,0.0,0.7583586626139818,0.24164133738601823,0.4123434352324363,0.0,0.7585188554397967,0.45833028711815366
golden,phi,0.6180339887498948,3.469446951953614e-18,0.18,0.011,0.003,0.3,0.9,0.52,1.75,9,0.0,0.0,284.0,228.0,0.0,0.0,0.5546875,0.4453125,0.3178138342792884,0.0,0.5901631754844832,0.4108062393818077
golden,phi,0.6300339887498948,0.012000000000000004,0.18,0.011,0.003,0.3,0.9,0.52,1.75,9,0.0,1.0,474.0,149.0,0.0,0.0,0.7596153846153846,0.2387820512820513,0.48893230061539805,0.0,0.7209687493731094,0.4605666977079569
golden,phi,0.6420339887498948,0.024000000000000004,0.18,0.011,0.003,0.3,0.9,0.52,1.75,9,0.0,0.0,492.0,158.0,0.0,0.0,0.7569230769230769,0.24307692307692308,0.5157250921996971,0.0,0.6703556400340585,0.4536059953010046
golden,phi,0.6540339887498948,0.036000000000000004,0.18,0.011,0.003,0.3,0.9,0.52,1.75,9,0.0,0.0,469.0,142.0,0.0,0.0,0.7675941080196399,0.23240589198036007,0.5530520967668704,0.0,0.6916826162757679,0.46264397643120886
golden,phi,0.5820339887498948,-0.036,0.18,0.011,0.003,0.3,0.96,0.68,1.15,9,0.0,0.0,450.0,523.0,0.0,0.0,0.4624871531346352,0.5375128468653648,0.25755077631423373,0.0,0.815941154661434,0.44750694950291237
golden,phi,0.5940339887498948,-0.023999999999999997,0.18,0.011,0.003,0.3,0.96,0.68,1.15,9,0.0,0.0,455.0,526.0,0.0,0.0,0.46381243628950053,0.5361875637104995,0.27964312986638806,0.0,0.8399447182454636,0.4550824592452863
golden,phi,0.6060339887498948,-0.011999999999999997,0.18,0.011,0.003,0.3,0.96,0.68,1.15,9,0.0,0.0,455.0,514.0,0.0,0.0,0.4695562435500516,0.5304437564499485,0.39100273833418797,0.0,0.8288538846352161,0.4668416816543172
golden,phi,0.6180339887498948,3.469446951953614e-18,0.18,0.011,0.003,0.3,0.96,0.68,1.15,9,0.0,0.0,302.0,597.0,0.0,0.0,0.3359288097886541,0.664071190211346,0.4083565599781681,0.0,0.6193427653044994,0.42577241115605746
golden,phi,0.6300339887498948,0.012000000000000004,0.18,0.011,0.003,0.3,0.96,0.68,1.15,9,0.0,1.0,442.0,492.0,0.0,0.0,0.4727272727272727,0.5262032085561498,0.49000155881351354,0.0,0.7661221061900602,0.4668088406886317
golden,phi,0.6420339887498948,0.024000000000000004,0.18,0.011,0.003,0.3,0.96,0.68,1.15,9,0.0,3.0,455.0,482.0,0.0,0.0,0.48404255319148937,0.5127659574468085,0.4973073639539709,0.0,0.8101931374841044,0.47686162245915237
golden,phi,0.6540339887498948,0.036000000000000004,0.18,0.011,0.003,0.3,0.96,0.68,1.15,9,0.0,2.0,436.0,462.0,0.0,0.0,0.48444444444444446,0.5133333333333333,0.5515270481220149,0.0,0.7827623232127224,0.47806001232446305
