flow,family,alpha,offset,window_width,beta,drift,write_threshold,stability_threshold,overload_threshold,write_count,witness_count,release_count,overload_count,witness_conversion,delayed_retention,release_rate,overload_rate,mean_crossing_quality,pollution,phase_lock_resistance,composite_score
golden,phi,0.6540339887498948,0.036000000000000004,0.18,0.0,0.003,0.1,0.1,0.45,0.0,0.0,0.0,2834.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4365369590155286,0.3723073918031057
golden,phi,0.5820339887498948,-0.036,0.18,0.0,0.003,0.1,0.16,0.45,0.0,104.0,0.0,3320.0,0.0,0.0,0.0,0.969626168224299,-0.3116529753758819,0.0,0.5772152414778633,0.3567324851667605
golden,phi,0.5940339887498948,-0.023999999999999997,0.18,0.0,0.003,0.1,0.16,0.45,0.0,63.0,0.0,3262.0,0.0,0.0,0.0,0.9810526315789474,-0.21168722318073668,0.0,0.5473781614204083,0.3646172856490765
golden,phi,0.6060339887498948,-0.011999999999999997,0.18,0.0,0.003,0.1,0.16,0.45,0.0,30.0,0.0,3197.0,0.0,0.0,0.0,0.9907034397273009,-0.0911891925408181,0.0,0.537628311442828,0.3797769394347128
golden,phi,0.6180339887498948,3.469446951953614e-18,0.18,0.0,0.003,0.1,0.16,0.45,0.0,0.0,0.0,3129.0,0.0,0.0,0.0,1.0,0.0,0.0,0.42705353457646666,0.3704107069152933
golden,phi,0.6300339887498948,0.012000000000000004,0.18,0.0,0.003,0.1,0.16,0.45,0.0,0.0,0.0,3031.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4615569465573509,0.3773113893114701
golden,phi,0.6420339887498948,0.024000000000000004,0.18,0.0,0.003,0.1,0.16,0.45,0.0,0.0,0.0,2932.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5858779136512677,0.40217558273025356
golden,phi,0.6540339887498948,0.036000000000000004,0.18,0.0,0.003,0.1,0.16,0.45,0.0,0.0,0.0,2834.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4365369590155286,0.3723073918031057
golden,phi,0.5820339887498948,-0.036,0.18,0.0,0.003,0.1,0.16,0.85,0.0,572.0,0.0,2852.0,0.0,0.0,0.0,0.8329439252336449,-0.0836055906340768,0.0,0.49953355996766546,0.38907148087505705
golden,phi,0.5940339887498948,-0.023999999999999997,0.18,0.0,0.003,0.1,0.16,0.85,0.0,487.0,0.0,2838.0,0.0,0.0,0.0,0.8535338345864661,-0.001024380817603368,0.0,0.4980166930909411,0.39909629803690116
golden,phi,0.6060339887498948,-0.011999999999999997,0.18,0.0,0.003,0.1,0.16,0.85,0.0,411.0,0.0,2816.0,0.0,0.0,0.0,0.8726371242640223,0.08612007043780612,0.0,0.5068419078088138,0.41202267970103146
golden,phi,0.6180339887498948,3.469446951953614e-18,0.18,0.0,0.003,0.1,0.16,0.85,0.0,72.0,0.0,3057.0,0.0,0.0,0.0,0.9769894534995206,0.00739492465075638,0.0,0.4145958512395399,0.3713294635955694
golden,phi,0.6300339887498948,0.012000000000000004,0.18,0.0,0.003,0.1,0.16,0.85,0.0,283.0,0.0,2748.0,0.0,0.0,0.0,0.906631474760805,0.1773228226749634,0.0,0.4435711013569765,0.4096494961965593
golden,phi,0.6420339887498948,0.024000000000000004,0.18,0.0,0.003,0.1,0.16,0.85,0.0,240.0,0.0,2692.0,0.0,0.0,0.0,0.9181446111869032,0.16771181946039845,0.0,0.4788701913992265,0.41411635008021475
golden,phi,0.6540339887498948,0.036000000000000004,0.18,0.0,0.003,0.1,0.16,0.85,0.0,201.0,0.0,2633.0,0.0,0.0,0.0,0.929075511644319,0.1334246095378888,0.0,0.4240573637072591,0.39691761300770323
golden,phi,0.5820339887498948,-0.036,0.18,0.0,0.003,0.18,0.05,0.45,0.0,104.0,0.0,3320.0,0.0,0.0,0.0,0.969626168224299,-0.3116529753758819,0.0,0.5772152414778633,0.3567324851667605
golden,phi,0.5940339887498948,-0.023999999999999997,0.18,0.0,0.003,0.18,0.05,0.45,0.0,63.0,0.0,3262.0,0.0,0.0,0.0,0.9810526315789474,-0.21168722318073668,0.0,0.5473781614204083,0.3646172856490765
golden,phi,0.6060339887498948,-0.011999999999999997,0.18,0.0,0.003,0.18,0.05,0.45,0.0,30.0,0.0,3197.0,0.0,0.0,0.0,0.9907034397273009,-0.0911891925408181,0.0,0.537628311442828,0.3797769394347128
golden,phi,0.6180339887498948,3.469446951953614e-18,0.18,0.0,0.003,0.18,0.05,0.45,0.0,0.0,0.0,3129.0,0.0,0.0,0.0,1.0,0.0,0.0,0.42705353457646666,0.3704107069152933
golden,phi,0.6300339887498948,0.012000000000000004,0.18,0.0,0.003,0.18,0.05,0.45,0.0,0.0,0.0,3031.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4615569465573509,0.3773113893114701
golden,phi,0.6420339887498948,0.024000000000000004,0.18,0.0,0.003,0.18,0.05,0.45,0.0,0.0,0.0,2932.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5858779136512677,0.40217558273025356
golden,phi,0.6540339887498948,0.036000000000000004,0.18,0.0,0.003,0.18,0.05,0.45,0.0,0.0,0.0,2834.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4365369590155286,0.3723073918031057
golden,phi,0.5820339887498948,-0.036,0.18,0.0,0.003,0.18,0.05,0.65,0.0,278.0,0.0,3146.0,0.0,0.0,0.0,0.9188084112149533,-0.20956225659753966,0.0,0.5559693985151155,0.37287870009189683
golden,phi,0.5940339887498948,-0.023999999999999997,0.18,0.0,0.003,0.18,0.05,0.65,0.0,219.0,0.0,3106.0,0.0,0.0,0.0,0.9341353383458647,-0.10388944654795611,0.0,0.5202890037648447,0.38006084993618905
golden,phi,0.6060339887498948,-0.011999999999999997,0.18,0.0,0.003,0.18,0.05,0.65,0.0,167.0,0.0,3060.0,0.0,0.0,0.0,0.9482491478153083,-0.002913112095509528,0.0,0.5250442646091509,0.3947469713259729
golden,phi,0.6180339887498948,3.469446951953614e-18,0.18,0.0,0.003,0.18,0.05,0.65,0.0,0.0,0.0,3129.0,0.0,0.0,0.0,1.0,0.0,0.0,0.42705353457646666,0.3704107069152933
golden,phi,0.6300339887498948,0.012000000000000004,0.18,0.0,0.003,0.18,0.05,0.65,0.0,73.0,0.0,2958.0,0.0,0.0,0.0,0.975915539425932,0.09895070543160604,0.0,0.4541166706769265,0.39307438600753297
golden,phi,0.6420339887498948,0.024000000000000004,0.18,0.0,0.003,0.18,0.05,0.65,0.0,42.0,0.0,2890.0,0.0,0.0,0.0,0.985675306957708,0.07794452632539879,0.0,0.5815112853458706,0.4144264053222131
golden,phi,0.6540339887498948,0.036000000000000004,0.18,0.0,0.003,0.18,0.05,0.65,0.0,21.0,0.0,2813.0,0.0,0.0,0.0,0.992589978828511,0.021545256615855792,0.0,0.43467807536316927,0.3759084056821611
golden,phi,0.5820339887498948,-0.036,0.18,0.0,0.003,0.18,0.1,0.45,0.0,104.0,0.0,3320.0,0.0,0.0,0.0,0.969626168224299,-0.3116529753758819,0.0,0.5772152414778633,0.3567324851667605
golden,phi,0.5940339887498948,-0.023999999999999997,0.18,0.0,0.003,0.18,0.1,0.45,0.0,63.0,0.0,3262.0,0.0,0.0,0.0,0.9810526315789474,-0.21168722318073668,0.0,0.5473781614204083,0.3646172856490765
golden,phi,0.6060339887498948,-0.011999999999999997,0.18,0.0,0.003,0.18,0.1,0.45,0.0,30.0,0.0,3197.0,0.0,0.0,0.0,0.9907034397273009,-0.0911891925408181,0.0,0.537628311442828,0.3797769394347128
golden,phi,0.6180339887498948,3.469446951953614e-18,0.18,0.0,0.003,0.18,0.1,0.45,0.0,0.0,0.0,3129.0,0.0,0.0,0.0,1.0,0.0,0.0,0.42705353457646666,0.3704107069152933
golden,phi,0.6300339887498948,0.012000000000000004,0.18,0.0,0.003,0.18,0.1,0.45,0.0,0.0,0.0,3031.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4615569465573509,0.3773113893114701
golden,phi,0.6420339887498948,0.024000000000000004,0.18,0.0,0.003,0.18,0.1,0.45,0.0,0.0,0.0,2932.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5858779136512677,0.40217558273025356
golden,phi,0.6540339887498948,0.036000000000000004,0.18,0.0,0.003,0.18,0.1,0.45,0.0,0.0,0.0,2834.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4365369590155286,0.3723073918031057
golden,phi,0.5820339887498948,-0.036,0.18,0.0,0.003,0.18,0.1,0.85,0.0,572.0,0.0,2852.0,0.0,0.0,0.0,0.8329439252336449,-0.0836055906340768,0.0,0.49953355996766546,0.38907148087505705
golden,phi,0.5940339887498948,-0.023999999999999997,0.18,0.0,0.003,0.18,0.1,0.85,0.0,487.0,0.0,2838.0,0.0,0.0,0.0,0.8535338345864661,-0.001024380817603368,0.0,0.4980166930909411,0.39909629803690116
golden,phi,0.6060339887498948,-0.011999999999999997,0.18,0.0,0.003,0.18,0.1,0.85,0.0,411.0,0.0,2816.0,0.0,0.0,0.0,0.8726371242640223,0.08612007043780612,0.0,0.5068419078088138,0.41202267970103146
golden,phi,0.6180339887498948,3.469446951953614e-18,0.18,0.0,0.003,0.18,0.1,0.85,0.0,72.0,0.0,3057.0,0.0,0.0,0.0,0.9769894534995206,0.00739492465075638,0.0,0.4145958512395399,0.3713294635955694
golden,phi,0.6300339887498948,0.012000000000000004,0.18,0.0,0.003,0.18,0.1,0.85,0.0,283.0,0.0,2748.0,0.0,0.0,0.0,0.906631474760805,0.1773228226749634,0.0,0.4435711013569765,0.4096494961965593
golden,phi,0.6420339887498948,0.024000000000000004,0.18,0.0,0.003,0.18,0.1,0.85,0.0,240.0,0.0,2692.0,0.0,0.0,0.0,0.9181446111869032,0.16771181946039845,0.0,0.4788701913992265,0.41411635008021475
golden,phi,0.6540339887498948,0.036000000000000004,0.18,0.0,0.003,0.18,0.1,0.85,0.0,201.0,0.0,2633.0,0.0,0.0,0.0,0.929075511644319,0.1334246095378888,0.0,0.4240573637072591,0.39691761300770323
golden,phi,0.5820339887498948,-0.036,0.18,0.0,0.003,0.18,0.16,0.85,0.0,572.0,0.0,2852.0,0.0,0.0,0.0,0.8329439252336449,-0.0836055906340768,0.0,0.49953355996766546,0.38907148087505705
golden,phi,0.5940339887498948,-0.023999999999999997,0.18,0.0,0.003,0.18,0.16,0.85,0.0,487.0,0.0,2838.0,0.0,0.0,0.0,0.8535338345864661,-0.001024380817603368,0.0,0.4980166930909411,0.39909629803690116
golden,phi,0.6060339887498948,-0.011999999999999997,0.18,0.0,0.003,0.18,0.16,0.85,0.0,411.0,0.0,2816.0,0.0,0.0,0.0,0.8726371242640223,0.08612007043780612,0.0,0.5068419078088138,0.41202267970103146
golden,phi,0.6180339887498948,3.469446951953614e-18,0.18,0.0,0.003,0.18,0.16,0.85,0.0,72.0,0.0,3057.0,0.0,0.0,0.0,0.9769894534995206,0.00739492465075638,0.0,0.4145958512395399,0.3713294635955694
golden,phi,0.6300339887498948,0.012000000000000004,0.18,0.0,0.003,0.18,0.16,0.85,0.0,283.0,0.0,2748.0,0.0,0.0,0.0,0.906631474760805,0.1773228226749634,0.0,0.4435711013569765,0.4096494961965593
golden,phi,0.6420339887498948,0.024000000000000004,0.18,0.0,0.003,0.18,0.16,0.85,0.0,240.0,0.0,2692.0,0.0,0.0,0.0,0.9181446111869032,0.16771181946039845,0.0,0.4788701913992265,0.41411635008021475
golden,phi,0.6540339887498948,0.036000000000000004,0.18,0.0,0.003,0.18,0.16,0.85,0.0,201.0,0.0,2633.0,0.0,0.0,0.0,0.929075511644319,0.1334246095378888,0.0,0.4240573637072591,0.39691761300770323
golden,phi,0.5820339887498948,-0.036,0.18,0.0,0.003,0.26,0.1,0.45,0.0,104.0,0.0,3320.0,0.0,0.0,0.0,0.969626168224299,-0.3116529753758819,0.0,0.5772152414778633,0.3567324851667605
golden,phi,0.5940339887498948,-0.023999999999999997,0.18,0.0,0.003,0.26,0.1,0.45,0.0,63.0,0.0,3262.0,0.0,0.0,0.0,0.9810526315789474,-0.21168722318073668,0.0,0.5473781614204083,0.3646172856490765
golden,phi,0.6060339887498948,-0.011999999999999997,0.18,0.0,0.003,0.26,0.1,0.45,0.0,30.0,0.0,3197.0,0.0,0.0,0.0,0.9907034397273009,-0.0911891925408181,0.0,0.537628311442828,0.3797769394347128
golden,phi,0.6180339887498948,3.469446951953614e-18,0.18,0.0,0.003,0.26,0.1,0.45,0.0,0.0,0.0,3129.0,0.0,0.0,0.0,1.0,0.0,0.0,0.42705353457646666,0.3704107069152933
golden,phi,0.6300339887498948,0.012000000000000004,0.18,0.0,0.003,0.26,0.1,0.45,0.0,0.0,0.0,3031.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4615569465573509,0.3773113893114701
golden,phi,0.6420339887498948,0.024000000000000004,0.18,0.0,0.003,0.26,0.1,0.45,0.0,0.0,0.0,2932.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5858779136512677,0.40217558273025356
golden,phi,0.6540339887498948,0.036000000000000004,0.18,0.0,0.003,0.26,0.1,0.45,0.0,0.0,0.0,2834.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4365369590155286,0.3723073918031057
golden,phi,0.5820339887498948,-0.036,0.18,0.0,0.003,0.26,0.16,0.45,0.0,104.0,0.0,3320.0,0.0,0.0,0.0,0.969626168224299,-0.3116529753758819,0.0,0.5772152414778633,0.3567324851667605
golden,phi,0.5940339887498948,-0.023999999999999997,0.18,0.0,0.003,0.26,0.16,0.45,0.0,63.0,0.0,3262.0,0.0,0.0,0.0,0.9810526315789474,-0.21168722318073668,0.0,0.5473781614204083,0.3646172856490765
golden,phi,0.6060339887498948,-0.011999999999999997,0.18,0.0,0.003,0.26,0.16,0.45,0.0,30.0,0.0,3197.0,0.0,0.0,0.0,0.9907034397273009,-0.0911891925408181,0.0,0.537628311442828,0.3797769394347128
golden,phi,0.6180339887498948,3.469446951953614e-18,0.18,0.0,0.003,0.26,0.16,0.45,0.0,0.0,0.0,3129.0,0.0,0.0,0.0,1.0,0.0,0.0,0.42705353457646666,0.3704107069152933
golden,phi,0.6300339887498948,0.012000000000000004,0.18,0.0,0.003,0.26,0.16,0.45,0.0,0.0,0.0,3031.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4615569465573509,0.3773113893114701
golden,phi,0.6420339887498948,0.024000000000000004,0.18,0.0,0.003,0.26,0.16,0.45,0.0,0.0,0.0,2932.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5858779136512677,0.40217558273025356
golden,phi,0.6540339887498948,0.036000000000000004,0.18,0.0,0.003,0.26,0.16,0.45,0.0,0.0,0.0,2834.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4365369590155286,0.3723073918031057
golden,phi,0.5820339887498948,-0.036,0.18,0.0,0.003,0.26,0.16,0.65,0.0,278.0,0.0,3146.0,0.0,0.0,0.0,0.9188084112149533,-0.20956225659753966,0.0,0.5559693985151155,0.37287870009189683
golden,phi,0.5940339887498948,-0.023999999999999997,0.18,0.0,0.003,0.26,0.16,0.65,0.0,219.0,0.0,3106.0,0.0,0.0,0.0,0.9341353383458647,-0.10388944654795611,0.0,0.5202890037648447,0.38006084993618905
golden,phi,0.6060339887498948,-0.011999999999999997,0.18,0.0,0.003,0.26,0.16,0.65,0.0,167.0,0.0,3060.0,0.0,0.0,0.0,0.9482491478153083,-0.002913112095509528,0.0,0.5250442646091509,0.3947469713259729
golden,phi,0.6180339887498948,3.469446951953614e-18,0.18,0.0,0.003,0.26,0.16,0.65,0.0,0.0,0.0,3129.0,0.0,0.0,0.0,1.0,0.0,0.0,0.42705353457646666,0.3704107069152933
golden,phi,0.6300339887498948,0.012000000000000004,0.18,0.0,0.003,0.26,0.16,0.65,0.0,73.0,0.0,2958.0,0.0,0.0,0.0,0.975915539425932,0.09895070543160604,0.0,0.4541166706769265,0.39307438600753297
golden,phi,0.6420339887498948,0.024000000000000004,0.18,0.0,0.003,0.26,0.16,0.65,0.0,42.0,0.0,2890.0,0.0,0.0,0.0,0.985675306957708,0.07794452632539879,0.0,0.5815112853458706,0.4144264053222131
golden,phi,0.6540339887498948,0.036000000000000004,0.18,0.0,0.003,0.26,0.16,0.65,0.0,21.0,0.0,2813.0,0.0,0.0,0.0,0.992589978828511,0.021545256615855792,0.0,0.43467807536316927,0.3759084056821611
golden,phi,0.5820339887498948,-0.036,0.18,0.011,0.0,0.1,0.05,0.45,0.0,118.0,0.0,3306.0,0.0,0.0,0.0,0.9655373831775701,-0.30458610439004774,0.0,0.5751890183031236,0.3577961496843606
golden,phi,0.5940339887498948,-0.023999999999999997,0.18,0.011,0.0,0.1,0.05,0.45,0.0,70.0,0.0,3255.0,0.0,0.0,0.0,0.9789473684210527,-0.21666873896331762,0.0,0.5488300152217906,0.3643709553577552
golden,phi,0.6060339887498948,-0.011999999999999997,0.18,0.011,0.0,0.1,0.05,0.45,0.0,21.0,0.0,3206.0,0.0,0.0,0.0,0.9934924078091106,-0.09408389784465647,0.0,0.5372895036296699,0.37899607526832446
golden,phi,0.6180339887498948,3.469446951953614e-18,0.18,0.011,0.0,0.1,0.05,0.45,0.0,0.0,0.0,3129.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4265585741689141,0.3703117148337828
golden,phi,0.6300339887498948,0.012000000000000004,0.18,0.011,0.0,0.1,0.05,0.45,0.0,0.0,0.0,3031.0,0.0,0.0,0.0,1.0,0.0,0.0,0.46091909804014175,0.3771838196080284
golden,phi,0.6420339887498948,0.024000000000000004,0.18,0.011,0.0,0.1,0.05,0.45,0.0,0.0,0.0,2932.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5862605351566066,0.4022521070313213
golden,phi,0.6540339887498948,0.036000000000000004,0.18,0.011,0.0,0.1,0.05,0.45,0.0,0.0,0.0,2834.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4375315429934039,0.3725063085986807
golden,phi,0.5820339887498948,-0.036,0.18,0.011,0.0,0.1,0.1,0.45,0.0,118.0,0.0,3306.0,0.0,0.0,0.0,0.9655373831775701,-0.30458610439004774,0.0,0.5751890183031236,0.3577961496843606
golden,phi,0.5940339887498948,-0.023999999999999997,0.18,0.011,0.0,0.1,0.1,0.45,0.0,70.0,0.0,3255.0,0.0,0.0,0.0,0.9789473684210527,-0.21666873896331762,0.0,0.5488300152217906,0.3643709553577552
golden,phi,0.6060339887498948,-0.011999999999999997,0.18,0.011,0.0,0.1,0.1,0.45,0.0,21.0,0.0,3206.0,0.0,0.0,0.0,0.9934924078091106,-0.09408389784465647,0.0,0.5372895036296699,0.37899607526832446
golden,phi,0.6180339887498948,3.469446951953614e-18,0.18,0.011,0.0,0.1,0.1,0.45,0.0,0.0,0.0,3129.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4265585741689141,0.3703117148337828
golden,phi,0.6300339887498948,0.012000000000000004,0.18,0.011,0.0,0.1,0.1,0.45,0.0,0.0,0.0,3031.0,0.0,0.0,0.0,1.0,0.0,0.0,0.46091909804014175,0.3771838196080284
golden,phi,0.6420339887498948,0.024000000000000004,0.18,0.011,0.0,0.1,0.1,0.45,0.0,0.0,0.0,2932.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5862605351566066,0.4022521070313213
golden,phi,0.6540339887498948,0.036000000000000004,0.18,0.011,0.0,0.1,0.1,0.45,0.0,0.0,0.0,2834.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4375315429934039,0.3725063085986807
golden,phi,0.5820339887498948,-0.036,0.18,0.011,0.0,0.1,0.16,0.45,0.0,118.0,0.0,3306.0,0.0,0.0,0.0,0.9655373831775701,-0.30458610439004774,0.0,0.5751890183031236,0.3577961496843606
golden,phi,0.5940339887498948,-0.023999999999999997,0.18,0.011,0.0,0.1,0.16,0.45,0.0,70.0,0.0,3255.0,0.0,0.0,0.0,0.9789473684210527,-0.21666873896331762,0.0,0.5488300152217906,0.3643709553577552
golden,phi,0.6060339887498948,-0.011999999999999997,0.18,0.011,0.0,0.1,0.16,0.45,0.0,21.0,0.0,3206.0,0.0,0.0,0.0,0.9934924078091106,-0.09408389784465647,0.0,0.5372895036296699,0.37899607526832446
golden,phi,0.6180339887498948,3.469446951953614e-18,0.18,0.011,0.0,0.1,0.16,0.45,0.0,0.0,0.0,3129.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4265585741689141,0.3703117148337828
golden,phi,0.6300339887498948,0.012000000000000004,0.18,0.011,0.0,0.1,0.16,0.45,0.0,0.0,0.0,3031.0,0.0,0.0,0.0,1.0,0.0,0.0,0.46091909804014175,0.3771838196080284
golden,phi,0.6420339887498948,0.024000000000000004,0.18,0.011,0.0,0.1,0.16,0.45,0.0,0.0,0.0,2932.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5862605351566066,0.4022521070313213
golden,phi,0.6540339887498948,0.036000000000000004,0.18,0.011,0.0,0.1,0.16,0.45,0.0,0.0,0.0,2834.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4375315429934039,0.3725063085986807
golden,phi,0.5820339887498948,-0.036,0.18,0.011,0.0,0.1,0.16,0.65,0.0,270.0,0.0,3154.0,0.0,0.0,0.0,0.9211448598130841,-0.2173629079469686,0.0,0.5572127351618537,0.371723624859017
golden,phi,0.5940339887498948,-0.023999999999999997,0.18,0.011,0.0,0.1,0.16,0.65,0.0,219.0,0.0,3106.0,0.0,0.0,0.0,0.9341353383458647,-0.10544166855922033,0.0,0.5229024251116459,0.3803507009038597
golden,phi,0.6060339887498948,-0.011999999999999997,0.18,0.011,0.0,0.1,0.16,0.65,0.0,163.0,0.0,3064.0,0.0,0.0,0.0,0.9494886891850015,0.0004982075678936588,0.0,0.523718869767128,0.3948696361701095
golden,phi,0.6180339887498948,3.469446951953614e-18,0.18,0.011,0.0,0.1,0.16,0.65,0.0,0.0,0.0,3129.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4265585741689141,0.3703117148337828
golden,phi,0.6300339887498948,0.012000000000000004,0.18,0.011,0.0,0.1,0.16,0.65,0.0,73.0,0.0,2958.0,0.0,0.0,0.0,0.975915539425932,0.09883574639026621,0.0,0.45300804168632647,0.39283541635321206
golden,phi,0.6420339887498948,0.024000000000000004,0.18,0.011,0.0,0.1,0.16,0.65,0.0,45.0,0.0,2887.0,0.0,0.0,0.0,0.9846521145975443,0.07472817220216389,0.0,0.581685812225778,0.41408117681572576
golden,phi,0.6540339887498948,0.036000000000000004,0.18,0.011,0.0,0.1,0.16,0.65,0.0,20.0,0.0,2814.0,0.0,0.0,0.0,0.9929428369795342,0.046293942205755945,0.0,0.4355341755911516,0.3797566427511403
golden,phi,0.5820339887498948,-0.036,0.18,0.011,0.0,0.18,0.05,0.65,0.0,270.0,0.0,3154.0,0.0,0.0,0.0,0.9211448598130841,-0.2173629079469686,0.0,0.5572127351618537,0.371723624859017
golden,phi,0.5940339887498948,-0.023999999999999997,0.18,0.011,0.0,0.18,0.05,0.65,0.0,219.0,0.0,3106.0,0.0,0.0,0.0,0.9341353383458647,-0.10544166855922033,0.0,0.5229024251116459,0.3803507009038597
golden,phi,0.6060339887498948,-0.011999999999999997,0.18,0.011,0.0,0.18,0.05,0.65,0.0,163.0,0.0,3064.0,0.0,0.0,0.0,0.9494886891850015,0.0004982075678936588,0.0,0.523718869767128,0.3948696361701095
golden,phi,0.6180339887498948,3.469446951953614e-18,0.18,0.011,0.0,0.18,0.05,0.65,0.0,0.0,0.0,3129.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4265585741689141,0.3703117148337828
golden,phi,0.6300339887498948,0.012000000000000004,0.18,0.011,0.0,0.18,0.05,0.65,0.0,73.0,0.0,2958.0,0.0,0.0,0.0,0.975915539425932,0.09883574639026621,0.0,0.45300804168632647,0.39283541635321206
golden,phi,0.6420339887498948,0.024000000000000004,0.18,0.011,0.0,0.18,0.05,0.65,0.0,45.0,0.0,2887.0,0.0,0.0,0.0,0.9846521145975443,0.07472817220216389,0.0,0.581685812225778,0.41408117681572576
golden,phi,0.6540339887498948,0.036000000000000004,0.18,0.011,0.0,0.18,0.05,0.65,0.0,20.0,0.0,2814.0,0.0,0.0,0.0,0.9929428369795342,0.046293942205755945,0.0,0.4355341755911516,0.3797566427511403
golden,phi,0.5820339887498948,-0.036,0.18,0.011,0.0,0.18,0.05,0.85,0.0,592.0,0.0,2832.0,0.0,0.0,0.0,0.8271028037383178,-0.0735709067896013,0.0,0.4985041376736764,0.3909549111424633
golden,phi,0.5940339887498948,-0.023999999999999997,0.18,0.011,0.0,0.18,0.05,0.85,0.0,485.0,0.0,2840.0,0.0,0.0,0.0,0.8541353383458646,-0.0020121813196807593,0.0,0.5011536334878659,0.39951536566503465
golden,phi,0.6060339887498948,-0.011999999999999997,0.18,0.011,0.0,0.18,0.05,0.85,0.0,405.0,0.0,2822.0,0.0,0.0,0.0,0.8744964363185621,0.08652632368282545,0.0,0.5062344898522413,0.4117762028910159
golden,phi,0.6180339887498948,3.469446951953614e-18,0.18,0.011,0.0,0.18,0.05,0.85,0.0,55.0,0.0,3074.0,0.0,0.0,0.0,0.9824224992010226,0.0011573833179606213,0.0,0.4169607022437085,0.3703234980263336
golden,phi,0.6300339887498948,0.012000000000000004,0.18,0.011,0.0,0.18,0.05,0.85,0.0,286.0,0.0,2745.0,0.0,0.0,0.0,0.9056417024084461,0.1766137575010202,0.0,0.44311768102500515,0.40955142958930946
golden,phi,0.6420339887498948,0.024000000000000004,0.18,0.011,0.0,0.18,0.05,0.85,0.0,238.0,0.0,2694.0,0.0,0.0,0.0,0.9188267394270123,0.16755562564827822,0.0,0.4784903015813199,0.4139487302208045
golden,phi,0.6540339887498948,0.036000000000000004,0.18,0.011,0.0,0.18,0.05,0.85,0.0,199.0,0.0,2635.0,0.0,0.0,0.0,0.9297812279463655,0.13662777162952397,0.0,0.42292193689971713,0.3971004303297355
golden,phi,0.5820339887498948,-0.036,0.18,0.011,0.0,0.18,0.16,0.45,0.0,118.0,0.0,3306.0,0.0,0.0,0.0,0.9655373831775701,-0.30458610439004774,0.0,0.5751890183031236,0.3577961496843606
golden,phi,0.5940339887498948,-0.023999999999999997,0.18,0.011,0.0,0.18,0.16,0.45,0.0,70.0,0.0,3255.0,0.0,0.0,0.0,0.9789473684210527,-0.21666873896331762,0.0,0.5488300152217906,0.3643709553577552
golden,phi,0.6060339887498948,-0.011999999999999997,0.18,0.011,0.0,0.18,0.16,0.45,0.0,21.0,0.0,3206.0,0.0,0.0,0.0,0.9934924078091106,-0.09408389784465647,0.0,0.5372895036296699,0.37899607526832446
golden,phi,0.6180339887498948,3.469446951953614e-18,0.18,0.011,0.0,0.18,0.16,0.45,0.0,0.0,0.0,3129.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4265585741689141,0.3703117148337828
golden,phi,0.6300339887498948,0.012000000000000004,0.18,0.011,0.0,0.18,0.16,0.45,0.0,0.0,0.0,3031.0,0.0,0.0,0.0,1.0,0.0,0.0,0.46091909804014175,0.3771838196080284
golden,phi,0.6420339887498948,0.024000000000000004,0.18,0.011,0.0,0.18,0.16,0.45,0.0,0.0,0.0,2932.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5862605351566066,0.4022521070313213
golden,phi,0.6540339887498948,0.036000000000000004,0.18,0.011,0.0,0.18,0.16,0.45,0.0,0.0,0.0,2834.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4375315429934039,0.3725063085986807
golden,phi,0.5820339887498948,-0.036,0.18,0.011,0.0,0.18,0.16,0.65,0.0,270.0,0.0,3154.0,0.0,0.0,0.0,0.9211448598130841,-0.2173629079469686,0.0,0.5572127351618537,0.371723624859017
golden,phi,0.5940339887498948,-0.023999999999999997,0.18,0.011,0.0,0.18,0.16,0.65,0.0,219.0,0.0,3106.0,0.0,0.0,0.0,0.9341353383458647,-0.10544166855922033,0.0,0.5229024251116459,0.3803507009038597
